Expense_ID,Category,Amount,Date,Description
807,Action,1780.48,2023-10-24,Everybody nearly notice television whole.
808,Him,392.51,2023-05-16,Pressure body who media almost for big budget.
809,Hotel,2675.87,2023-02-16,Suddenly assume machine student best machine traditional great.
810,Let,123.61,2022-11-01,Fill side seem onto hard wide.
811,Final,4610.09,2023-07-27,Woman hospital movement wait day group.
812,Wrong,4691.49,2022-03-10,Together property outside heavy understand.
813,Situation,160.21,2023-09-02,Traditional decision bit pull.
814,Work,2047.6,2022-06-29,East contain right keep sport movie.
815,Get,779.25,2023-10-29,Summer raise beyond Democrat them just.
816,Conference,2865.06,2022-05-04,Raise skill trial course.
817,If,4276.33,2022-08-11,Would despite down my worry stage new.
818,Kid,1512.98,2023-07-25,Really care weight suddenly.
819,Past,2482.5,2022-08-17,Arrive let issue often.
820,Sign,510.52,2023-08-26,Type forward though condition.
821,Heavy,1858.41,2023-10-19,Issue economic find once mind surface our.
822,Region,2323.95,2022-02-19,Even conference heart he race enter.
823,Anyone,2908.72,2023-09-08,Together nothing him ever usually.
824,Memory,2445.17,2022-03-23,Big few space rather long.
825,Personal,558.39,2023-10-25,Hospital identify system especially present decide court size.
826,Suggest,537.91,2023-07-07,Yeah pattern staff wind likely.
827,Tv,3375.51,2023-09-13,The well stay.
828,Data,1916.43,2023-03-28,Trip happy season your budget.
829,Society,2027.25,2022-01-23,Year record goal.
830,Fire,3248.64,2023-09-07,Always sometimes continue morning.
831,Best,492.1,2022-11-19,Present mean newspaper fact despite increase cell risk.
832,Defense,401.93,2023-01-30,Produce relationship them specific hard open yourself.
833,Number,187.44,2023-08-29,Late more computer where.
834,Act,2035.63,2023-09-02,Picture Republican campaign collection.
835,Put,666.1,2023-12-22,Result third late according coach fill level.
836,Beautiful,4807.08,2023-11-02,Stand care particularly see first everything cup.
837,Attention,429.51,2023-08-27,Professor tax manager number strategy.
838,Wife,528.53,2022-07-01,Group less experience relate instead stock follow.
839,Southern,306.47,2023-04-05,Product culture establish begin sound school word.
840,Successful,3689.19,2022-05-09,Safe she physical treat south class space give.
841,Will,878.68,2022-09-24,Likely federal door hold type dream.
842,Population,4870.01,2023-01-27,Occur give create clearly.
843,Research,1583.67,2023-05-08,Other face third.
844,Reduce,3573.95,2022-05-25,Quality small her effort answer she organization.
845,Safe,2353.99,2023-03-08,Single tell rule back hotel yard husband.
846,Style,581.44,2022-08-11,Walk everybody sister build.
847,Similar,1572.56,2023-03-23,Wonder social hold use family manager recognize.
848,Attorney,3128.55,2022-07-22,Realize too miss base place beat to.
849,Morning,2649.8,2022-05-16,Task leg fast word.
850,Ten,3754.12,2023-06-11,Tv turn eight first attorney condition.
851,Sound,505.44,2021-12-25,Everything keep partner between speech safe.
852,Low,1020.51,2022-08-26,Name set prove nice.
853,Find,2635.37,2023-12-20,Ago wait certain job bar enjoy man president.
854,Big,2435.65,2022-09-06,Go perform carry research audience ten expert.
855,Several,1473.22,2022-06-29,Material near who economic natural large.
856,Nice,1992.37,2023-06-15,This manager party him six newspaper wonder.
857,His,1141.09,2023-11-07,Try society make operation send measure travel.
858,Third,966.31,2023-05-19,Study security black feeling hope doctor.
859,Few,808.65,2022-08-26,Send dark give enter item listen rate example.
860,Full,2665.87,2023-06-29,Board term sister challenge.
861,Behind,181.49,2022-04-05,Term Congress especially behind behind new environment.
862,Food,467.45,2023-11-17,Leg charge great wish deep win.
863,Prepare,2903.83,2023-08-09,Clearly bill well remember notice human again.
864,Believe,1435.78,2022-04-22,Subject remain child necessary work center.
865,Common,3379.84,2023-07-23,Sing option image attack peace manager.
866,Truth,1897.02,2023-06-23,Speech wait gun.
867,Rule,2229.85,2022-12-30,Tell them toward future political poor.
868,View,1865.56,2022-02-02,New health hot today.
