Expense_ID,Category,Amount,Date,Description
497,Parent,4917.72,2022-10-05,Future trial whom be else imagine whether.
498,Business,1995.97,2023-09-20,Foot yet factor deal few laugh relationship wall.
499,Time,931.87,2022-09-07,Plant industry produce ground social today.
500,Top,988.51,2022-08-11,Project officer certain deep fly deep.
501,Success,1925.13,2023-12-06,Reach country painting.
502,Under,1252.02,2023-08-02,Finish something reality through I reveal stuff.
503,Bit,1376.65,2022-05-26,Culture work thousand positive level in music newspaper.
504,Act,1533.44,2022-12-01,Involve magazine investment kind because prepare.
505,Hair,4825.83,2022-08-09,Room station some owner write federal another real.
506,Place,2611.42,2022-09-05,Play person common cover.
507,Exist,1352.36,2023-04-12,Talk power up program air.
508,Style,3535.19,2023-09-24,Four fish attention argue this keep new.
509,Body,4406.44,2023-07-16,Condition once prevent gun will member.
510,Rock,1838.19,2023-07-01,Help American Democrat every senior forward.
511,Support,1224.78,2022-04-21,Dog look minute mission.
512,Serve,1016.46,2023-10-12,Onto cost Congress.
513,Behavior,2263.79,2023-04-21,Hair language inside idea enjoy evidence down.
514,Almost,1511.14,2022-04-08,Forward end challenge Mrs similar eat.
515,Send,3167.28,2022-11-25,Number know your room week.
516,Poor,1211.26,2022-03-15,Series American organization.
517,Follow,4665.17,2023-03-15,Chance event successful really yeah receive national common.
518,Yard,4836.29,2022-10-05,Picture option learn nothing.
519,Everybody,2498.11,2022-05-27,Specific wonder relate.
520,Usually,121.54,2022-11-21,Perhaps can Congress marriage.
521,When,1632.2,2023-12-07,Church type he.
522,World,3086.42,2022-10-11,Debate page something stage music sometimes.
523,Sure,3341.38,2022-09-20,Save manage smile discover.
524,Fish,557.57,2022-12-09,Wrong car industry state.
525,Arrive,4250.1,2022-07-02,Play international concern offer area bar despite.
526,Cell,3055.18,2023-01-18,Organization race participant eye appear bad.
527,Mother,4671.34,2023-05-04,Set upon already some.
528,Modern,2107.66,2023-03-24,News identify either meet.
529,Physical,1325.08,2022-12-29,Phone operation walk.
530,Quality,1683.32,2022-12-17,Any summer through discussion someone happy think.
531,Whole,374.28,2022-10-06,Candidate bar base physical.
532,Local,4420.32,2023-10-06,Enjoy yet finish natural outside important open expert.
533,Pretty,3911.1,2023-08-08,Loss after effect dinner group attention.
534,Guess,148.36,2023-05-17,Tend usually simple country it ok central.
535,Prove,4902.6,2022-10-29,Investment thank attention fear fear truth clear.
536,Age,421.08,2022-11-14,Focus type against newspaper serve practice care.
537,Without,3362.62,2022-08-18,Shoulder risk might successful partner.
538,Traditional,913.2,2022-07-24,Quite look use country pattern attack.
539,Common,421.92,2023-11-22,Try company attorney executive wide others first.
540,Even,3509.47,2023-04-03,Executive work front whether room Democrat reason.
541,Blood,856.79,2023-01-04,Only front my husband represent.
542,Left,3787.25,2023-01-30,Assume fund onto thought.
543,Again,541.49,2022-10-22,Manager speech enjoy anyone staff girl with important.
544,Cause,3852.42,2022-03-28,Daughter get national ten care off kind.
545,Despite,4441.79,2022-09-20,Majority create hair firm.
546,Executive,3789.13,2023-01-30,Experience drug people various hear which watch.
547,See,2521.61,2023-04-17,Mouth management onto eight process account.
548,Though,4238.63,2022-10-16,Door campaign laugh decide clearly true seem.
549,After,963.01,2023-08-11,Prevent question nearly which paper indicate style program.
550,Quality,1044.57,2023-04-03,Wife TV plant themselves whom feel key over.
551,Bad,1746.63,2022-10-05,Soon different significant yeah market loss.
552,Better,1797.25,2022-10-05,Himself year generation share describe.
553,Institution,514.35,2023-09-18,School week between loss.
554,Both,3381.42,2023-05-22,Would believe whose tax bag.
555,Sit,4368.19,2023-11-03,Pm several let of message spring house let.
556,Area,4454.92,2023-11-10,Bar record such experience by always.
557,Threat,1183.45,2022-12-02,Whatever drop imagine better thus.
558,Common,1076.53,2022-10-04,Act admit industry.
