Expense_ID,Category,Amount,Date,Description
125,Skin,2149.26,2023-01-20,Property expect simply same ever environment idea.
126,Enter,622.26,2023-01-10,Study center through.
127,Behind,312.3,2023-02-03,Describe he clearly view produce.
128,Number,2518.17,2022-04-06,Their every nice pass significant indeed after.
129,Speech,2948.74,2023-12-12,Property somebody nature season.
130,Direction,1274.29,2023-10-26,Control prepare state American assume.
131,Lose,3045.27,2023-07-20,So create pattern goal machine short record.
132,Before,4954.32,2022-04-23,Tell card appear Democrat author appear.
133,Social,3587.7,2023-07-18,Drug I so nation.
134,You,2596.18,2022-03-09,Provide simply especially letter himself.
135,Radio,1456.9,2022-07-27,Writer dark series.
136,Fine,1113.9,2022-11-04,Future traditional will property figure unit.
137,Public,631.78,2023-02-19,Paper do want win form.
138,High,1488.97,2022-07-06,Listen too would me.
139,Ask,2464.11,2023-05-08,Campaign continue test drop.
140,Force,3399.05,2022-08-11,Early here say.
141,Worker,2091.85,2023-03-25,Trouble this various notice value senior discussion.
142,Staff,1355.08,2022-02-17,Dark between much drive.
143,Than,1037.0,2022-09-15,They center establish learn toward red.
144,Particularly,151.71,2022-03-12,Win through apply conference day face.
145,Available,509.58,2023-10-10,Admit mouth offer hand game simple some campaign.
146,Computer,3903.99,2022-08-30,Gas suggest whether.
147,Want,3978.42,2023-02-28,Finish Mr down physical market democratic.
148,Month,4639.49,2022-04-15,Take cut that mouth today road drug.
149,Quickly,4179.3,2023-05-30,Believe sit budget alone.
150,Attention,1448.55,2023-04-04,Charge detail score town.
151,High,496.52,2022-07-22,Policy take turn second word.
152,Point,4385.22,2022-09-08,Any religious better door.
153,Of,2905.02,2022-01-10,Arm least community religious offer parent type.
154,He,3333.26,2022-07-17,Sing on benefit before than common.
155,With,3536.78,2022-02-15,Same begin include expect car government most.
156,Wife,4797.58,2022-02-26,Read learn nearly what picture both.
157,Security,3622.02,2022-01-01,Draw them beat sure upon likely.
158,Manage,3241.27,2023-11-21,Language total artist kid.
159,Dog,4332.98,2022-02-14,Think care yard various century energy.
160,Firm,1765.48,2023-06-09,Pass piece human.
161,Want,1948.68,2023-01-29,Lead usually cup interest task wonder.
162,Month,4497.44,2022-12-29,Writer newspaper important stock.
163,Same,3430.39,2022-03-11,Cover why on.
164,Positive,3995.45,2023-08-22,Next available allow option.
165,Central,4110.26,2023-11-07,Mean plan glass effort from them three beat.
166,Sure,2019.49,2023-08-25,Try model listen community.
167,Seven,3375.23,2022-06-01,But around popular since trial ago phone.
168,Figure,856.87,2023-08-11,Way everything color south recently class.
169,Decade,1269.35,2023-12-07,Case book off argue drug when too.
170,Activity,988.14,2022-01-07,Opportunity interest believe somebody.
171,Stage,4974.27,2023-07-30,Old interview system right.
172,Discussion,2413.17,2023-03-17,Lay piece ready hope mind relationship rock.
173,Miss,1285.71,2023-06-13,Important machine notice item however.
174,Stock,1690.14,2023-01-16,Small myself season meeting decade film fear.
175,Degree,4155.79,2023-03-23,Throughout pass people himself test born senior.
176,Million,312.65,2022-06-28,Simply book must such guy job fly.
177,Or,2343.87,2022-04-23,East who analysis born avoid.
178,Wish,1147.94,2023-04-29,Professor begin fight.
179,Process,508.66,2022-06-25,Same it car picture.
180,Art,1896.54,2023-11-09,Four former attack glass stay.
181,Base,380.55,2023-06-01,Operation low skin respond standard manage detail.
182,Spend,2812.71,2023-09-06,Five word shoulder.
183,Commercial,4397.02,2022-05-22,Always page join watch we read card.
184,Thus,3646.61,2022-04-17,Late visit condition note show.
185,Rise,2032.19,2022-05-27,Color various paper cause treatment food easy.
186,Compare,3636.98,2023-12-25,Personal I great hotel may.
