Expense_ID,Category,Amount,Date,Description
1,Build,771.57,2022-08-26,Summer protect night yet may.
2,Range,1471.06,2022-08-27,Voice early network toward building food.
3,From,3736.52,2023-08-08,Garden pass spend.
4,At,3153.75,2022-01-07,Whatever green vote certain message later about positive.
5,Our,3668.13,2022-04-25,Build senior get change say back have.
6,Matter,2382.09,2023-12-19,Wait study bit road.
7,House,607.46,2022-10-18,Across culture different a only.
8,Simple,2408.01,2022-10-18,Couple night agency home purpose.
9,Tonight,3008.17,2023-04-11,Form new up teach.
10,Pay,1097.26,2023-08-24,Production century relate nice.
11,Thank,989.17,2023-12-03,Those spend beyond room detail personal at.
12,Out,955.8,2023-05-18,Impact course brother nice never include space.
13,Eat,4352.39,2023-07-07,Child much quickly each those.
14,Sign,1517.75,2022-03-07,Job one several speak race modern.
15,Treat,1232.49,2022-09-10,Clear cover near always school arrive.
16,It,934.56,2022-01-05,Town weight get apply account land.
17,Weight,4464.32,2023-06-09,Wait receive tough various.
18,Activity,2522.88,2023-06-26,Sure spend kitchen truth traditional nation cultural.
19,Glass,4062.87,2023-01-28,Make activity knowledge.
20,Air,3072.26,2023-03-25,Crime early truth.
21,Trip,1385.2,2023-01-19,Easy glass safe.
22,Smile,4768.15,2022-02-23,Natural long role dinner true despite radio concern.
23,Image,2327.03,2022-06-23,Plant right exactly activity fight.
24,Right,1610.08,2022-05-10,Choice win table clear.
25,Rest,3351.51,2023-07-06,Second guy drive remember degree seem establish.
26,Spend,213.04,2023-11-11,Oil enough eye point most many.
27,International,3501.16,2023-08-30,Third glass trip meeting majority book most.
28,You,2422.68,2022-10-01,Ground floor customer against owner trouble.
29,Fill,3376.38,2023-01-13,Parent indeed too.
30,Heart,3195.48,2022-08-10,Compare once clear form environmental enjoy.
31,Security,1915.22,2023-12-01,Force improve politics story.
32,Course,2162.15,2022-10-11,Reveal sense phone.
33,Tough,928.32,2023-04-09,Shoulder market shake test theory indicate our.
34,Ago,3127.03,2023-01-26,Each involve show lead.
35,Health,3722.18,2022-06-01,Human dog name health.
36,Many,940.06,2023-10-27,North collection brother daughter foreign.
37,Itself,2021.31,2022-06-13,Each audience game guy popular.
38,World,3166.98,2022-04-17,Think remain woman building adult mouth film.
39,Team,3747.35,2023-07-31,Specific modern image result.
40,Staff,312.69,2022-02-05,Blue right green go other character modern.
41,However,742.77,2023-06-21,Sometimes discuss college field organization.
42,Push,943.03,2022-05-07,Life manage onto now whom.
43,Section,2929.13,2023-10-15,Station figure hit.
44,Trial,3068.31,2023-08-14,Understand inside your program business mouth.
45,Wife,2290.15,2022-12-04,Its real away nice population response next.
46,Trouble,3392.79,2022-08-15,Set suddenly fight threat mission treat four.
47,Possible,4106.52,2022-12-16,Toward arrive though discover make floor effect reality.
48,Base,3002.18,2023-10-30,Eight great argue sell final pull.
49,Natural,1238.47,2023-08-04,Support include threat car behavior.
50,Contain,640.66,2023-05-25,Listen field impact wall officer.
51,Factor,1320.73,2023-08-09,Part possible laugh.
52,Surface,2168.95,2022-06-23,More two know their must.
53,Ok,1649.51,2022-05-29,Small kind owner coach week friend.
54,Behavior,1991.97,2023-10-18,Fish imagine key middle reveal.
55,No,3771.9,2023-03-17,Statement newspaper reduce.
56,Why,240.09,2022-11-16,College not case program body.
57,Soon,809.22,2023-08-31,Officer project cover federal scientist.
58,Black,1162.41,2022-04-25,Machine daughter base concern need.
59,After,4258.96,2022-08-28,Single we according fly computer.
60,Serve,4179.42,2022-08-18,Listen country nor step can cold news.
61,Arrive,4084.64,2023-09-14,Paper land treatment maintain feeling carry most.
62,Structure,4423.44,2023-06-05,Attention accept effort.
