Expense_ID,Category,Amount,Date,Description
807,Technology and IT Infrastructure,683.7,2023-05-12,I because film.
808,Marketing and Advertising,5097.04,2022-09-03,Form common western sell.
809,Legal and Compliance,8176.0,2022-10-19,Case avoid answer role explain sometimes bed feel.
810,Vehicle Procurement,7828.0,2023-11-07,Lawyer win teach help rule deal sign listen.
811,Vehicle Procurement,659.53,2023-01-14,Ready soon central.
812,Employee Salaries and Benefits,8297.16,2023-03-23,Old baby certain best.
813,Manufacturing and Production,4696.05,2021-12-27,Yeah top author easy.
814,Parts and Inventory,9268.97,2023-06-29,Treatment in hour Congress.
815,Manufacturing and Production,1041.58,2023-05-07,Carry since continue analysis.
816,Vehicle Procurement,7369.6,2023-12-24,Food style police simply.
817,Research and Development,346.77,2022-03-03,South summer save man along.
818,Technology and IT Infrastructure,1094.9,2023-06-10,For avoid reveal international hand since.
819,Parts and Inventory,3688.74,2022-08-28,By sport success someone drive.
820,Legal and Compliance,3872.01,2023-06-22,Full activity position defense station price other late.
821,Parts and Inventory,1834.1,2023-08-28,Early standard whatever during.
822,Legal and Compliance,9767.9,2023-03-01,We set talk themselves put data time.
823,Vehicle Procurement,7133.72,2023-07-11,Pass participant win talk.
824,Facility Maintenance and Utilities,9996.44,2023-09-09,Three popular style four hand instead sure.
825,Marketing and Advertising,5309.41,2022-01-05,Win include product type poor.
826,Logistics and Transportation,988.57,2022-03-17,Possible fact conference top.
827,Research and Development,9542.95,2022-05-31,Stop office help image operation know person.
828,Manufacturing and Production,4185.08,2023-11-13,Sure painting notice base.
829,Vehicle Procurement,8792.36,2022-05-27,Family sea word as paper official really.
830,Logistics and Transportation,7079.15,2023-05-18,Decide final study some someone certain piece.
831,Vehicle Procurement,4083.37,2023-02-04,Push activity later issue finish meeting.
832,Vehicle Procurement,5575.38,2022-08-11,Yes already number executive start building mouth.
833,Logistics and Transportation,1615.66,2022-03-16,Around career cup crime.
834,Marketing and Advertising,3715.92,2022-11-20,East majority benefit impact state month.
835,Research and Development,5773.31,2022-06-30,Mother do watch.
836,Legal and Compliance,6274.48,2022-08-08,Nearly reality positive deal western against.
837,Manufacturing and Production,8708.8,2022-10-23,Gun single I hair determine model.
838,Facility Maintenance and Utilities,3463.75,2023-09-17,Factor ball fly day five discover especially.
839,Logistics and Transportation,6803.28,2023-05-05,Pattern other local dinner current nature.
840,Employee Salaries and Benefits,4271.78,2022-07-26,Stock sense strategy yes responsibility.
841,Vehicle Procurement,2879.65,2022-01-09,Effect level military.
842,Logistics and Transportation,7562.82,2023-10-18,High value significant.
843,Manufacturing and Production,7538.77,2022-03-23,Fill window for bad remember look two.
844,Logistics and Transportation,6652.53,2023-11-13,Speech truth style me.
845,Manufacturing and Production,459.42,2022-10-03,Add thought discussion front.
846,Logistics and Transportation,2198.14,2023-09-07,Less know throughout traditional bad physical risk.
847,Technology and IT Infrastructure,2384.45,2023-04-23,Dream region and wonder above economy to.
848,Legal and Compliance,6825.84,2022-03-17,Offer group food within heart decide.
849,Facility Maintenance and Utilities,5723.7,2022-10-29,Successful help single large prepare hotel bring.
850,Research and Development,4764.64,2023-04-30,Particular both five receive community.
851,Research and Development,9536.33,2022-07-13,Your will one anyone call.
852,Legal and Compliance,2392.02,2023-03-25,Community tax base series modern method that.
853,Research and Development,9946.8,2022-06-28,Thing single sometimes prevent left.
854,Facility Maintenance and Utilities,5851.66,2022-02-19,Two common ball improve newspaper fast.
855,Manufacturing and Production,9615.31,2023-01-20,Clearly message property nothing.
856,Vehicle Procurement,8237.08,2022-12-20,Wish involve red among.
857,Technology and IT Infrastructure,3299.16,2022-10-28,Heart leader matter exactly space.
858,Research and Development,8969.06,2023-06-23,Concern really bit ability.
859,Research and Development,697.62,2022-12-14,Response music truth treatment subject.
860,Research and Development,6480.5,2022-01-25,Natural hope here spend player let.
861,Facility Maintenance and Utilities,9320.96,2023-11-17,Campaign population base out particular evening mission cover.
862,Manufacturing and Production,5366.76,2023-10-03,Lead low impact.
863,Technology and IT Infrastructure,8542.94,2023-02-26,Today child capital participant economic.
864,Parts and Inventory,309.63,2022-11-05,Player start guess trip weight.
865,Marketing and Advertising,4351.15,2023-08-17,Him everything back everyone.
866,Technology and IT Infrastructure,4578.87,2022-03-09,Mission quality reason.
867,Marketing and Advertising,9659.4,2023-08-09,Season bag paper.
868,Technology and IT Infrastructure,4991.71,2023-08-08,Professor base fast rather partner father sound science.
