Expense_ID,Category,Amount,Date,Description
751,Marketing and Advertising,219979.26,2023-05-23,This fly season.
752,Marketing and Advertising,333364.62,2023-12-12,National population second try large capital hand.
753,Manufacturing and Production,152202.77,2023-03-29,Condition join talk manage section whole ago college.
754,Facility Maintenance and Utilities,159177.34,2023-03-09,Science establish sense wait.
755,Manufacturing and Production,197763.22,2023-02-24,Manager get contain.
756,Legal and Compliance,207877.91,2023-05-07,Work vote company involve like his century.
757,Legal and Compliance,434680.5,2023-09-20,Language life service somebody score capital.
758,Marketing and Advertising,287704.37,2023-12-01,Chance phone through because cause.
759,Logistics and Transportation,52943.93,2023-09-28,Image tree moment win.
760,Manufacturing and Production,197912.58,2023-04-12,Operation human continue.
761,Manufacturing and Production,69550.56,2023-06-19,See so marriage item actually executive consider ten.
762,Parts and Inventory,495341.16,2023-05-02,Speech long any.
763,Technology and IT Infrastructure,462289.03,2023-10-04,Me best mean we tell account government market.
764,Manufacturing and Production,385991.05,2023-09-29,Ago term surface his yes her.
765,Vehicle Procurement,455787.88,2023-12-27,Performance number sure.
766,Legal and Compliance,52957.2,2023-04-28,Bring agreement technology born whole soon occur.
767,Marketing and Advertising,73237.49,2023-02-16,Live respond family table such bank worry.
768,Technology and IT Infrastructure,466538.13,2023-11-20,Several player ball interest cut.
769,Manufacturing and Production,309077.13,2023-07-17,Remember from moment husband.
770,Parts and Inventory,469661.16,2023-09-08,Bank these himself.
771,Legal and Compliance,484165.0,2023-10-02,Over agent activity lawyer art.
772,Facility Maintenance and Utilities,70862.96,2023-11-20,Structure pretty suddenly official prepare citizen rock first.
773,Parts and Inventory,170319.7,2023-08-05,Career mean institution Mr seem address bed.
774,Logistics and Transportation,477942.16,2023-12-08,Huge political eye almost PM.
775,Research and Development,266016.59,2023-03-01,Enter send hot.
776,Research and Development,13079.06,2023-02-10,System south have two everything to wish.
777,Manufacturing and Production,54792.53,2023-08-14,With draw crime Congress ahead.
778,Marketing and Advertising,82689.53,2023-04-12,Left wide way continue.
779,Facility Maintenance and Utilities,432594.48,2023-11-14,Music evening story thing call.
780,Technology and IT Infrastructure,200445.44,2023-09-12,So nothing likely surface task available.
781,Marketing and Advertising,459969.43,2023-02-17,Serious west into cost hard nature medical.
782,Manufacturing and Production,458112.24,2023-11-09,Significant consider officer amount suffer everything apply.
783,Parts and Inventory,65727.74,2023-01-06,Color training member.
784,Parts and Inventory,175506.3,2023-03-26,Congress last local whole side good today.
785,Marketing and Advertising,49815.41,2023-04-16,Meet although final financial.
786,Vehicle Procurement,436074.11,2023-02-27,Pull arm cause there learn entire.
787,Parts and Inventory,133150.66,2023-12-20,Never tough hair adult course serve.
788,Manufacturing and Production,306821.87,2023-11-10,Amount note help draw.
789,Technology and IT Infrastructure,76581.38,2023-04-02,Production result popular economic.
790,Logistics and Transportation,147340.91,2023-11-10,Couple project girl see.
791,Facility Maintenance and Utilities,262961.69,2023-02-26,Probably explain song talk develop article.
792,Employee Salaries and Benefits,458564.6,2023-11-24,Hit new meet simply condition.
793,Parts and Inventory,479542.24,2023-11-17,Doctor appear position I language.
794,Parts and Inventory,123426.5,2023-03-22,Mention note democratic guy.
795,Legal and Compliance,477632.54,2023-06-29,Then even day quite put build.
796,Logistics and Transportation,376559.08,2023-03-23,Economic certainly scene speech fall trouble.
797,Technology and IT Infrastructure,68532.11,2023-10-04,Marriage rest time list girl address.
798,Technology and IT Infrastructure,16401.52,2023-09-07,Growth according suddenly room.
799,Technology and IT Infrastructure,212774.11,2023-12-09,His say property single.
800,Manufacturing and Production,170591.19,2023-03-26,Some movie stage sister my hospital charge debate.
801,Research and Development,321800.26,2023-02-07,Speech claim image high.
802,Logistics and Transportation,474986.42,2023-07-02,You do while modern family cost unit perhaps.
803,Marketing and Advertising,22180.56,2023-01-21,Ground financial mother office common at wife term.
804,Manufacturing and Production,400988.55,2023-01-09,Health PM field ability skin more theory buy.
805,Research and Development,27692.68,2023-10-10,Rest may everyone ten company.
806,Employee Salaries and Benefits,170471.85,2023-04-15,Hit condition short front then general guess maintain.
807,Marketing and Advertising,324541.66,2023-07-29,Check collection yard TV.
808,Employee Salaries and Benefits,63735.98,2023-11-05,High tax such race chair reason.
809,Facility Maintenance and Utilities,361482.99,2023-07-17,Side network usually full beat outside.
810,Research and Development,113786.39,2023-02-11,Bring speech hold show you.
811,Legal and Compliance,228551.68,2023-01-25,Forget all turn wall benefit.
812,Logistics and Transportation,259067.45,2023-02-14,Without full since build rate race.
813,Parts and Inventory,238894.61,2023-02-17,Foot home popular we she remember.
814,Parts and Inventory,53903.54,2023-07-05,Study large total before still network particular.
815,Legal and Compliance,258780.23,2023-02-13,Charge use opportunity laugh down option.
816,Marketing and Advertising,353542.38,2023-07-13,Picture growth trade effort.
817,Technology and IT Infrastructure,46338.23,2023-07-09,Themselves health even thing parent identify success next.
818,Employee Salaries and Benefits,243736.27,2023-09-15,Police yes thought find wall stock.
819,Vehicle Procurement,262137.33,2023-07-01,Art air draw play your.
820,Facility Maintenance and Utilities,104305.6,2023-11-07,Current fine yes.
821,Vehicle Procurement,17423.88,2023-03-11,Later decide statement event everyone people owner.
822,Employee Salaries and Benefits,196075.98,2023-12-01,Financial forward guess guess lawyer late cultural.
823,Research and Development,101479.48,2023-07-06,Available among quickly hour.
824,Marketing and Advertising,39979.03,2023-05-12,Must success force.
825,Employee Salaries and Benefits,325060.52,2023-02-25,Camera education figure approach decision.
826,Logistics and Transportation,332794.07,2023-10-26,Low improve however pattern particular team very if.
827,Logistics and Transportation,165719.84,2023-10-24,They name color civil.
828,Facility Maintenance and Utilities,30697.0,2023-08-02,Majority lot best use charge international unit exactly.
829,Employee Salaries and Benefits,362123.2,2023-06-14,Condition customer course product I.
