Expense_ID,Category,Amount,Date,Description
125,Vehicle Procurement,4605.72,2023-01-24,The role present ever.
126,Facility Maintenance and Utilities,8700.04,2023-08-05,Address section reveal year.
127,Facility Maintenance and Utilities,9511.13,2023-06-08,Past claim out about recognize.
128,Legal and Compliance,4547.4,2023-02-20,Relate church poor house.
129,Vehicle Procurement,7676.4,2023-01-25,Mother Democrat participant join.
130,Vehicle Procurement,1574.04,2023-10-22,Program often still serious career reality change reason.
131,Parts and Inventory,8398.11,2023-08-01,Lot for term away so.
132,Vehicle Procurement,8761.38,2022-12-01,Republican staff billion participant.
133,Marketing and Advertising,1741.9,2023-03-29,Region single late issue arm.
134,Legal and Compliance,2520.17,2023-09-08,Writer area together general that.
135,Vehicle Procurement,1364.98,2022-11-11,Full popular Republican analysis look my.
136,Legal and Compliance,1407.86,2023-11-04,Goal soldier able instead.
137,Marketing and Advertising,3540.2,2023-05-19,Become newspaper future nearly community.
138,Logistics and Transportation,9679.71,2022-09-26,Try small cultural show although.
139,Manufacturing and Production,4485.72,2023-03-21,Marriage I throw.
140,Research and Development,760.49,2023-10-29,Continue popular soldier help majority phone respond.
141,Parts and Inventory,688.83,2023-09-28,Government figure parent really blue fast.
142,Employee Salaries and Benefits,5808.69,2022-06-22,Night environment ready build close activity phone.
143,Parts and Inventory,7302.51,2022-05-05,Catch maintain record through.
144,Facility Maintenance and Utilities,4450.88,2022-03-02,Age outside always them front economic great.
145,Manufacturing and Production,3995.58,2023-07-21,Who low such threat real campaign friend.
146,Parts and Inventory,7223.03,2022-10-17,Though wind water ok director play learn.
147,Logistics and Transportation,4716.14,2022-04-18,Lawyer next evidence business special above western court.
148,Logistics and Transportation,9888.8,2023-02-02,Democrat husband animal respond tough hot development.
149,Facility Maintenance and Utilities,6322.39,2023-09-24,Positive himself sound the economic.
150,Legal and Compliance,3531.69,2022-09-10,Much natural sure model safe role set.
151,Facility Maintenance and Utilities,1691.34,2023-04-27,Every common he become beyond.
152,Employee Salaries and Benefits,2127.58,2022-03-13,In push which bar help.
153,Technology and IT Infrastructure,3409.93,2023-09-01,Mouth individual should hard.
154,Employee Salaries and Benefits,8408.51,2022-02-21,Manage others center alone.
155,Research and Development,1000.74,2022-02-18,Tough total writer air area guy discuss.
156,Research and Development,1433.46,2022-03-13,As but white debate.
157,Technology and IT Infrastructure,6095.46,2022-05-18,Which explain realize role both.
158,Technology and IT Infrastructure,5795.09,2021-12-27,Opportunity wrong thus prevent language answer thought.
159,Logistics and Transportation,880.02,2022-05-05,Arm your whose she.
160,Technology and IT Infrastructure,6905.7,2022-02-07,Amount thank black develop.
161,Logistics and Transportation,9568.87,2023-08-09,Interview behavior total agent.
162,Employee Salaries and Benefits,4095.66,2022-08-22,Glass cover center leave nice surface.
163,Parts and Inventory,5575.1,2023-06-01,Various trouble capital trip agent.
164,Vehicle Procurement,5080.55,2022-12-12,Prove lawyer raise.
165,Technology and IT Infrastructure,6247.73,2023-09-18,Meeting say both consumer five natural.
166,Legal and Compliance,8973.9,2023-07-13,Anything however lose camera significant last.
167,Parts and Inventory,2001.22,2023-03-12,Yourself better black blood pay rather value.
168,Research and Development,7806.47,2023-05-01,American structure model today board.
169,Employee Salaries and Benefits,720.65,2022-11-30,Product energy wrong hold lead subject.
170,Employee Salaries and Benefits,1785.48,2023-08-03,Material approach including security appear day.
171,Technology and IT Infrastructure,4740.57,2022-12-05,Price turn center suffer.
172,Manufacturing and Production,2567.26,2022-04-07,Customer food role would spring practice.
173,Technology and IT Infrastructure,4620.21,2022-05-08,Nothing use thousand dinner player continue almost.
174,Marketing and Advertising,7875.79,2023-12-12,Measure floor major miss beautiful lay describe.
175,Employee Salaries and Benefits,9054.45,2022-07-06,Piece success occur compare.
176,Manufacturing and Production,1807.77,2023-10-07,Property the hope push.
177,Legal and Compliance,2955.67,2022-10-11,Explain her center ask into join through.
178,Vehicle Procurement,9436.97,2022-12-27,From else program year together myself difference.
179,Manufacturing and Production,9895.62,2022-10-21,Major guess five low.
180,Parts and Inventory,5744.97,2023-03-06,Crime return according Mrs.
181,Facility Maintenance and Utilities,3843.71,2022-05-04,Result parent floor decision.
182,Manufacturing and Production,7847.66,2023-05-16,Foot style stuff deal.
183,Vehicle Procurement,160.16,2023-02-04,Stay style minute cold job organization.
184,Employee Salaries and Benefits,1779.33,2023-05-31,Safe east pull add way we.
185,Vehicle Procurement,2920.5,2022-01-20,Serve speak any direction idea gas.
186,Vehicle Procurement,1470.69,2022-06-12,Help side exactly beat happy.
