Expense_ID,Category,Amount,Date,Description
126,Parts and Inventory,159269.96,2023-04-24,Set box part deal trial history interesting.
127,Legal and Compliance,66055.29,2023-08-23,Environment next after term enough.
128,Manufacturing and Production,144524.59,2023-10-14,Nothing significant hotel so public middle memory forget.
129,Vehicle Procurement,285219.8,2023-05-23,Any either let everyone ok every garden too.
130,Research and Development,41367.41,2023-04-21,Long girl his soldier.
131,Legal and Compliance,254611.76,2023-12-13,Deal wait floor.
132,Facility Maintenance and Utilities,264204.21,2023-05-25,However report author walk hundred baby.
133,Legal and Compliance,86078.3,2023-02-16,Paper increase act street culture.
134,Manufacturing and Production,144444.0,2023-01-07,Reality interview home improve senior hotel.
135,Facility Maintenance and Utilities,169197.29,2023-12-28,Father case life pretty might prove.
136,Manufacturing and Production,155574.26,2023-01-21,Will behind item individual fund son they.
137,Vehicle Procurement,154894.11,2023-07-14,Him discussion recent popular.
138,Manufacturing and Production,169687.49,2023-09-10,Product of civil hit care final could.
139,Parts and Inventory,141115.93,2023-06-16,Bag production mother but.
140,Vehicle Procurement,35911.22,2023-04-09,Property media heavy common describe.
141,Legal and Compliance,228437.33,2023-01-19,Experience fund cold behavior radio without inside.
142,Technology and IT Infrastructure,222648.38,2023-11-29,Weight issue serious major.
143,Technology and IT Infrastructure,268483.1,2023-01-05,Building main ten property him.
144,Legal and Compliance,255159.39,2023-12-13,Glass paper certainly.
145,Logistics and Transportation,40679.27,2023-09-08,Pattern process decade decision.
146,Technology and IT Infrastructure,20725.56,2023-05-10,Anything morning letter pay.
147,Employee Salaries and Benefits,179332.36,2023-12-21,Machine receive do contain push represent.
148,Logistics and Transportation,18438.77,2023-09-08,Speech give thought idea in culture.
149,Research and Development,106633.85,2023-01-15,Travel guess can trouble nature.
150,Facility Maintenance and Utilities,196714.3,2023-06-21,Station whom although low course study over.
151,Facility Maintenance and Utilities,153771.05,2023-11-08,Actually all Congress our.
152,Manufacturing and Production,56835.43,2023-07-10,Answer voice line different.
153,Marketing and Advertising,52056.54,2023-09-15,Unit then whose entire partner.
154,Logistics and Transportation,178549.19,2023-09-02,Successful phone speech democratic key line thank.
155,Technology and IT Infrastructure,84931.14,2023-03-24,Analysis raise same bring unit I power.
156,Marketing and Advertising,270921.51,2023-08-30,Moment always democratic defense.
157,Technology and IT Infrastructure,95171.53,2023-12-20,Science reach nature history husband war.
158,Research and Development,56913.03,2023-12-26,Line idea weight herself continue stuff get.
159,Logistics and Transportation,275762.31,2023-12-15,Work once magazine lay.
160,Logistics and Transportation,34397.39,2023-07-07,Test seem possible across rock arrive name kind.
161,Facility Maintenance and Utilities,164030.67,2023-06-21,Tough court player become important.
162,Manufacturing and Production,118276.2,2023-01-13,Suffer race choice commercial.
163,Technology and IT Infrastructure,198552.45,2023-09-17,Create base face mouth.
164,Manufacturing and Production,231937.78,2023-09-26,Modern guy college system.
165,Vehicle Procurement,167786.94,2023-12-29,Including upon blood but everyone strong.
166,Logistics and Transportation,214062.02,2023-11-03,Doctor others happen service mouth man.
167,Legal and Compliance,79225.5,2023-10-05,Task affect street who past hour cultural.
168,Marketing and Advertising,18745.6,2023-04-08,Sure fill level way.
