Expense_ID,Category,Amount,Date,Description
376,Facility Maintenance and Utilities,61835.52,2023-12-25,War game play probably piece.
377,Parts and Inventory,350301.36,2023-06-17,New authority act design carry home real.
378,Facility Maintenance and Utilities,414969.27,2023-04-18,Really base or rule happy listen early recently.
379,Vehicle Procurement,249421.46,2023-03-25,Result campaign environmental light sense organization.
380,Vehicle Procurement,180348.1,2023-10-23,Right beautiful partner sure believe yet.
381,Employee Salaries and Benefits,456748.58,2023-09-20,Newspaper nature rock fact friend great key develop.
382,Parts and Inventory,469332.22,2023-12-12,Pass room believe.
383,Logistics and Transportation,168299.99,2023-07-21,City item leg deep nor too start simply.
384,Employee Salaries and Benefits,340419.02,2023-02-10,School include soon base have everybody great.
385,Research and Development,349711.46,2023-08-02,Military indeed dog represent whom.
386,Manufacturing and Production,477699.7,2023-09-07,Federal today weight win sister.
387,Manufacturing and Production,140390.82,2023-08-29,Last change news by my audience.
388,Facility Maintenance and Utilities,157054.39,2023-01-16,Conference southern baby level avoid over avoid put.
389,Technology and IT Infrastructure,465252.56,2023-07-12,Fund production read grow her fight majority.
390,Marketing and Advertising,340619.29,2023-03-18,Down order tree make yet.
391,Vehicle Procurement,163703.48,2023-03-29,Particularly each board discussion.
392,Technology and IT Infrastructure,203134.57,2023-10-01,Government before life debate medical.
393,Logistics and Transportation,92308.72,2023-06-20,Last certain simple mother Republican carry.
394,Manufacturing and Production,212412.33,2023-11-26,Its until other worker talk.
395,Research and Development,399683.41,2023-07-31,Court actually and site ahead game boy.
396,Vehicle Procurement,287006.89,2023-05-27,Shoulder information southern tax already grow.
397,Vehicle Procurement,263847.96,2023-01-18,Current although total billion important material she.
398,Marketing and Advertising,459954.38,2023-02-28,Themselves medical seek.
399,Marketing and Advertising,337652.93,2023-01-04,Woman her prove hold century forget.
400,Manufacturing and Production,444907.08,2023-12-31,White on test goal.
401,Parts and Inventory,62009.55,2023-06-29,Body art eight agent air war cup.
402,Research and Development,404626.13,2023-09-26,Impact image music movement again add cup item.
403,Marketing and Advertising,337633.33,2023-10-11,Hospital push nor what station green.
404,Technology and IT Infrastructure,58379.21,2023-10-05,First six discuss evidence from.
405,Parts and Inventory,261823.34,2023-03-09,Loss feeling suffer.
406,Facility Maintenance and Utilities,274445.73,2023-10-15,Pressure model important often guess nearly.
407,Marketing and Advertising,407255.1,2023-04-14,Ok herself own total.
408,Legal and Compliance,187981.41,2023-06-12,Edge somebody notice plant million memory.
409,Vehicle Procurement,92256.15,2023-05-21,Million both news table also war.
410,Logistics and Transportation,338783.92,2023-05-06,Out accept area personal community.
411,Research and Development,270499.12,2023-03-18,Near bring poor woman.
412,Employee Salaries and Benefits,142558.98,2023-06-20,Blood Mrs close spring then.
413,Manufacturing and Production,88783.3,2023-09-20,Why key anything top direction whether.
414,Vehicle Procurement,71081.3,2023-07-25,Since instead thousand say admit.
415,Marketing and Advertising,165693.35,2023-10-14,Number understand agency hope like before.
416,Logistics and Transportation,337614.36,2023-02-06,You yourself where ten draw simple rate sell.
417,Logistics and Transportation,478366.16,2023-05-24,Test no they me feel article.
418,Legal and Compliance,226929.71,2023-06-10,Movement care material week available.
419,Legal and Compliance,470498.15,2023-01-07,Long audience question recently save so so thank.
420,Legal and Compliance,30972.23,2023-08-17,Instead education center others matter.
421,Legal and Compliance,86863.16,2023-12-07,Line organization population my ago long.
422,Manufacturing and Production,267330.42,2023-04-28,Wall career point piece.
423,Vehicle Procurement,200440.21,2023-09-27,Interview popular thousand country fear idea father.
424,Research and Development,365349.59,2023-09-15,Effort big soon in quality.
425,Research and Development,302460.42,2023-07-26,General enjoy three institution interest.
426,Vehicle Procurement,216611.95,2023-02-07,Health majority their rate senior win travel.
427,Employee Salaries and Benefits,237719.59,2023-11-09,Fall another vote financial notice fly.
428,Parts and Inventory,69928.47,2023-07-09,Box war successful pretty share likely tend.
429,Parts and Inventory,405661.18,2023-07-19,Such learn different church fear score.
430,Vehicle Procurement,251766.9,2023-03-22,Spring each effect ground image.
431,Research and Development,495035.62,2023-07-29,Response range want every food individual option.
432,Vehicle Procurement,162920.03,2023-06-10,Quickly rate quite network as thought beat.
433,Facility Maintenance and Utilities,428807.1,2023-09-10,Fish military ten relationship against several cold government.
434,Logistics and Transportation,414267.46,2023-04-18,Government group role final appear cause.
435,Legal and Compliance,267597.65,2023-05-24,Majority case enter name party degree rich.
436,Technology and IT Infrastructure,347378.81,2023-01-07,Different political anything help important industry accept.
437,Research and Development,207918.76,2023-11-17,Manage financial about value positive recognize.
438,Manufacturing and Production,427827.54,2023-06-22,Alone effort citizen month.
439,Logistics and Transportation,259232.49,2023-02-13,Message once significant huge law.
440,Employee Salaries and Benefits,454253.53,2023-11-23,Weight spring final common.
441,Employee Salaries and Benefits,404746.05,2023-01-21,Actually learn house.
442,Legal and Compliance,293971.55,2023-05-20,Wrong kid quickly recent image individual.
443,Facility Maintenance and Utilities,115762.92,2023-08-29,Beat production return look notice pressure.
444,Parts and Inventory,373008.06,2023-10-27,Rock really allow upon husband good long.
445,Marketing and Advertising,451127.21,2023-04-03,Necessary explain follow phone raise financial physical play.
446,Technology and IT Infrastructure,230365.22,2023-02-09,Fight quickly begin remember new fine store.
447,Manufacturing and Production,72187.87,2023-01-25,Sure party artist receive those everybody.
448,Facility Maintenance and Utilities,271710.73,2023-02-09,Cause summer smile form employee beyond big.
449,Employee Salaries and Benefits,148012.57,2023-09-06,Happen hard measure or man five question.
450,Logistics and Transportation,193786.77,2023-12-06,Hour mission letter term public art whose wear.
451,Employee Salaries and Benefits,279503.54,2023-09-17,Night establish fly one.
452,Logistics and Transportation,356435.49,2023-03-25,Improve car mouth little.
453,Technology and IT Infrastructure,342049.44,2023-03-18,Officer right number.
454,Vehicle Procurement,74939.6,2023-03-17,Suffer east buy cover.
455,Marketing and Advertising,214488.47,2023-07-01,Away who general.
456,Manufacturing and Production,21622.47,2023-04-23,Air job imagine defense century.
457,Employee Salaries and Benefits,308443.73,2023-01-18,Cause right single too seven Democrat really.
458,Facility Maintenance and Utilities,397395.93,2023-04-27,Whose character sort popular once be.
459,Vehicle Procurement,356488.75,2023-03-19,Commercial either great include themselves let by.
460,Research and Development,330319.58,2023-04-21,Meet visit toward return energy attack.
