Expense_ID,Category,Amount,Date,Description
626,Vehicle Procurement,395521.98,2023-01-19,Morning economic participant despite arm blood suddenly safe.
627,Employee Salaries and Benefits,75007.57,2023-02-10,Could always other threat behavior.
628,Facility Maintenance and Utilities,199652.57,2023-01-28,Detail factor act indeed something investment.
629,Employee Salaries and Benefits,401769.53,2023-12-21,Half sit together poor.
630,Marketing and Advertising,423929.19,2023-05-12,Wear position friend guess first.
631,Logistics and Transportation,166127.47,2023-02-24,Miss both something large seem research not.
632,Technology and IT Infrastructure,358363.91,2023-08-23,Field box either production.
633,Marketing and Advertising,338314.9,2023-01-31,Laugh memory box affect player plan factor carry.
634,Legal and Compliance,224305.75,2023-01-17,Son evidence project.
635,Marketing and Advertising,158556.79,2023-01-30,Discussion produce notice despite attention economic.
636,Manufacturing and Production,347515.38,2023-05-19,Contain able without serious lose why join.
637,Employee Salaries and Benefits,90285.44,2023-04-08,Public who development participant his.
638,Vehicle Procurement,368019.62,2023-12-06,Month what generation almost.
639,Legal and Compliance,33963.96,2023-03-03,Traditional purpose huge young figure carry tax.
640,Parts and Inventory,483046.68,2023-12-26,Add item teach force drop performance.
641,Parts and Inventory,448600.66,2023-11-17,Crime play some along.
642,Technology and IT Infrastructure,138651.83,2023-11-16,Water finally perhaps central ago clear.
643,Logistics and Transportation,93517.16,2023-01-16,Point two together stuff across.
644,Legal and Compliance,485617.09,2023-07-10,Attack reality author nothing understand arrive.
645,Marketing and Advertising,81669.51,2023-10-09,Reality second article explain at.
646,Employee Salaries and Benefits,15548.86,2023-01-08,Civil whose fly admit without by final.
647,Logistics and Transportation,35794.67,2023-10-31,Price show just international police fire company.
648,Legal and Compliance,433457.17,2023-12-09,Better from upon during far high debate.
649,Marketing and Advertising,235915.09,2023-07-13,Behind system story east.
650,Parts and Inventory,24292.41,2023-03-28,Black near third including own history.
651,Parts and Inventory,130574.12,2023-02-13,Painting policy change.
652,Employee Salaries and Benefits,20313.23,2023-07-16,College prepare never.
653,Technology and IT Infrastructure,271671.24,2023-10-17,Dog senior couple beautiful rule.
654,Research and Development,254708.56,2023-06-18,Nice economic doctor.
655,Manufacturing and Production,33496.8,2023-10-14,And art couple exactly money against focus.
656,Research and Development,412955.23,2023-12-11,Gun maintain protect word though cup money.
657,Research and Development,400400.89,2023-04-15,Nature watch stand to happen maintain.
658,Employee Salaries and Benefits,58855.47,2023-08-31,Yes sure land major range.
659,Logistics and Transportation,404231.24,2023-02-09,Finally call shoulder consumer ready green.
660,Logistics and Transportation,124634.7,2023-02-10,Serious will consumer price guess agency dark.
661,Legal and Compliance,219781.9,2023-05-21,System receive budget significant chair.
662,Technology and IT Infrastructure,311763.1,2023-09-04,Difference music scene newspaper.
663,Legal and Compliance,309927.76,2023-10-23,Never inside cold score memory measure.
664,Logistics and Transportation,68070.47,2023-06-22,Fast manager send yes.
665,Vehicle Procurement,299139.14,2023-10-06,The collection often condition class.
666,Parts and Inventory,440879.46,2023-07-10,Level with sometimes above course.
667,Parts and Inventory,483771.45,2023-11-21,Word wall seem prove budget.
668,Manufacturing and Production,366197.42,2023-04-02,Scene artist community.
669,Research and Development,230862.48,2023-11-04,Before hotel parent natural material.
670,Research and Development,52562.41,2023-06-29,Husband leader attorney off.
671,Facility Maintenance and Utilities,346128.84,2023-01-16,Strong force wonder report.
672,Parts and Inventory,53575.37,2023-12-30,Step who situation daughter live.
673,Research and Development,183574.23,2023-10-17,Send admit scene daughter represent.
674,Legal and Compliance,421247.28,2023-08-29,Boy light form reach.
675,Technology and IT Infrastructure,247477.13,2023-05-25,Speech suggest relate nature other.
676,Vehicle Procurement,141206.33,2023-08-15,Pressure true someone person country.
677,Vehicle Procurement,12269.49,2023-11-23,Us really bring push.
678,Vehicle Procurement,167633.94,2023-06-21,Watch stand green learn.
679,Marketing and Advertising,18477.62,2023-06-19,Race conference tonight building could article bar hear.
680,Marketing and Advertising,266611.25,2023-09-24,Including however smile arrive their staff language benefit.
681,Facility Maintenance and Utilities,241685.97,2023-04-10,Your wear society population.
682,Parts and Inventory,328988.8,2023-05-12,Understand forget over itself into agree small.
683,Technology and IT Infrastructure,337530.93,2023-02-11,Bank already phone eight series.
684,Research and Development,391502.55,2023-02-05,Pay history example practice just prevent effect change.
685,Facility Maintenance and Utilities,481944.36,2023-07-23,Cut executive leg race beyond.
686,Parts and Inventory,160257.39,2023-10-17,Perform camera data finish.
687,Facility Maintenance and Utilities,420911.53,2023-12-16,Security financial become including general.
688,Facility Maintenance and Utilities,329429.14,2023-04-13,Before system his particular crime could try section.
689,Technology and IT Infrastructure,289933.43,2023-04-01,Hear be character hundred piece condition card.
690,Technology and IT Infrastructure,383955.75,2023-07-28,Scientist paper all with hold eat.
691,Vehicle Procurement,248247.09,2023-04-13,Upon face position ago teach paper.
692,Employee Salaries and Benefits,65126.83,2023-01-08,Analysis plan answer leave real create social simple.
693,Employee Salaries and Benefits,495808.78,2023-01-07,Dark after ahead act.
694,Legal and Compliance,151783.01,2023-09-16,Own process voice culture.
695,Marketing and Advertising,342029.23,2023-08-12,Just science to argue scene real happen.
696,Employee Salaries and Benefits,248231.88,2023-09-03,Myself college do ago stage win.
697,Logistics and Transportation,310586.91,2023-11-08,Thought within lawyer lot.
698,Vehicle Procurement,499454.03,2023-03-21,Article person help.
699,Facility Maintenance and Utilities,157699.62,2023-05-23,Unit bit control popular else less nice.
700,Research and Development,34039.72,2023-01-22,Receive more now sense behavior security.
701,Research and Development,44661.11,2023-07-23,Lead also senior unit.
702,Facility Maintenance and Utilities,371556.96,2023-02-02,Pass program next choice top.
703,Parts and Inventory,488350.41,2023-02-14,Article kid he leader property game.
704,Parts and Inventory,219529.13,2023-02-13,Cause major cost professor fund teach.
705,Parts and Inventory,353767.46,2023-07-14,Specific word note get establish parent.
706,Legal and Compliance,53890.78,2023-02-26,Whose type popular north chair each.
707,Parts and Inventory,328444.51,2023-05-19,Theory fly fish and exactly somebody.
708,Parts and Inventory,34827.52,2023-09-19,Responsibility while face minute lawyer course minute.
709,Technology and IT Infrastructure,329060.27,2023-08-11,Arm on discussion friend meeting red they.
710,Technology and IT Infrastructure,80954.21,2023-03-31,Put safe a can institution this a.
711,Research and Development,253175.65,2023-11-29,Worry others foot morning.
712,Employee Salaries and Benefits,169972.29,2023-06-26,Big daughter movie important identify black offer.
713,Parts and Inventory,442640.47,2023-09-14,Treatment enough situation blue.
714,Legal and Compliance,197017.64,2023-08-13,Television admit since marriage.
715,Research and Development,493182.54,2023-04-23,Term identify much compare explain.
716,Facility Maintenance and Utilities,171521.96,2023-05-08,Mission position common dinner avoid field.
717,Parts and Inventory,8896.59,2023-03-30,Picture major single bring message.
718,Logistics and Transportation,192124.21,2023-02-05,Rather role term her.
719,Facility Maintenance and Utilities,451353.62,2023-01-10,Wife face doctor organization lot pull best.
720,Facility Maintenance and Utilities,298509.31,2023-09-03,Image capital successful allow do despite.
721,Legal and Compliance,11821.84,2023-03-14,Oil particular program.
722,Parts and Inventory,191060.82,2023-12-15,Development land information camera show.
723,Vehicle Procurement,344235.82,2023-02-24,History song foot cover generation six research.
724,Logistics and Transportation,17639.65,2023-10-01,Experience law memory attack lawyer live decision sign.
725,Research and Development,233491.15,2023-11-11,Owner art rate develop quality job would.
726,Facility Maintenance and Utilities,308777.96,2023-04-27,Box issue human.
727,Legal and Compliance,189186.07,2023-10-02,Figure show organization product may.
728,Logistics and Transportation,168260.4,2023-12-27,Ago that hear government.
729,Parts and Inventory,481525.44,2023-03-12,Contain growth book owner.
730,Vehicle Procurement,171646.42,2023-08-19,Continue list health watch majority.
731,Technology and IT Infrastructure,293228.16,2023-06-10,Difficult believe throw break section whether action.
732,Manufacturing and Production,156776.29,2023-06-13,Travel positive write federal mean without.
733,Parts and Inventory,321657.25,2023-05-24,Economic ready west family.
734,Vehicle Procurement,60509.68,2023-03-13,Drug need realize huge.
735,Logistics and Transportation,440675.68,2023-03-25,Drive in imagine all value song fire.
736,Marketing and Advertising,482150.96,2023-12-24,Kid himself probably.
737,Marketing and Advertising,241869.14,2023-10-05,Color campaign south ahead road happy property lay.
738,Parts and Inventory,339820.6,2023-02-27,Price government center notice.
739,Marketing and Advertising,53224.08,2023-02-17,Almost Mr task radio.
740,Logistics and Transportation,112240.19,2023-06-11,Type executive military six hour.
741,Employee Salaries and Benefits,219714.83,2023-11-11,Central deep research new.
742,Parts and Inventory,254327.49,2023-08-04,Mouth after fast other.
743,Logistics and Transportation,472626.26,2023-07-01,Piece international against left.
744,Logistics and Transportation,174183.99,2023-02-02,About I care defense daughter teacher option prove.
745,Vehicle Procurement,385194.07,2023-10-30,Sense everything low black various collection admit.
746,Marketing and Advertising,64299.82,2023-09-21,Who system consider near little imagine building.
747,Research and Development,287387.21,2023-03-19,Dog center past.
748,Research and Development,265892.62,2023-08-07,Fire degree I son morning turn.
749,Vehicle Procurement,155336.34,2023-07-10,Ago compare per.
750,Vehicle Procurement,295987.59,2023-08-29,Student husband top recent eight national.
