Expense_ID,Category,Amount,Date,Description
311,Legal and Compliance,126835.95,2023-10-30,Everything story point national important rule expect suffer.
312,Technology and IT Infrastructure,175094.12,2023-12-12,Also push lay expect part.
313,Logistics and Transportation,299638.15,2023-04-21,Produce case radio sure north culture beyond drop.
314,Logistics and Transportation,273273.49,2023-05-02,We dog allow measure under involve deal property.
315,Research and Development,151909.1,2022-11-02,Manager show difference cup with wonder upon feeling.
316,Parts and Inventory,207385.65,2022-11-25,Resource another system break talk floor blue we.
317,Legal and Compliance,6183.57,2023-05-27,Education work five game simply pick.
318,Employee Salaries and Benefits,14050.79,2022-06-10,All mean list major should.
319,Technology and IT Infrastructure,83688.96,2022-02-27,Example money fish approach western enough door tough.
320,Logistics and Transportation,130585.17,2023-05-05,Doctor shake image interesting pick air.
321,Legal and Compliance,288575.48,2023-08-29,This war hour.
322,Logistics and Transportation,79276.7,2023-05-20,Tough direction type visit in agent yet serve.
323,Marketing and Advertising,213657.4,2022-08-21,Lawyer hand each everybody week ball create.
324,Parts and Inventory,162717.37,2021-12-30,Machine say statement huge shoulder back.
325,Technology and IT Infrastructure,44205.67,2022-09-23,Public near measure seem skin one each six.
326,Employee Salaries and Benefits,22602.48,2023-01-14,Everything young pass white.
327,Manufacturing and Production,73473.0,2022-11-18,Along bring laugh six.
328,Legal and Compliance,99202.06,2023-07-01,Loss reality defense look goal.
329,Manufacturing and Production,194638.59,2023-09-05,Baby describe lay different where.
330,Vehicle Procurement,86882.31,2022-10-20,Push range field security place.
331,Marketing and Advertising,147689.06,2023-05-15,Food thank remain show six.
332,Facility Maintenance and Utilities,52510.69,2023-06-06,Through usually sound identify fly too western.
333,Marketing and Advertising,258925.91,2022-12-28,Score lose green modern at simply us.
334,Marketing and Advertising,197308.67,2022-03-20,Wall husband position college yourself hope Congress character.
335,Research and Development,174248.06,2022-12-04,Left and defense worker measure perhaps suddenly people.
336,Manufacturing and Production,162547.55,2023-05-29,Fire serve team gun end I.
337,Employee Salaries and Benefits,45843.71,2022-05-05,Husband thank audience attack traditional nice doctor.
338,Facility Maintenance and Utilities,32180.93,2023-04-25,High lay probably staff visit model.
339,Facility Maintenance and Utilities,244076.89,2022-06-24,Most language behavior rather region sound.
340,Marketing and Advertising,123436.64,2023-10-20,Common nice reason.
341,Technology and IT Infrastructure,9301.47,2022-05-18,Boy some argue buy.
342,Legal and Compliance,241976.4,2022-05-05,Security cultural story future.
343,Marketing and Advertising,257294.18,2023-02-08,Fish new improve trial.
344,Legal and Compliance,226139.42,2023-08-20,Yes growth represent simply.
345,Vehicle Procurement,175471.65,2023-12-11,Realize no my item result standard.
346,Legal and Compliance,271227.91,2023-05-16,Democrat attorney radio or down bed rich.
347,Marketing and Advertising,70946.24,2023-11-09,After gas budget role old buy.
348,Legal and Compliance,100570.77,2022-03-06,Student across key authority.
349,Legal and Compliance,146908.78,2022-06-06,Couple tough drop side get.
350,Research and Development,109484.84,2022-09-08,Worry skill several green between join now food.
351,Logistics and Transportation,241151.01,2022-03-24,Fast increase form my material local truth.
352,Legal and Compliance,289242.69,2023-02-05,Yes heavy meeting walk listen company campaign.
353,Logistics and Transportation,93193.15,2023-03-01,Later draw ten.
354,Employee Salaries and Benefits,170095.28,2023-02-28,Hear collection along body field almost animal.
355,Employee Salaries and Benefits,270547.25,2023-03-10,Peace what clear recognize.
356,Vehicle Procurement,259541.89,2022-11-27,Attorney hospital develop down instead matter.
357,Legal and Compliance,78848.65,2023-02-05,Feeling stuff grow light century various.
358,Parts and Inventory,78728.56,2022-04-29,Successful against compare when ground boy table.
359,Marketing and Advertising,250512.35,2023-01-24,Lose thus than few police lawyer.
360,Vehicle Procurement,26150.64,2023-04-22,President garden consider tend.
361,Technology and IT Infrastructure,230569.1,2022-06-15,Organization fund until per.
362,Technology and IT Infrastructure,219703.28,2022-09-27,Yet stock know new month.
363,Manufacturing and Production,172364.61,2023-06-03,First very future site owner station.
364,Technology and IT Infrastructure,130374.43,2023-04-03,Trouble resource work all best spend black.
365,Vehicle Procurement,18642.16,2022-12-17,Part upon opportunity whatever staff and require.
366,Employee Salaries and Benefits,220076.63,2022-11-25,Finish indeed nor bill together cold ahead.
367,Manufacturing and Production,263678.6,2023-08-27,Police president reality future main unit use.
368,Employee Salaries and Benefits,136024.52,2022-02-27,Poor Republican respond government say.
369,Legal and Compliance,149940.37,2022-03-07,There join moment necessary.
370,Research and Development,63540.18,2023-01-04,Save consider nice site rich forget.
371,Manufacturing and Production,50604.57,2023-07-05,Blue your cause inside still.
372,Technology and IT Infrastructure,190299.11,2023-05-29,Everybody yourself receive bad another news pick.
