Expense_ID,Category,Amount,Date,Description
626,Manufacturing and Production,361736.9,2023-05-21,Live medical force food.
627,Marketing and Advertising,497326.07,2023-12-30,Charge work walk draw newspaper.
628,Manufacturing and Production,262690.67,2023-12-28,Off now whose.
629,Marketing and Advertising,31457.78,2023-06-18,Successful away wife arm affect fund.
630,Facility Maintenance and Utilities,464332.43,2023-11-05,Mission trouble name military spring.
631,Logistics and Transportation,378365.61,2023-02-12,Next wall firm group.
632,Logistics and Transportation,469210.49,2023-09-12,Rock have else.
633,Research and Development,417187.74,2023-11-11,Push us enough increase break development.
634,Legal and Compliance,444312.51,2023-03-30,Operation middle question pull couple attorney feel.
635,Manufacturing and Production,451395.62,2023-12-20,Compare so center station other administration.
636,Legal and Compliance,288359.93,2023-02-16,Feel opportunity different year box.
637,Vehicle Procurement,12875.31,2023-09-02,Crime him person our health dream night.
638,Legal and Compliance,54574.77,2023-04-08,Choice experience doctor finish nothing election.
639,Marketing and Advertising,140558.76,2023-03-20,Traditional per into benefit free loss hospital.
640,Facility Maintenance and Utilities,496666.71,2023-02-15,Fear artist free success turn hotel phone.
641,Legal and Compliance,124613.94,2023-12-26,Break listen recently suddenly adult look approach service.
642,Logistics and Transportation,499066.22,2023-12-17,Light rich ground others west despite color word.
643,Manufacturing and Production,26333.4,2023-01-13,Feel fly politics difficult bill available foreign.
644,Manufacturing and Production,165510.4,2023-07-09,Attention reason news project foot cold represent nor.
645,Technology and IT Infrastructure,418592.38,2023-07-18,Agreement parent hotel itself provide again.
646,Technology and IT Infrastructure,158239.21,2023-12-12,Food commercial simple language well difficult according major.
647,Marketing and Advertising,16327.43,2023-03-28,Early opportunity most.
648,Research and Development,337400.25,2023-06-09,Crime five interesting easy.
649,Legal and Compliance,261432.5,2023-04-25,Kind expert phone describe.
650,Technology and IT Infrastructure,7354.89,2023-06-13,This without idea.
651,Vehicle Procurement,244564.09,2023-10-03,Successful data human floor.
652,Technology and IT Infrastructure,323867.32,2023-07-14,Seek pay final real.
653,Technology and IT Infrastructure,414312.66,2023-05-16,Know discuss smile management speak land suddenly.
654,Manufacturing and Production,52906.25,2023-09-04,Then safe event.
655,Legal and Compliance,436364.87,2023-10-25,Tv tonight part quite traditional about huge.
656,Marketing and Advertising,478693.8,2023-12-12,Majority authority leader few degree system.
657,Parts and Inventory,88694.62,2023-07-02,Live leg because happy fill guess reality head.
658,Manufacturing and Production,358272.01,2023-03-27,Consumer in apply particularly.
659,Legal and Compliance,61272.55,2023-08-28,Employee everything adult happen culture probably.
660,Facility Maintenance and Utilities,209721.71,2023-08-31,There sound relationship hour.
661,Marketing and Advertising,365772.04,2023-05-12,There quite however half reveal product.
