Expense_ID,Category,Amount,Date,Description
621,Employee Salaries and Benefits,20610.76,2023-08-21,A past media way draw scene camera medical.
622,Vehicle Procurement,240451.64,2022-10-08,But believe difference board well activity.
623,Marketing and Advertising,190565.14,2023-04-10,Themselves little those million hour.
624,Logistics and Transportation,143592.52,2023-04-02,Crime item training offer certainly then total.
625,Research and Development,159198.3,2022-08-20,Whom certain seem professional anything over understand.
626,Legal and Compliance,103377.27,2022-07-14,Never table food there above much.
627,Technology and IT Infrastructure,72318.6,2022-06-29,Bad send network travel.
628,Logistics and Transportation,135431.55,2023-02-25,Available standard mission cell government.
629,Marketing and Advertising,72641.09,2022-02-22,Save house myself rich address.
630,Marketing and Advertising,252656.71,2022-01-01,Major health look you.
631,Research and Development,226319.28,2022-11-04,Suffer sure should strategy four along make.
632,Research and Development,57595.92,2022-07-27,Scene surface entire kitchen entire account whether.
633,Parts and Inventory,110977.42,2022-06-15,Amount themselves performance.
634,Facility Maintenance and Utilities,174227.96,2023-02-19,Staff mother picture until claim.
635,Parts and Inventory,157398.79,2023-08-03,This meet pressure dog seven.
636,Employee Salaries and Benefits,94934.13,2023-03-21,Government camera skill authority pretty.
637,Marketing and Advertising,178259.75,2022-02-04,Chair particular old garden writer likely.
638,Parts and Inventory,37964.15,2021-12-29,Explain discuss chance money.
639,Vehicle Procurement,176642.51,2022-06-25,Claim actually arrive city wife campaign.
640,Parts and Inventory,232600.88,2023-12-24,Join hair game statement create pressure culture.
641,Vehicle Procurement,115321.99,2022-10-15,Professor option just book cultural.
642,Legal and Compliance,43295.15,2023-08-05,Film concern doctor either take within.
643,Facility Maintenance and Utilities,10358.47,2022-04-27,Field lot can have executive.
644,Manufacturing and Production,209793.98,2022-03-13,Else bill its you well heart.
645,Manufacturing and Production,120040.52,2023-07-19,Air structure who blue threat.
646,Legal and Compliance,77733.63,2023-06-30,Size market fight more idea program.
647,Employee Salaries and Benefits,236855.4,2023-12-22,Before public fly son thousand practice figure.
648,Logistics and Transportation,259957.53,2023-08-06,Carry tell air daughter.
649,Logistics and Transportation,123850.31,2022-10-25,Game customer through college audience break all.
650,Marketing and Advertising,172872.55,2022-01-21,Thing field candidate.
651,Vehicle Procurement,141188.67,2022-09-19,Economy dark consumer expert outside fall what.
652,Manufacturing and Production,220075.81,2022-10-10,This under around finally represent.
653,Legal and Compliance,242835.06,2023-07-31,Mean consider measure authority statement suffer money.
654,Manufacturing and Production,16508.61,2022-07-15,Next approach hotel general plant rule.
655,Logistics and Transportation,83343.11,2022-07-26,Environment assume once himself customer computer cost.
656,Technology and IT Infrastructure,232371.92,2022-10-02,Young later executive stop born industry tree star.
657,Facility Maintenance and Utilities,83209.83,2022-07-01,People always nice local time officer business.
658,Vehicle Procurement,268142.05,2023-06-05,Interesting final discussion fire sound.
659,Employee Salaries and Benefits,160348.36,2022-12-24,Race cost end one sort claim.
660,Legal and Compliance,65575.71,2022-12-14,Need conference leave case any if establish.
661,Vehicle Procurement,49350.34,2022-07-16,Officer front challenge season.
662,Marketing and Advertising,156444.26,2022-12-01,Move pull worker day.
663,Manufacturing and Production,141471.85,2023-01-30,Painting test article over want section event.
664,Facility Maintenance and Utilities,69543.39,2022-01-18,Crime forward describe forget quickly we push Democrat.
665,Vehicle Procurement,82629.7,2023-12-12,Simple half run middle pull.
666,Employee Salaries and Benefits,232073.48,2023-09-23,Believe court education travel.
667,Logistics and Transportation,203225.75,2022-11-15,Issue top rest senior.
668,Legal and Compliance,123556.12,2023-02-22,Consider each cultural prevent investment him past.
669,Vehicle Procurement,294193.33,2022-12-07,Good east pick ready thank.
670,Manufacturing and Production,217278.85,2023-12-08,Social fine me light outside.
671,Employee Salaries and Benefits,123443.61,2023-11-19,Yard left forget yeah political school.
672,Facility Maintenance and Utilities,248192.54,2022-07-14,Leave might general upon.
673,Vehicle Procurement,275578.46,2023-02-21,Outside trade region some opportunity improve range.
674,Vehicle Procurement,123747.07,2023-07-12,Old offer attorney.
675,Research and Development,28874.42,2022-05-29,Pull television sometimes office through thank we police.
676,Parts and Inventory,58103.98,2022-07-17,Top nation machine heavy sign.
677,Research and Development,140340.41,2023-06-13,Military development ability office.
678,Technology and IT Infrastructure,274838.76,2022-12-26,Place million expect final.
679,Manufacturing and Production,110255.26,2023-04-02,Especially live could authority.
680,Technology and IT Infrastructure,132204.38,2022-10-18,Factor kitchen will meet.
681,Technology and IT Infrastructure,213791.02,2022-05-22,Opportunity item author find camera miss.
682,Marketing and Advertising,86585.46,2023-07-23,Indeed exactly production.
