Expense_ID,Category,Amount,Date,Description
1501,Facility Maintenance and Utilities,23964.57,2023-03-16,Tough interview suddenly.
1502,Logistics and Transportation,204074.8,2023-02-17,Civil them bill.
1503,Employee Salaries and Benefits,76064.91,2023-12-09,Expert feeling inside.
1504,Technology and IT Infrastructure,375585.46,2023-07-26,Factor keep chair actually.
1505,Technology and IT Infrastructure,76069.87,2023-10-28,The effect cost garden.
1506,Employee Salaries and Benefits,100854.18,2023-05-07,Least about anyone exist mind.
1507,Technology and IT Infrastructure,445978.86,2023-10-19,Officer positive better above trip assume adult.
1508,Research and Development,240238.61,2023-09-02,Capital trial day partner cover.
1509,Logistics and Transportation,11652.56,2023-01-09,Language people generation road view court.
1510,Manufacturing and Production,141116.44,2023-11-20,On item director everyone story.
1511,Parts and Inventory,484507.35,2023-06-28,Pay stand never agent class member ball security.
1512,Facility Maintenance and Utilities,477682.63,2023-07-08,Deep to theory particular hair clearly strategy.
1513,Legal and Compliance,191151.55,2023-04-09,Today lead sort brother.
1514,Employee Salaries and Benefits,99051.36,2023-01-14,Significant coach fight heavy continue none conference.
1515,Vehicle Procurement,337965.21,2023-06-22,Worker drug mother.
1516,Research and Development,458769.92,2023-05-26,Each could dog foot.
1517,Parts and Inventory,324534.6,2023-07-13,Radio single maybe cover according TV high.
1518,Employee Salaries and Benefits,432160.73,2023-06-05,Firm military dinner nature.
1519,Technology and IT Infrastructure,401612.09,2023-05-08,Window manager various set thank.
1520,Logistics and Transportation,91043.03,2024-01-01,Trip development main decide.
1521,Parts and Inventory,486753.98,2023-01-08,Sure least affect.
1522,Facility Maintenance and Utilities,466179.83,2023-04-08,Class listen treat try manager.
1523,Manufacturing and Production,381343.06,2023-03-27,Point recently recognize team design quality rather.
1524,Research and Development,55996.96,2023-08-13,Choice machine thank name amount treat so.
1525,Vehicle Procurement,417723.88,2023-10-14,Send perform simply every.
1526,Parts and Inventory,385504.15,2023-12-16,Figure nation data develop especially stand fund.
1527,Legal and Compliance,465783.3,2023-03-10,Candidate artist measure pick company student rest red.
1528,Employee Salaries and Benefits,157614.88,2023-09-15,Result subject theory.
1529,Manufacturing and Production,35356.59,2023-10-15,Consider those middle real easy push.
1530,Vehicle Procurement,144951.09,2023-11-25,Community bag half like factor above.
1531,Vehicle Procurement,109225.71,2023-03-31,Soon friend huge he song onto.
1532,Manufacturing and Production,286269.61,2023-07-09,Success per capital which.
1533,Parts and Inventory,497016.92,2023-08-21,Surface remember couple institution majority product room be.
1534,Research and Development,411972.8,2023-03-20,Interesting his population gun.
1535,Research and Development,75749.21,2023-08-07,Treat thank make stuff career speak generation.
1536,Parts and Inventory,250277.35,2023-07-29,Light should quickly too million sea.
1537,Vehicle Procurement,419099.08,2023-11-15,Experience play southern nation coach they.
1538,Vehicle Procurement,164858.15,2023-05-18,Democratic head five card decide seven.
1539,Legal and Compliance,67973.96,2023-12-21,Early impact could.
1540,Vehicle Procurement,183906.1,2023-09-15,General majority weight agency sit main.
1541,Employee Salaries and Benefits,287217.31,2023-05-11,Painting tonight approach.
1542,Employee Salaries and Benefits,491754.55,2023-08-14,Day election their state compare.
1543,Marketing and Advertising,378822.54,2023-03-31,Head maintain candidate mother low security.
1544,Logistics and Transportation,441580.76,2023-07-02,Newspaper sometimes yourself rule less debate.
1545,Manufacturing and Production,235997.67,2023-05-15,Particularly color focus say story town people.
1546,Technology and IT Infrastructure,100909.08,2023-06-06,Quite bit carry others sing partner.
1547,Research and Development,260202.16,2023-06-14,Over race music heart center.
1548,Vehicle Procurement,130316.04,2023-08-02,Century consider attention good.
1549,Parts and Inventory,440327.23,2023-02-21,Three home under security article protect discover address.
1550,Employee Salaries and Benefits,232623.35,2023-04-25,Color hard boy possible stand much development begin.
1551,Legal and Compliance,190445.8,2023-10-17,Too carry term know growth campaign.
1552,Technology and IT Infrastructure,366175.67,2023-04-15,Goal thought anything peace.
1553,Technology and IT Infrastructure,122828.51,2023-07-08,Southern direction community class most.
1554,Logistics and Transportation,117391.89,2023-08-24,Hit put believe kitchen.
1555,Logistics and Transportation,229684.92,2023-04-22,Area interesting rate film rule.
1556,Legal and Compliance,189021.93,2023-03-27,Watch miss nice role game card.
1557,Legal and Compliance,245598.28,2023-11-02,Radio tree mind star pretty get remain test.
1558,Vehicle Procurement,425134.29,2023-01-28,Listen will want return long activity new.
1559,Facility Maintenance and Utilities,170731.63,2023-11-05,Item find eight could action training successful.
1560,Marketing and Advertising,480683.88,2023-03-04,Various strategy add identify fight.
1561,Marketing and Advertising,209747.44,2023-03-13,Buy understand notice one.
1562,Legal and Compliance,99376.06,2023-02-23,Including specific loss stay.
1563,Manufacturing and Production,66079.38,2023-08-16,Serve compare foot help.
1564,Marketing and Advertising,20878.26,2023-01-02,Ok claim for public sister.
1565,Employee Salaries and Benefits,260427.21,2023-09-04,Admit company clear fill especially.
1566,Marketing and Advertising,200428.5,2023-02-19,Action act nor our.
1567,Employee Salaries and Benefits,173919.76,2023-01-12,Receive among put better man realize rule.
1568,Vehicle Procurement,322394.3,2023-12-08,Animal capital clear never.
1569,Marketing and Advertising,230021.16,2023-09-03,Hundred both professor along once Congress attorney.
1570,Manufacturing and Production,279660.23,2023-03-01,Medical together this process form despite task.
1571,Vehicle Procurement,195640.53,2023-04-02,Participant guy beautiful old indeed meet.
1572,Facility Maintenance and Utilities,429043.99,2023-10-25,Civil that style would south model current.
1573,Employee Salaries and Benefits,428393.52,2023-10-28,Take organization use step prevent happy.
1574,Employee Salaries and Benefits,378884.49,2023-08-17,Page social mouth.
1575,Marketing and Advertising,387673.88,2023-08-03,Argue personal fire mean.
1576,Marketing and Advertising,194824.26,2023-04-29,Computer memory record green work of.
1577,Technology and IT Infrastructure,151307.39,2023-10-20,However call indicate Congress.
1578,Logistics and Transportation,183423.07,2023-11-11,Ask war impact myself human.
1579,Marketing and Advertising,155301.2,2023-08-03,Whole whether happen performance much yes time.
1580,Vehicle Procurement,348812.74,2023-06-30,House show image staff catch.
1581,Parts and Inventory,485490.46,2023-04-18,Line he ten side.
1582,Legal and Compliance,107511.39,2023-07-09,Else take scientist arm middle those second.
1583,Research and Development,138302.52,2023-04-30,Care as ago practice we green.
1584,Research and Development,460446.96,2023-12-03,Energy argue too these threat design ball.
1585,Vehicle Procurement,234398.62,2023-11-24,Level wife economy recently.
1586,Vehicle Procurement,437712.06,2023-02-16,Culture should tax old still minute break.
