Expense_ID,Category,Amount,Date,Description
1501,Technology and IT Infrastructure,460052.73,2024-01-02,Act business mention night market.
1502,Employee Salaries and Benefits,220354.54,2023-06-10,Employee hold policy.
1503,Parts and Inventory,62652.09,2023-12-09,Myself possible authority risk support.
1504,Manufacturing and Production,275026.85,2023-10-24,Radio choose majority professional big agency actually.
1505,Employee Salaries and Benefits,428207.35,2023-07-01,Real arrive business budget subject discussion.
1506,Research and Development,175813.32,2023-11-01,Hope I decision several system toward performance near.
1507,Logistics and Transportation,331710.8,2023-11-10,Expect tax hard late.
1508,Vehicle Procurement,130832.99,2023-07-03,Along cost from.
1509,Vehicle Procurement,427237.78,2023-12-21,Cover skill because improve great bit down.
1510,Manufacturing and Production,190853.03,2023-08-01,Than carry marriage look media trial.
1511,Technology and IT Infrastructure,446355.21,2023-06-06,Movie lose civil put current work.
1512,Employee Salaries and Benefits,416671.08,2023-07-17,Economic choice sea four wife yes everyone.
1513,Technology and IT Infrastructure,494199.4,2023-01-30,Ten color hold rich response.
1514,Legal and Compliance,24067.96,2023-06-01,Line over reach suddenly why.
1515,Logistics and Transportation,207417.96,2023-06-16,Hair evening risk over surface.
1516,Parts and Inventory,352961.98,2023-06-09,Second record better partner.
1517,Manufacturing and Production,118213.57,2023-01-12,Conference discover other fly true believe.
1518,Employee Salaries and Benefits,444741.74,2023-02-11,Plant shoulder series piece performance.
1519,Legal and Compliance,96671.84,2023-11-05,Sure reveal maintain beat better city.
1520,Parts and Inventory,470967.92,2023-10-10,Pass coach shake issue.
1521,Vehicle Procurement,269494.17,2023-12-27,Decide yeah including international raise especially.
1522,Technology and IT Infrastructure,102667.72,2023-02-11,Deal tend southern our.
1523,Vehicle Procurement,29652.77,2023-04-12,Hundred scene identify.
1524,Legal and Compliance,297445.18,2023-11-06,Difference visit because.
1525,Parts and Inventory,38876.63,2023-05-20,Business sit address task avoid recently.
1526,Employee Salaries and Benefits,419117.17,2023-07-25,Approach just join.
1527,Vehicle Procurement,381361.06,2023-10-19,Scene create senior food crime yet again.
1528,Vehicle Procurement,205197.92,2023-06-02,But eat me character.
1529,Employee Salaries and Benefits,487019.22,2023-09-13,Seem idea ahead candidate field.
1530,Marketing and Advertising,329614.45,2023-10-09,Any middle shoulder it bring religious.
1531,Logistics and Transportation,378783.89,2023-02-14,Rather local summer talk view sort civil.
1532,Logistics and Transportation,56646.3,2023-08-18,Car remain together seem.
1533,Manufacturing and Production,81237.99,2023-12-26,Mrs attack yes account face nothing girl during.
1534,Facility Maintenance and Utilities,100882.03,2023-12-16,Price team class high.
1535,Vehicle Procurement,29622.72,2023-08-01,Age nothing per.
1536,Vehicle Procurement,158454.25,2023-02-17,Water foreign lay popular gun front.
1537,Manufacturing and Production,438550.23,2023-08-05,Both understand usually me how.
1538,Parts and Inventory,196719.0,2023-02-02,Agreement some fall a relate.
1539,Employee Salaries and Benefits,370669.43,2023-03-30,Party nature development international century what dream poor.
1540,Marketing and Advertising,71118.37,2023-01-10,Be machine million hot save model rest.
1541,Technology and IT Infrastructure,374380.45,2023-07-12,Food find series cold hit news no.
1542,Manufacturing and Production,193364.38,2023-12-06,Least interview level outside claim.
1543,Facility Maintenance and Utilities,243641.69,2023-03-07,Movement exist only my lose.
1544,Employee Salaries and Benefits,28451.45,2023-11-07,Thus position may accept central level create.
1545,Technology and IT Infrastructure,437945.16,2023-07-28,Seven nation certain cost speak democratic find.
1546,Legal and Compliance,495808.86,2023-09-22,Trouble kind picture guy short land.
1547,Legal and Compliance,109896.03,2023-08-05,Life religious answer physical.
1548,Facility Maintenance and Utilities,274126.04,2023-04-01,Or serve once newspaper parent news.
1549,Legal and Compliance,483387.28,2023-01-24,Check why finally this letter question.
1550,Logistics and Transportation,425128.54,2023-04-05,Center interesting national soon edge wrong fine shoulder.
1551,Technology and IT Infrastructure,263733.27,2023-08-07,Partner choose such particular.
1552,Marketing and Advertising,439652.34,2023-01-07,Big involve letter central age.
1553,Parts and Inventory,400730.7,2023-06-25,Modern positive federal final letter safe.
1554,Marketing and Advertising,330789.23,2023-08-29,Tend international stop traditional travel.
1555,Research and Development,41437.99,2023-02-02,Deal help allow someone hour author.
1556,Legal and Compliance,400742.38,2023-06-30,Rest him treatment like something.
1557,Vehicle Procurement,187493.54,2023-02-08,Well he writer card.
1558,Employee Salaries and Benefits,336185.68,2023-01-11,View wind parent nor since best air evidence.
1559,Legal and Compliance,427382.43,2023-03-02,Job property investment travel stock floor ready field.
1560,Vehicle Procurement,52708.51,2023-03-05,Peace glass me player small.
1561,Facility Maintenance and Utilities,113559.57,2023-04-29,Worker late professor listen hour.
1562,Manufacturing and Production,208783.58,2023-02-07,Loss quality entire simply.
1563,Logistics and Transportation,277264.24,2023-06-23,Listen final eight author huge keep.
1564,Technology and IT Infrastructure,476816.85,2023-08-26,Effect into break common.
1565,Research and Development,14082.36,2023-05-02,Think better fire end ahead.
1566,Manufacturing and Production,269001.06,2023-12-14,Garden however research rule child interview.
1567,Marketing and Advertising,155236.65,2023-11-08,Visit kitchen scientist war into discover call.
1568,Research and Development,127750.07,2023-08-29,Mother yeah many few successful company activity.
1569,Legal and Compliance,405851.78,2023-11-16,Act eat need good.
1570,Vehicle Procurement,377132.84,2023-09-23,Data else exist small mind fly image.
1571,Parts and Inventory,360353.45,2023-05-11,Appear score huge under but party.
1572,Legal and Compliance,175362.66,2023-07-23,Spend discuss hair phone various learn.
1573,Marketing and Advertising,14485.23,2023-01-25,Wide have good apply commercial.
1574,Legal and Compliance,12609.18,2023-02-28,Traditional kind person down.
1575,Vehicle Procurement,185226.57,2023-12-28,Else whole join stay say remain step.
1576,Manufacturing and Production,8553.95,2023-09-08,Medical yard management who build.
1577,Parts and Inventory,419240.56,2023-05-04,Care leg yard sea seem wish bit.
1578,Technology and IT Infrastructure,202723.85,2023-05-17,Off expert fact military position way.
1579,Legal and Compliance,413611.74,2023-07-27,Leg current manager bill.
1580,Technology and IT Infrastructure,58770.58,2023-02-09,Mind likely article those.
1581,Technology and IT Infrastructure,365261.35,2023-06-12,Bar race member national deal century.
1582,Marketing and Advertising,120033.16,2023-06-02,Off whole task option Congress mean wrong.
1583,Research and Development,248702.71,2023-03-31,General throughout term time pull theory.
1584,Manufacturing and Production,28855.55,2023-02-15,Hard exist may field machine.
1585,Manufacturing and Production,69714.38,2023-12-13,Manage property decade meeting modern into.
1586,Manufacturing and Production,148706.06,2023-04-06,Audience card quality community window computer.
