Expense_ID,Category,Amount,Date,Description
876,Employee Salaries and Benefits,118649.57,2023-08-28,Push education run bring wind star.
877,Logistics and Transportation,463042.49,2023-11-24,He more final decision day one technology.
878,Parts and Inventory,19803.18,2023-02-15,Way enough whose poor trip PM decide lead.
879,Research and Development,200453.54,2023-09-13,Peace special serious or name.
880,Manufacturing and Production,173739.96,2023-12-10,Project under fear left good.
881,Logistics and Transportation,52449.61,2023-06-05,War seat bring.
882,Technology and IT Infrastructure,282063.95,2023-10-18,Town American money military occur push young street.
883,Employee Salaries and Benefits,316167.37,2023-03-03,Six foreign wish upon government among once.
884,Employee Salaries and Benefits,276863.86,2023-06-25,Give these region action choose field.
885,Marketing and Advertising,301446.89,2023-09-21,Beat all explain fear lose.
886,Marketing and Advertising,315253.82,2023-09-25,Far pass I knowledge technology particular condition.
887,Facility Maintenance and Utilities,280073.37,2023-05-01,Final situation window information.
888,Parts and Inventory,386298.56,2023-08-04,Color on much degree success computer pay field.
889,Manufacturing and Production,129075.06,2023-02-24,Hand first recently dark.
890,Marketing and Advertising,204713.01,2023-01-25,Cup easy water.
891,Marketing and Advertising,201099.58,2023-03-14,Better billion you beyond later public high.
892,Manufacturing and Production,166948.76,2023-06-01,Who number too more among cell gas.
893,Technology and IT Infrastructure,89501.2,2023-04-05,Pressure expect various not nor group off.
894,Vehicle Procurement,336288.24,2023-04-12,Different former water force professional offer note.
895,Parts and Inventory,487313.36,2023-03-23,Ever once hope main.
896,Employee Salaries and Benefits,140622.27,2023-12-28,Tell small director.
897,Logistics and Transportation,467760.34,2023-03-22,Over need international market station cold.
898,Marketing and Advertising,230382.35,2023-02-27,Over as few gun.
899,Facility Maintenance and Utilities,397916.16,2023-09-23,Whether crime million reason age probably century.
900,Facility Maintenance and Utilities,211920.0,2023-07-23,True note would they food.
901,Parts and Inventory,357686.48,2023-07-09,Relate arrive talk reflect maintain home.
902,Manufacturing and Production,235950.14,2023-07-17,Candidate deep town.
903,Employee Salaries and Benefits,313538.75,2023-06-14,Music statement physical their.
904,Marketing and Advertising,490465.13,2023-09-29,Four person happy remain respond down factor ago.
905,Employee Salaries and Benefits,274095.38,2023-03-20,Democratic analysis happy million theory enter senior citizen.
906,Technology and IT Infrastructure,313836.29,2023-08-18,Down set although establish point own week.
907,Technology and IT Infrastructure,342292.35,2023-01-09,Area trouble hair class.
908,Legal and Compliance,25377.66,2023-10-08,Discover movement week bed.
909,Marketing and Advertising,403053.1,2023-05-13,Thousand product modern western arm teach pattern up.
910,Marketing and Advertising,192388.29,2023-01-10,Common organization budget issue find international financial.
911,Employee Salaries and Benefits,7889.06,2023-01-18,Standard realize practice exactly.
912,Employee Salaries and Benefits,434267.08,2023-01-22,Threat student message first here difference scene other.
913,Legal and Compliance,169721.31,2023-02-12,Group rise anyone real whom hour.
914,Employee Salaries and Benefits,476264.54,2023-07-15,Everybody hair action data experience size.
915,Parts and Inventory,186049.57,2023-06-18,Day parent may subject investment about may.
916,Employee Salaries and Benefits,363252.95,2023-09-03,Concern see consumer air tend my both.
917,Facility Maintenance and Utilities,216768.45,2023-03-08,Campaign indeed direction determine question community tonight.
918,Employee Salaries and Benefits,458867.18,2023-09-24,Want current instead bring effort provide.
919,Marketing and Advertising,48561.62,2023-09-29,Best successful against around style respond performance instead.
920,Research and Development,349573.57,2023-06-04,Have black teach bank car amount produce.
