Expense_ID,Category,Amount,Date,Description
876,Legal and Compliance,363816.62,2023-02-24,Technology which within national society.
877,Legal and Compliance,64212.9,2023-03-13,Color deal small too in single.
878,Technology and IT Infrastructure,156468.74,2023-11-02,Democrat sit agent hear realize Mr.
879,Legal and Compliance,111612.73,2023-10-05,Recently source glass expert structure away unit.
880,Marketing and Advertising,151739.33,2023-09-16,Physical give stand none could total.
881,Facility Maintenance and Utilities,253318.66,2023-10-06,Level detail election why red himself.
882,Logistics and Transportation,408825.89,2023-05-01,Professor several surface style party role win still.
883,Parts and Inventory,310214.58,2023-05-26,System teacher step ball since space.
884,Legal and Compliance,363935.22,2023-08-07,Next successful step eye usually born example.
885,Logistics and Transportation,134168.8,2023-04-01,Water reveal crime with human.
886,Research and Development,276890.99,2023-06-09,Offer husband edge daughter avoid suddenly.
887,Research and Development,89637.44,2023-07-27,Because sit want according civil blood.
888,Marketing and Advertising,373725.93,2023-05-19,Get process experience oil attention more our clear.
889,Logistics and Transportation,29411.69,2023-11-24,Future loss leave exactly.
890,Vehicle Procurement,241545.06,2023-01-30,Right this late them quite up station.
891,Logistics and Transportation,86561.35,2023-01-15,Finish stock table maintain experience.
892,Logistics and Transportation,334583.36,2023-07-22,Four positive magazine mission.
893,Parts and Inventory,82658.31,2023-03-27,National open right until rest common.
894,Manufacturing and Production,375066.84,2023-04-23,Both visit time close back impact particular.
895,Legal and Compliance,150474.08,2023-06-26,Through camera card interesting consumer bank.
896,Research and Development,260464.05,2023-04-09,Remain debate letter many stay deep job.
897,Facility Maintenance and Utilities,249562.58,2023-10-08,Remain strong cost people apply this.
898,Technology and IT Infrastructure,8852.53,2023-03-25,Item me six show would debate.
899,Research and Development,379157.84,2023-04-16,Material great house seem road sometimes.
900,Technology and IT Infrastructure,432984.68,2023-10-18,Cold already box player three give if.
901,Legal and Compliance,125802.74,2023-08-10,Maybe deep so close resource back institution my.
902,Research and Development,221474.94,2023-06-20,Force assume ready compare practice ask job group.
903,Legal and Compliance,416822.48,2023-04-20,College option senior phone put eight attack.
904,Logistics and Transportation,379979.37,2023-02-19,Bag coach positive.
905,Vehicle Procurement,225679.66,2024-01-01,Rather generation sense involve treatment discuss.
906,Technology and IT Infrastructure,11632.65,2023-11-01,Be concern small offer.
907,Manufacturing and Production,260431.33,2023-06-01,Couple world tree situation during enter well.
908,Research and Development,337532.65,2023-05-24,Week amount beat environmental guy hotel deep network.
909,Manufacturing and Production,8584.24,2023-01-03,During buy everything left property.
910,Marketing and Advertising,256674.07,2023-08-07,Never instead early election probably box firm.
911,Technology and IT Infrastructure,91555.73,2023-11-27,Within consumer how message help already base.
912,Parts and Inventory,68410.97,2023-03-25,Themselves decide adult above term.
913,Research and Development,17987.2,2023-12-19,Official risk one bit rule dinner future.
914,Vehicle Procurement,98014.84,2023-12-13,Bad today in conference.
915,Legal and Compliance,181671.45,2023-12-06,Like feel large one reality ability.
916,Facility Maintenance and Utilities,84234.57,2023-09-19,Because position school space gas.
917,Technology and IT Infrastructure,474701.6,2023-07-22,Born senior have never.
918,Marketing and Advertising,324031.15,2023-11-17,Start since remain term from.
919,Facility Maintenance and Utilities,330714.76,2023-01-23,Attention example back result owner.
920,Employee Salaries and Benefits,412211.84,2023-02-08,Method owner up actually night the.
921,Technology and IT Infrastructure,82984.46,2023-10-09,Sit black will get leg wide.
922,Marketing and Advertising,243304.62,2023-04-14,Collection story easy glass be.
923,Logistics and Transportation,50183.31,2024-01-02,Visit middle tell could.
924,Employee Salaries and Benefits,59352.88,2023-03-22,Water role attention lay industry if house.
925,Vehicle Procurement,230325.43,2023-07-07,Say statement relationship near himself audience while.
926,Manufacturing and Production,13364.38,2023-06-02,Point such remain near half stand husband return.
927,Legal and Compliance,36332.29,2023-07-06,Responsibility often drive smile board news.
928,Vehicle Procurement,363953.54,2023-01-10,Money information deep money.
929,Marketing and Advertising,236553.09,2023-11-30,Tax next point bag.
930,Parts and Inventory,446252.59,2023-04-23,Indicate modern boy my past human.
931,Research and Development,131861.98,2023-02-11,Friend item simple site degree already.
932,Legal and Compliance,476107.52,2023-07-23,My against look them old.
933,Facility Maintenance and Utilities,267572.61,2023-01-03,Exist pattern film choice.
934,Marketing and Advertising,95736.89,2023-06-23,Probably safe yeah response coach.
935,Manufacturing and Production,405146.87,2023-12-26,Car our poor political your.
936,Employee Salaries and Benefits,201599.88,2023-11-23,Analysis north young tough figure event learn.
937,Research and Development,161049.46,2023-11-27,Democratic painting final grow determine pressure chair.
938,Legal and Compliance,259518.69,2023-09-05,Free step remember lawyer short family argue.
939,Facility Maintenance and Utilities,244185.63,2023-04-04,When local itself already keep would today.
940,Vehicle Procurement,11601.66,2023-02-25,Ago suddenly article onto ahead major crime.
941,Manufacturing and Production,30132.36,2023-02-12,Throw fall indicate identify nearly team able.
942,Logistics and Transportation,494909.08,2023-08-29,Specific kitchen skin pass add.
943,Manufacturing and Production,372500.85,2023-10-16,Student various not together central computer Republican.
944,Technology and IT Infrastructure,52504.49,2023-10-14,More yeah from save left strong television.
945,Employee Salaries and Benefits,107298.31,2023-12-25,Perhaps east small market.
946,Legal and Compliance,75469.61,2023-07-18,Ability increase church likely office.
947,Manufacturing and Production,486786.71,2023-02-05,Serve wrong short night husband just provide.
948,Manufacturing and Production,441693.44,2023-03-10,Sit pay candidate land hospital mouth.
949,Logistics and Transportation,155227.05,2023-05-07,Strategy song manager result statement administration indicate him.
950,Vehicle Procurement,197402.32,2023-06-16,Series hand author source past tree.
951,Technology and IT Infrastructure,35991.45,2023-01-17,Organization capital prove heavy morning never.
952,Research and Development,400240.94,2023-11-07,Process bring deep practice increase win.
953,Logistics and Transportation,43301.8,2023-09-26,Hundred member head song it.
954,Vehicle Procurement,35074.21,2023-07-25,Him actually control enough continue in citizen.
955,Technology and IT Infrastructure,446272.17,2023-06-22,Rather guy thousand color entire shoulder newspaper.
956,Technology and IT Infrastructure,432082.42,2023-08-06,Enter worry occur like.
957,Research and Development,57230.25,2023-08-14,Voice answer second else.
958,Vehicle Procurement,214558.46,2023-06-10,However need myself accept responsibility have.
959,Vehicle Procurement,168892.95,2023-12-22,Word future TV machine.
960,Vehicle Procurement,77546.65,2023-12-07,Education into doctor.
