Expense_ID,Category,Amount,Date,Description
1126,Vehicle Procurement,235527.62,2023-10-11,Director guy hard none soldier order energy because.
1127,Logistics and Transportation,55155.47,2023-11-12,Need family special put.
1128,Facility Maintenance and Utilities,45286.47,2023-06-09,Fast fall lot late so rock read.
1129,Parts and Inventory,251683.08,2023-04-03,Large significant eight story gas significant.
1130,Vehicle Procurement,189241.82,2023-05-15,Democratic official hold reflect goal card.
1131,Technology and IT Infrastructure,97086.43,2023-04-28,Assume brother line on first necessary technology.
1132,Research and Development,63927.11,2023-10-22,Want assume social country population information.
1133,Technology and IT Infrastructure,238895.51,2023-06-13,Someone husband side hope join.
1134,Marketing and Advertising,54302.44,2023-11-12,Large sometimes level statement professional.
1135,Facility Maintenance and Utilities,63604.07,2023-07-29,Program best argue stay federal draw clear reality.
1136,Parts and Inventory,280013.86,2023-04-18,Create do physical we southern prepare.
1137,Legal and Compliance,23111.02,2023-02-12,This specific human affect.
1138,Vehicle Procurement,62627.91,2023-03-07,Station baby focus spring begin.
1139,Employee Salaries and Benefits,245880.09,2023-09-03,New month they more.
1140,Facility Maintenance and Utilities,262718.62,2023-08-15,Protect education rule TV prepare.
1141,Employee Salaries and Benefits,236802.64,2023-09-13,May century speech other agency five high.
1142,Research and Development,198499.23,2023-10-12,General office worry image.
1143,Employee Salaries and Benefits,254325.97,2023-06-11,Thank then rise opportunity compare.
1144,Vehicle Procurement,15287.75,2023-08-30,Much author mission artist thought do.
1145,Facility Maintenance and Utilities,184969.36,2023-10-28,Administration both past shake data series.
1146,Marketing and Advertising,275503.28,2023-10-07,Dinner message large son forward believe establish.
1147,Manufacturing and Production,46530.16,2023-03-20,Glass law stop plan.
1148,Marketing and Advertising,223580.95,2023-12-19,Appear west my occur bar interview.
1149,Legal and Compliance,246116.84,2023-05-22,New study defense baby grow gas.
1150,Employee Salaries and Benefits,24689.11,2023-03-30,Front will chair beautiful skin meet sound.
1151,Parts and Inventory,129850.78,2023-09-18,Best crime hit exist.
1152,Logistics and Transportation,272335.9,2023-11-30,Generation himself beyond special whose those him.
1153,Technology and IT Infrastructure,80670.72,2023-03-11,Natural foreign run society necessary.
1154,Manufacturing and Production,48944.61,2023-06-13,Information professor member between.
1155,Marketing and Advertising,236617.4,2023-03-05,Certain certainly suffer western arm take speak hotel.
1156,Marketing and Advertising,40826.85,2023-01-27,Go social financial now.
1157,Research and Development,116230.75,2023-12-28,Wear operation couple degree fish alone present.
1158,Facility Maintenance and Utilities,156800.67,2023-07-26,Would inside instead about start improve.
1159,Vehicle Procurement,205771.59,2023-12-07,Crime as like mention employee.
1160,Vehicle Procurement,196913.78,2023-08-16,People protect write court add see.
1161,Technology and IT Infrastructure,219134.25,2023-02-19,Mrs out nor garden.
1162,Technology and IT Infrastructure,105729.33,2023-04-25,Available growth scientist nothing consider father risk.
1163,Technology and IT Infrastructure,40999.17,2023-09-08,Trip be about begin how too mention.
1164,Legal and Compliance,109564.09,2023-06-27,Role day meet exist big college senior.
1165,Manufacturing and Production,80251.6,2023-04-29,Place then less serve.
1166,Facility Maintenance and Utilities,133873.99,2023-07-13,Positive protect from technology much us.
1167,Parts and Inventory,188077.34,2023-02-10,Ten say window with site outside military mind.
1168,Parts and Inventory,23610.74,2023-09-23,Plant light everything want firm Mr.
1169,Logistics and Transportation,284650.37,2023-01-27,Although position participant once place.
1170,Marketing and Advertising,113545.58,2023-08-03,Ground similar wear discussion.
1171,Manufacturing and Production,58329.91,2023-08-01,Energy believe structure economy reveal without.
1172,Technology and IT Infrastructure,156729.77,2023-08-24,Say both increase nice body low.
1173,Employee Salaries and Benefits,221255.4,2023-01-31,Those move at green responsibility not.
1174,Parts and Inventory,232496.38,2023-03-05,Discussion stand author.
1175,Employee Salaries and Benefits,224087.69,2023-10-02,Number push kid beautiful Mr animal onto.
1176,Facility Maintenance and Utilities,177373.32,2023-04-19,South girl painting so experience administration.
1177,Vehicle Procurement,238251.39,2023-01-15,Her want field throughout material enjoy available.
1178,Manufacturing and Production,90645.1,2023-09-26,Performance others show beat beautiful just very.
1179,Parts and Inventory,44545.25,2023-03-20,Different main parent mouth program.
1180,Manufacturing and Production,21013.03,2023-05-25,Travel return trial four sit.
1181,Vehicle Procurement,22632.26,2023-02-11,Perform only relationship nor big rest go.
1182,Vehicle Procurement,280363.45,2023-07-18,Leader letter grow.
1183,Employee Salaries and Benefits,69979.57,2023-12-27,Development hold seek reality degree gun trial.
1184,Parts and Inventory,31574.66,2023-11-26,These dark region remain box.
1185,Vehicle Procurement,275636.61,2023-09-17,Still still positive speech.
1186,Vehicle Procurement,112690.27,2023-05-13,Just dog above rather pay dinner.
1187,Parts and Inventory,5736.19,2023-02-08,Fire shoulder pay speak social.
1188,Legal and Compliance,189644.61,2023-02-05,Can catch western day sell truth decade.
1189,Technology and IT Infrastructure,95441.55,2023-10-17,Apply simple sea knowledge.
1190,Technology and IT Infrastructure,244295.09,2023-04-10,Go protect professional data lead able bit.
1191,Logistics and Transportation,224830.84,2023-05-12,Talk room loss pick pressure hit money.
1192,Legal and Compliance,73857.86,2023-11-25,Purpose ready production begin blue sign take surface.
1193,Research and Development,120889.6,2023-01-12,Quality piece future where campaign fast president.
1194,Logistics and Transportation,206715.72,2023-03-17,Suggest fine arm item whether traditional term street.
1195,Marketing and Advertising,285543.93,2023-10-01,Style another type under.
1196,Vehicle Procurement,120836.65,2023-11-05,Drug without course but condition when.
1197,Vehicle Procurement,36683.52,2023-11-01,Pressure I top be voice edge have.
1198,Employee Salaries and Benefits,256540.59,2023-09-13,Table individual sit marriage plan somebody.
1199,Manufacturing and Production,201911.52,2023-02-05,Eat plan wide.
1200,Marketing and Advertising,65435.19,2023-03-08,Listen analysis paper want.
1201,Research and Development,75995.18,2023-11-09,Thought if own capital.
1202,Parts and Inventory,14152.77,2023-01-10,Feeling section chair.
1203,Marketing and Advertising,224395.9,2023-01-12,Mean effect yeah into apply I.
1204,Technology and IT Infrastructure,139109.01,2023-05-24,Human term mother material offer old.
1205,Technology and IT Infrastructure,73328.54,2023-03-12,Method letter soon individual attorney manager.
1206,Research and Development,91979.12,2023-03-18,Whether miss window according quality.
1207,Research and Development,248894.19,2023-03-15,Himself along citizen toward ability.
1208,Technology and IT Infrastructure,144986.1,2023-08-16,Set likely name teacher.
1209,Logistics and Transportation,119239.77,2023-11-02,White message image everyone nothing.
1210,Technology and IT Infrastructure,116013.09,2023-05-02,Past just would.
1211,Legal and Compliance,81476.28,2023-11-09,Light finally she sing.
1212,Vehicle Procurement,101206.86,2023-12-27,Strategy notice special suffer.
1213,Employee Salaries and Benefits,176313.31,2023-01-13,Ahead he feel oil.
1214,Marketing and Advertising,103206.94,2023-02-28,Recently PM former already suddenly down.
1215,Manufacturing and Production,225412.03,2023-04-14,Contain agreement population science help.
1216,Technology and IT Infrastructure,119000.85,2023-11-09,Republican than idea might raise.
1217,Logistics and Transportation,103780.63,2023-09-02,Senior player yourself drop.
1218,Employee Salaries and Benefits,247916.94,2023-04-17,Happen country best capital seven charge seat.
1219,Parts and Inventory,5752.54,2023-11-30,Every matter production fight majority.
1220,Manufacturing and Production,266106.49,2023-07-03,Son night environmental air.
1221,Vehicle Procurement,95458.32,2023-08-27,Wear feeling billion huge huge difficult happen.
1222,Employee Salaries and Benefits,98224.59,2023-03-08,Eight forget general show evening.
1223,Vehicle Procurement,137003.86,2023-09-20,Necessary with suggest player try vote senior.
1224,Manufacturing and Production,216601.97,2023-02-08,This bank sound leader American mother.
1225,Parts and Inventory,195112.8,2023-09-30,Support to gas read accept guy water.
1226,Manufacturing and Production,268523.14,2023-12-09,Trade open wall hand someone rock.
1227,Legal and Compliance,75805.46,2023-02-19,Now child figure billion three.
1228,Technology and IT Infrastructure,149026.48,2023-04-19,Wind provide necessary pressure young.
1229,Facility Maintenance and Utilities,248019.44,2023-05-25,Song through indicate catch.
1230,Employee Salaries and Benefits,149785.22,2023-08-05,Good lot central total.
1231,Manufacturing and Production,263384.32,2023-02-09,Minute smile show cell this.
1232,Marketing and Advertising,77660.52,2023-03-31,Big audience movie especially we data know.
1233,Manufacturing and Production,171076.12,2023-08-19,Shoulder blood reveal interview up stop it.
1234,Logistics and Transportation,189637.7,2023-08-07,Remain light food choice dog.
1235,Vehicle Procurement,117685.71,2023-03-13,Matter black east make hot father federal.
1236,Legal and Compliance,128145.79,2023-02-07,Back size mouth represent really size before.
1237,Research and Development,214478.17,2023-03-16,Pull least maybe decision.
1238,Logistics and Transportation,188271.51,2023-05-06,Indeed everything person floor try against.
1239,Manufacturing and Production,212396.59,2023-01-25,Look meeting interview bring.
1240,Marketing and Advertising,117467.83,2023-11-08,Hand support right write guess include.
