Expense_ID,Category,Amount,Date,Description
869,Facility Maintenance and Utilities,220579.61,2023-09-22,Oil glass certain score effect she.
870,Legal and Compliance,24741.51,2022-07-02,Car white develop direction.
871,Marketing and Advertising,27523.91,2022-04-09,Message civil southern year.
872,Legal and Compliance,103662.26,2023-04-01,People name go information board break send production.
873,Technology and IT Infrastructure,28258.7,2023-04-12,Score worry feeling save day.
874,Employee Salaries and Benefits,160770.35,2022-08-24,Natural involve tree there design economic.
875,Manufacturing and Production,74968.62,2022-05-30,Military mean reach itself itself name plan.
876,Marketing and Advertising,256934.72,2023-01-16,Everyone dinner southern sea end.
877,Parts and Inventory,127726.96,2023-05-27,Off method together compare.
878,Logistics and Transportation,139211.54,2022-11-09,Down about perhaps left would second.
879,Employee Salaries and Benefits,145027.81,2021-12-28,Size still will unit law.
880,Facility Maintenance and Utilities,269841.8,2022-10-19,Size assume responsibility bill only.
881,Marketing and Advertising,155033.17,2022-10-03,Work start draw machine stay series.
882,Logistics and Transportation,257902.11,2022-11-08,Manage camera peace company nearly particular sound.
883,Marketing and Advertising,37414.43,2023-07-20,Soldier off color important sing with.
884,Legal and Compliance,100054.85,2022-08-03,Eye management service evening perform.
885,Marketing and Advertising,269359.51,2022-04-19,Always manage certainly live my cause.
886,Facility Maintenance and Utilities,126290.72,2023-03-08,Collection plan eight support.
887,Facility Maintenance and Utilities,21500.8,2022-09-27,Mean reason behavior interest.
888,Technology and IT Infrastructure,23650.19,2022-04-12,Idea opportunity pay talk study.
889,Parts and Inventory,219243.76,2023-08-02,Top treatment imagine task.
890,Employee Salaries and Benefits,288528.48,2022-10-12,Much yet change usually.
891,Manufacturing and Production,210868.94,2022-12-03,Matter many audience add indicate true.
892,Manufacturing and Production,64576.66,2022-05-23,Section couple defense structure strategy against stage their.
893,Legal and Compliance,17738.69,2022-08-08,Catch perhaps wear prevent.
894,Employee Salaries and Benefits,83436.35,2022-11-04,Spend because feeling range police wind.
895,Marketing and Advertising,103820.12,2022-07-28,But despite thing director purpose physical often.
896,Facility Maintenance and Utilities,93559.54,2023-04-15,Could serious point material seek agreement.
897,Parts and Inventory,63608.16,2023-01-19,Site both bill free open above smile.
898,Facility Maintenance and Utilities,144142.44,2022-07-23,See night attorney.
899,Technology and IT Infrastructure,39637.26,2023-08-05,Culture phone thing six clear.
900,Parts and Inventory,9855.6,2022-03-31,Daughter staff store character.
901,Parts and Inventory,287078.01,2023-05-26,Much cell certain program.
902,Employee Salaries and Benefits,70979.15,2023-04-26,Phone table because direction safe look station.
903,Manufacturing and Production,145311.85,2022-05-05,Including opportunity still man follow mind toward.
904,Logistics and Transportation,246081.64,2023-04-06,Stage perform north senior marriage treatment consider.
905,Logistics and Transportation,235689.82,2022-01-24,While quality star among enough or each.
906,Logistics and Transportation,74554.24,2023-04-11,Half herself him worker less big day.
907,Research and Development,69489.02,2022-02-14,Environmental skill wrong mission budget teacher generation.
908,Legal and Compliance,263392.55,2023-06-30,Prepare memory loss military.
909,Marketing and Advertising,160258.5,2023-07-29,Again control weight just father through better who.
910,Vehicle Procurement,10383.73,2022-05-01,Grow hold relate but strategy within.
911,Facility Maintenance and Utilities,63829.18,2023-10-08,Doctor up list evidence state.
912,Manufacturing and Production,98430.48,2022-09-21,Piece various best step act test.
913,Vehicle Procurement,193779.66,2022-06-19,Team rich cultural Mr attention.
914,Vehicle Procurement,63898.88,2022-12-28,Available management upon happen ten physical base business.
915,Vehicle Procurement,9002.85,2022-04-11,Sign last major reflect ability fine.
916,Logistics and Transportation,234867.43,2022-10-13,Much nor loss include sign for.
917,Technology and IT Infrastructure,144902.98,2023-02-08,Establish positive allow usually nation then goal movement.
918,Facility Maintenance and Utilities,228062.7,2022-11-23,Right black strong administration trade.
919,Marketing and Advertising,102173.91,2023-04-09,Yourself along town.
920,Legal and Compliance,178780.23,2022-12-06,Laugh training business general.
921,Logistics and Transportation,61765.24,2023-11-14,Officer power dinner parent show chair easy.
922,Facility Maintenance and Utilities,88466.65,2023-10-07,Learn somebody suddenly worker better simply.
923,Vehicle Procurement,220246.69,2023-02-07,Popular few dream girl approach movement.
924,Facility Maintenance and Utilities,173363.36,2022-07-10,Information very bad but director likely election.
925,Facility Maintenance and Utilities,249180.26,2022-07-29,Wonder shoulder suggest hard better study talk never.
926,Legal and Compliance,278246.42,2023-09-05,Set long entire night section section design.
927,Employee Salaries and Benefits,118475.92,2022-02-23,Health either really interesting management.
928,Manufacturing and Production,251389.01,2022-06-25,Public almost success education.
929,Employee Salaries and Benefits,128058.72,2023-12-18,Player deep person job cold mouth.
930,Research and Development,265710.15,2022-03-26,Candidate conference ground surface can member.
