Expense_ID,Category,Amount,Date,Description
63,Logistics and Transportation,128308.63,2023-02-03,Another when create war final.
64,Vehicle Procurement,229243.93,2023-07-14,Stop instead many door bit.
65,Facility Maintenance and Utilities,163316.78,2022-09-09,Interesting even number follow paper.
66,Legal and Compliance,104833.85,2022-05-19,Off too couple require oil explain food commercial.
67,Research and Development,140690.88,2022-09-01,Several professor hope bad those follow wide wear.
68,Manufacturing and Production,170693.67,2022-10-30,Phone fear individual.
69,Marketing and Advertising,21463.49,2022-08-19,Necessary near suddenly.
70,Manufacturing and Production,130133.78,2023-04-20,Good college television nothing it own career.
71,Technology and IT Infrastructure,159524.31,2022-04-28,Worry do down nothing.
72,Employee Salaries and Benefits,253742.61,2022-06-18,Act civil subject church relate each.
73,Parts and Inventory,209746.35,2023-06-15,Sea network meeting job senior magazine edge.
74,Technology and IT Infrastructure,170047.52,2023-01-07,But first treat.
75,Legal and Compliance,136392.16,2022-01-08,Green doctor machine and four beyond.
76,Research and Development,119709.2,2023-06-06,Series benefit conference baby.
77,Manufacturing and Production,165011.76,2022-10-15,Economic move lawyer ability stage.
78,Parts and Inventory,115706.22,2022-12-20,Before become international why.
79,Research and Development,36289.38,2023-01-14,Any research father number artist.
80,Manufacturing and Production,249650.56,2023-04-21,Less check few.
81,Legal and Compliance,65610.22,2023-02-15,Only movie person sense some party.
82,Technology and IT Infrastructure,186166.93,2022-07-12,Movement financial fill yes figure miss.
83,Employee Salaries and Benefits,70730.25,2022-09-07,Top determine support quality two bed president.
84,Manufacturing and Production,75321.09,2022-09-25,Contain us question behind visit bank it.
85,Marketing and Advertising,75898.1,2023-01-08,Occur government population year.
86,Employee Salaries and Benefits,60430.1,2023-05-23,Girl decision human drive.
87,Manufacturing and Production,9798.52,2021-12-30,Plant goal never color yeah force model.
88,Manufacturing and Production,247966.94,2023-05-05,Author few economy want player article.
89,Logistics and Transportation,21758.16,2023-06-04,Factor similar say suggest source type security.
90,Logistics and Transportation,101691.68,2023-01-05,Some Democrat too thing defense find.
91,Vehicle Procurement,241581.38,2023-10-01,Teach defense out often.
92,Vehicle Procurement,114145.25,2023-01-15,Visit short billion allow.
93,Legal and Compliance,237953.97,2022-02-24,Few recent card area become Congress see.
94,Logistics and Transportation,30310.36,2023-11-09,My just arm something room.
95,Parts and Inventory,75490.03,2022-11-26,She accept many follow billion leader play range.
96,Research and Development,259106.06,2023-11-06,Ago involve hair strong policy whatever film.
97,Facility Maintenance and Utilities,200700.26,2022-08-11,Per institution sea art shoulder.
98,Employee Salaries and Benefits,179188.24,2023-07-18,Analysis company certain.
99,Manufacturing and Production,50297.72,2022-02-05,Establish return nice health while idea run if.
100,Vehicle Procurement,8212.74,2023-12-07,Minute degree very order off green.
101,Vehicle Procurement,146344.88,2023-12-17,Control size card.
102,Marketing and Advertising,92317.67,2023-06-05,Two federal toward why fire.
103,Vehicle Procurement,21568.02,2023-09-21,Walk take such production.
104,Manufacturing and Production,231506.59,2023-07-28,Performance full speak continue.
105,Employee Salaries and Benefits,186046.01,2023-07-09,Field economy fund.
106,Facility Maintenance and Utilities,238706.6,2022-06-16,Wrong appear prepare eat senior.
107,Legal and Compliance,24051.11,2023-05-03,Real wife rather machine raise which recognize.
108,Logistics and Transportation,9180.62,2023-12-02,Condition production perhaps expert day.
109,Parts and Inventory,54712.52,2023-02-12,They yet seat speak serious thus wait.
110,Manufacturing and Production,247334.48,2022-10-12,Red director onto building.
111,Vehicle Procurement,22870.69,2023-04-11,Drop will performance difficult eye reveal.
112,Legal and Compliance,281614.07,2022-12-01,Matter every herself east challenge treat than price.
113,Manufacturing and Production,116559.15,2023-02-04,My usually add life budget.
114,Legal and Compliance,191055.49,2022-12-18,Mother big into consider message across.
115,Vehicle Procurement,254705.51,2023-09-18,Center seek song marriage.
116,Legal and Compliance,125161.5,2023-05-03,Natural spend purpose join capital game defense.
117,Facility Maintenance and Utilities,291743.06,2022-09-02,Everyone head party himself behind huge.
118,Logistics and Transportation,81881.71,2022-07-12,Enough week one.
119,Manufacturing and Production,30153.47,2022-04-05,Win door pay receive property itself.
120,Manufacturing and Production,196264.74,2023-08-12,Group local phone other listen board affect.
121,Manufacturing and Production,184810.47,2023-12-01,Argue hit business no ok under south.
122,Parts and Inventory,155578.35,2022-10-06,Place price same occur she happen.
123,Legal and Compliance,73486.67,2022-04-22,Suggest body may realize fast toward.
124,Legal and Compliance,15752.3,2023-11-01,Perhaps usually exist weight between.
