Expense_ID,Category,Amount,Date,Description
931,Vehicle Procurement,3274.88,2023-05-01,Woman say soon finish boy action.
932,Vehicle Procurement,668.7,2023-10-21,The seven market none candidate.
933,Manufacturing and Production,6708.51,2022-04-05,Too senior big benefit detail around.
934,Marketing and Advertising,9115.66,2022-03-28,Point high development out.
935,Legal and Compliance,8330.74,2023-01-21,Go about someone develop nature.
936,Employee Salaries and Benefits,6045.58,2022-12-01,Travel guy Mrs or voice consider.
937,Manufacturing and Production,4666.65,2022-12-14,He man soon culture magazine trade against.
938,Logistics and Transportation,7308.73,2023-08-15,Difficult best wear.
939,Logistics and Transportation,8543.77,2023-07-20,Little woman father whose action successful very.
940,Technology and IT Infrastructure,7351.94,2022-10-24,Me level decade if fire standard.
941,Vehicle Procurement,1227.98,2023-08-04,Hold sea determine nor some to.
942,Manufacturing and Production,2608.26,2022-05-17,Hand future air kind enough owner true.
943,Technology and IT Infrastructure,2233.88,2022-03-04,Long mouth allow name leave woman easy always.
944,Legal and Compliance,2732.41,2022-03-19,Share speech feeling politics record.
945,Logistics and Transportation,3065.51,2022-06-25,Risk church away ok short bank poor size.
946,Logistics and Transportation,3171.31,2022-10-27,Each order deal.
947,Parts and Inventory,9204.62,2022-03-16,Theory single fish lead factor property.
948,Legal and Compliance,1104.47,2022-01-19,Cold radio under authority specific understand.
949,Logistics and Transportation,5296.78,2022-12-16,Pattern law wish benefit.
950,Employee Salaries and Benefits,1437.99,2022-09-19,Understand see need audience star effort some material.
951,Research and Development,1802.05,2023-07-17,Analysis phone product me show figure.
952,Technology and IT Infrastructure,7393.91,2022-06-01,Building travel happen line size drug especially.
953,Employee Salaries and Benefits,9928.9,2023-03-05,Election he why itself window only.
954,Research and Development,7969.9,2022-05-01,Environment pretty voice cold important.
955,Research and Development,473.32,2023-02-21,Party condition turn other.
956,Technology and IT Infrastructure,1017.32,2022-01-08,Plant election kind project figure former.
957,Parts and Inventory,9172.59,2022-05-30,Usually write force color.
958,Employee Salaries and Benefits,6916.86,2023-05-01,Impact south real follow themselves to fish often.
959,Marketing and Advertising,8649.1,2022-08-31,Brother current less fear ago from sense turn.
960,Manufacturing and Production,3269.49,2022-07-18,Other line play show hair.
961,Legal and Compliance,3002.35,2022-10-18,Their police sometimes detail trade woman.
962,Legal and Compliance,7592.62,2023-05-05,Produce father whose success and television.
963,Marketing and Advertising,365.11,2022-07-16,Day rock police way look student.
964,Manufacturing and Production,9631.49,2022-06-06,Necessary machine approach somebody simple deep.
965,Vehicle Procurement,3356.62,2023-09-02,Me common room evening nothing interview.
966,Legal and Compliance,1799.11,2022-01-06,Choose store similar example check social.
967,Manufacturing and Production,2334.08,2023-12-11,Make relationship offer check.
968,Legal and Compliance,9214.89,2023-06-07,Strategy anyone first nor we current good.
969,Logistics and Transportation,6695.88,2023-09-24,Building assume make view future fill.
970,Legal and Compliance,8364.94,2023-11-25,Form begin couple growth.
971,Parts and Inventory,2276.7,2022-02-19,Perform begin stage newspaper body trip.
972,Vehicle Procurement,8181.27,2022-04-15,Raise meeting kid find religious.
973,Manufacturing and Production,4736.8,2022-04-06,Participant sport return position opportunity notice democratic join.
974,Employee Salaries and Benefits,3847.1,2022-05-30,Lawyer arrive suddenly professional threat give.
975,Marketing and Advertising,7275.6,2023-12-03,Why old student move.
976,Facility Maintenance and Utilities,7602.28,2022-06-15,Bit share before nearly decide.
977,Vehicle Procurement,8073.22,2022-06-29,In big sure stock positive long such.
978,Technology and IT Infrastructure,8485.31,2023-05-01,Trade six song site together chair.
979,Technology and IT Infrastructure,7361.41,2022-08-09,Fine who doctor face government real.
980,Manufacturing and Production,6987.76,2022-05-28,Certainly minute sure.
981,Marketing and Advertising,5505.4,2022-12-13,Small either national skin tonight.
982,Research and Development,2274.33,2022-07-15,Hospital than capital.
983,Employee Salaries and Benefits,7822.28,2023-11-01,Piece yes student center system sing true.
984,Technology and IT Infrastructure,2868.91,2022-07-30,Likely tell forget religious new senior everybody.
985,Parts and Inventory,2760.06,2023-08-04,Suggest individual pay authority paper soon green.
986,Logistics and Transportation,8228.79,2023-04-17,Pass real increase weight skin production story.
987,Vehicle Procurement,5428.07,2023-09-30,Table rise another development right.
988,Facility Maintenance and Utilities,6182.55,2022-07-06,Tax day some expect.
989,Facility Maintenance and Utilities,1675.48,2022-02-13,Bank clear lawyer other.
990,Vehicle Procurement,4335.95,2023-01-18,Fine fish or get your type really.
991,Vehicle Procurement,107.08,2022-02-04,Accept fall real.
992,Logistics and Transportation,5106.53,2022-11-19,This structure lose.
993,Research and Development,5762.95,2022-05-10,Summer again tend.
994,Logistics and Transportation,4958.57,2022-10-19,Prepare life of their gas.
995,Vehicle Procurement,3213.31,2022-06-08,Also instead owner significant instead author.
996,Facility Maintenance and Utilities,7722.87,2023-04-26,Picture theory owner benefit several there ability positive.
997,Employee Salaries and Benefits,8396.87,2022-01-17,Town turn there pressure.
998,Employee Salaries and Benefits,8973.4,2023-08-02,Not himself writer always official not.
999,Facility Maintenance and Utilities,4100.04,2022-01-25,Tonight short thought.
1000,Technology and IT Infrastructure,3974.21,2022-02-12,Return child yourself believe floor number music.
