Expense_ID,Category,Amount,Date,Description
869,Technology and IT Infrastructure,7994.28,2022-08-05,Quickly wrong nearly man easy.
870,Marketing and Advertising,4819.71,2022-05-16,Create no enter picture drive beat certainly.
871,Technology and IT Infrastructure,9456.62,2022-05-15,Citizen score else easy interview.
872,Research and Development,8678.77,2023-06-24,Scientist develop upon about three.
873,Vehicle Procurement,2340.48,2023-01-22,Alone production plan able never she.
874,Parts and Inventory,5575.01,2022-04-06,Woman raise away save green.
875,Logistics and Transportation,2317.52,2022-09-09,Go stuff from history interesting.
876,Marketing and Advertising,1998.48,2022-08-15,Herself likely magazine speech.
877,Legal and Compliance,7488.82,2022-05-05,Part operation believe.
878,Research and Development,1434.8,2023-09-22,Suddenly candidate sense.
879,Technology and IT Infrastructure,776.07,2022-03-19,Notice happy medical form.
880,Marketing and Advertising,7432.05,2022-09-05,Foot budget participant beat budget natural.
881,Marketing and Advertising,8618.69,2021-12-25,Attack very serious so want live.
882,Vehicle Procurement,1133.46,2022-10-05,Need mention claim it cut relationship into.
883,Parts and Inventory,5868.89,2023-08-30,Charge question resource that personal agent.
884,Manufacturing and Production,6622.82,2023-03-18,Partner however agree responsibility assume look teach.
885,Vehicle Procurement,9415.74,2023-06-06,Compare parent memory change.
886,Research and Development,7264.24,2023-01-08,Read bring end alone both factor.
887,Vehicle Procurement,7320.75,2022-12-15,Many development tough.
888,Vehicle Procurement,3368.51,2023-07-31,Listen plant try movement structure.
889,Technology and IT Infrastructure,9934.36,2023-10-01,Source on outside nation lot car.
890,Logistics and Transportation,4529.62,2022-10-31,Business later these parent.
891,Manufacturing and Production,4862.62,2022-02-18,Government under audience history live and operation.
892,Vehicle Procurement,1794.79,2022-09-14,Song really course magazine oil again.
893,Technology and IT Infrastructure,4221.38,2023-12-13,Finally see hotel consider two bad friend.
894,Vehicle Procurement,8490.99,2022-01-05,Source speak wait term hit around thank campaign.
895,Technology and IT Infrastructure,8449.51,2023-10-31,Prepare box American five.
896,Manufacturing and Production,8997.98,2022-10-24,House local similar meeting learn.
897,Marketing and Advertising,8405.91,2022-05-25,Will together floor smile.
898,Marketing and Advertising,7655.03,2022-11-13,Poor spend over behavior enjoy.
899,Employee Salaries and Benefits,9149.64,2023-01-14,Certain meeting fish economic ahead attorney.
900,Logistics and Transportation,8998.15,2023-05-11,Gun loss which tough artist.
901,Research and Development,5244.38,2023-07-16,Machine material student.
902,Technology and IT Infrastructure,2453.35,2022-06-19,Situation pay read.
903,Employee Salaries and Benefits,9467.48,2022-12-11,Blood fill hard add protect.
904,Logistics and Transportation,9125.88,2022-11-14,Begin white stock institution environment place executive mind.
905,Facility Maintenance and Utilities,3069.75,2023-02-04,Win yourself go much.
906,Parts and Inventory,2964.32,2022-09-06,Everyone heart benefit.
907,Facility Maintenance and Utilities,667.2,2023-08-31,Look fight traditional short knowledge.
908,Marketing and Advertising,9203.9,2022-03-17,Type wonder decision claim business east nearly.
909,Manufacturing and Production,7490.76,2023-01-13,Perhaps behavior team benefit rule option me.
910,Vehicle Procurement,8318.75,2022-05-24,Yard computer town page character kind.
911,Logistics and Transportation,3556.96,2023-06-15,Rock generation think sound.
912,Facility Maintenance and Utilities,3176.17,2023-02-20,Brother executive economic able develop.
913,Vehicle Procurement,3247.73,2022-06-14,Study mention garden have mouth tax yeah.
914,Employee Salaries and Benefits,1984.2,2022-04-06,Particular though tell media money water dog.
915,Facility Maintenance and Utilities,6283.67,2022-12-15,Notice factor worker arm better.
916,Employee Salaries and Benefits,6677.26,2022-11-12,Model wish everybody focus walk food.
917,Manufacturing and Production,2207.32,2023-09-12,Strategy Democrat sea sense.
918,Research and Development,1964.94,2023-06-18,Fill whatever set can huge center provide model.
919,Legal and Compliance,3846.73,2022-07-02,Bar financial wish down skill.
920,Facility Maintenance and Utilities,8601.22,2023-06-30,Run study personal present wonder majority.
921,Research and Development,2618.41,2023-01-15,Happen despite purpose.
922,Employee Salaries and Benefits,9891.89,2022-09-02,Public force have outside plan tough thousand.
923,Legal and Compliance,4676.12,2023-05-31,Government half set current indicate.
924,Vehicle Procurement,9584.85,2022-01-21,Particular certainly media.
925,Employee Salaries and Benefits,1760.05,2022-11-02,Cost east responsibility baby first address hundred.
926,Research and Development,4007.69,2022-02-06,Arrive young somebody necessary director special center.
927,Research and Development,5257.68,2022-09-06,Now political hundred not center.
928,Facility Maintenance and Utilities,2909.33,2022-10-27,Resource degree rather yourself day truth he.
929,Employee Salaries and Benefits,2829.03,2022-08-17,Doctor Mr quite price discuss.
930,Legal and Compliance,6574.11,2022-05-04,Establish our for almost.
