Expense_ID,Category,Amount,Date,Description
1251,Manufacturing and Production,102436.14,2023-11-22,Energy wait strategy through including.
1252,Technology and IT Infrastructure,132395.15,2023-11-15,Total gas well nature herself head cup.
1253,Marketing and Advertising,458922.21,2023-09-16,Race see too home local news value great.
1254,Vehicle Procurement,302302.88,2023-05-30,Environment goal personal future fine nearly shake.
1255,Technology and IT Infrastructure,119939.44,2023-01-13,Nature realize between.
1256,Legal and Compliance,192026.64,2023-09-08,Indeed TV between such.
1257,Legal and Compliance,156419.01,2023-10-14,Before them decide image manager.
1258,Vehicle Procurement,454006.46,2023-11-30,Hear back organization.
1259,Manufacturing and Production,47798.82,2023-10-14,Power understand gas husband however.
1260,Employee Salaries and Benefits,415669.6,2023-10-24,Father pretty memory person choice bill.
1261,Employee Salaries and Benefits,339523.02,2023-04-20,Network for long country.
1262,Facility Maintenance and Utilities,444982.25,2023-06-29,Expect president long data child study ground.
1263,Technology and IT Infrastructure,97102.34,2023-12-28,Option perform general.
1264,Manufacturing and Production,179264.96,2023-10-04,Improve blood medical arm way truth ask.
1265,Vehicle Procurement,409506.87,2023-11-07,Personal view art issue else name.
1266,Manufacturing and Production,25466.2,2023-11-14,Organization voice fall sister describe.
1267,Research and Development,108114.81,2023-03-23,Cover piece without report fill when.
1268,Marketing and Advertising,241288.31,2023-09-22,Ten research network light.
1269,Logistics and Transportation,360053.76,2023-03-02,Music indeed model.
1270,Legal and Compliance,72761.93,2023-06-16,Nation offer plant book fall none.
1271,Manufacturing and Production,87535.24,2023-06-04,Collection put save option.
1272,Parts and Inventory,376777.7,2023-08-15,Improve well section bit.
1273,Logistics and Transportation,342147.37,2023-08-29,Mr stop child daughter reach design.
1274,Research and Development,403509.76,2023-04-10,Begin nature able drop most population six.
1275,Research and Development,373051.19,2023-10-14,Work money general.
1276,Vehicle Procurement,23326.76,2023-09-28,Attention likely street in others.
1277,Technology and IT Infrastructure,477246.13,2023-10-19,Fire else just.
1278,Vehicle Procurement,286935.65,2023-04-08,Child moment everyone account player lawyer natural.
1279,Logistics and Transportation,484828.15,2023-03-22,Address become begin say.
1280,Research and Development,172789.39,2023-08-09,Couple or military give time.
1281,Employee Salaries and Benefits,128563.38,2023-02-10,Only to agency including.
1282,Manufacturing and Production,114829.35,2023-06-14,Car off same final.
1283,Logistics and Transportation,74014.99,2023-05-25,Vote so me cell thank here low material.
1284,Marketing and Advertising,298486.46,2023-02-05,Blood suggest big machine century win glass.
1285,Research and Development,157438.42,2023-12-05,Decision main peace despite between plant sense.
1286,Parts and Inventory,343029.94,2023-09-29,She simply pressure house.
1287,Manufacturing and Production,220642.2,2023-09-20,Market police sport decade.
1288,Research and Development,372431.68,2023-03-31,Vote their huge leader fight theory late.
1289,Manufacturing and Production,270041.27,2023-09-03,Western rock from reach six present speech.
1290,Manufacturing and Production,362367.1,2023-08-05,Tax top determine stand.
1291,Logistics and Transportation,308842.82,2023-12-26,Sea some can factor author.
1292,Parts and Inventory,424364.98,2023-05-22,Turn Congress energy interest about appear impact.
1293,Logistics and Transportation,38145.25,2023-09-02,However free human blood.
1294,Logistics and Transportation,68430.43,2023-04-12,Wrong bit yet truth above.
1295,Technology and IT Infrastructure,473711.74,2023-01-05,Thought of way degree crime south win defense.
1296,Technology and IT Infrastructure,100929.98,2023-11-29,Good they believe top analysis after.
1297,Employee Salaries and Benefits,227468.76,2023-11-14,Along media their fly likely trouble.
1298,Parts and Inventory,181448.0,2023-12-19,Science better church environment so.
1299,Logistics and Transportation,152599.7,2023-05-26,Break with role behind when board.
1300,Facility Maintenance and Utilities,483036.02,2023-03-08,Even citizen bad painting major culture.
1301,Vehicle Procurement,474138.85,2023-07-27,Third control defense true.
1302,Technology and IT Infrastructure,406544.44,2023-04-21,Certainly sister yes.
1303,Manufacturing and Production,34597.48,2023-01-12,Something available difficult he sign staff who.
1304,Logistics and Transportation,488819.92,2023-04-22,Perhaps evidence back I collection.
1305,Technology and IT Infrastructure,247127.76,2023-09-20,Minute onto investment suffer run.
1306,Facility Maintenance and Utilities,67812.02,2023-02-04,Discover million agent.
1307,Logistics and Transportation,113639.5,2023-02-28,Special popular two artist whose enjoy role.
1308,Legal and Compliance,140613.12,2023-12-17,Station mother wonder yeah describe success.
1309,Technology and IT Infrastructure,466374.38,2023-09-02,Behavior model term with fish.
1310,Research and Development,307491.81,2023-04-15,Final situation TV add give across.
1311,Logistics and Transportation,305129.31,2023-06-24,Old late sometimes she figure.
1312,Research and Development,251322.28,2023-05-02,Hand thought information join state.
1313,Parts and Inventory,226513.56,2023-04-24,Think main man beat staff ago significant four.
1314,Logistics and Transportation,427690.31,2023-05-23,Easy hotel couple weight almost officer serious.
1315,Logistics and Transportation,25708.52,2023-02-27,Western chair spend blue forward.
1316,Manufacturing and Production,68683.89,2023-08-12,Involve today later dog oil.
1317,Employee Salaries and Benefits,122890.39,2023-11-16,News individual determine much foreign seat.
1318,Legal and Compliance,311260.18,2023-04-20,Around part unit leave any develop.
1319,Marketing and Advertising,407495.53,2023-07-21,Language support feel.
1320,Parts and Inventory,178258.05,2023-11-09,Because listen ever evidence already pass.
1321,Vehicle Procurement,136499.07,2023-10-09,Door quality continue tell school cover protect.
1322,Technology and IT Infrastructure,180505.69,2023-09-25,Choice car attorney international professor morning according activity.
1323,Facility Maintenance and Utilities,424597.84,2023-07-24,Model on despite.
1324,Manufacturing and Production,431772.36,2023-11-15,Wonder as take meeting affect significant strong.
1325,Research and Development,108909.31,2023-01-23,Operation sea effect night leader view interview.
1326,Facility Maintenance and Utilities,87358.04,2023-11-26,Leader officer wife suddenly baby up.
1327,Research and Development,188442.93,2023-07-26,Eat knowledge everything right.
1328,Technology and IT Infrastructure,172483.02,2024-01-02,Travel oil development news.
1329,Employee Salaries and Benefits,432165.08,2023-02-01,Language effort answer bit.
1330,Facility Maintenance and Utilities,278951.7,2023-07-11,Card his crime attorney strategy down.
1331,Parts and Inventory,20500.65,2024-01-01,Word environment evidence candidate bill agent why.
1332,Employee Salaries and Benefits,171106.66,2023-08-14,Former suffer inside will several.
1333,Employee Salaries and Benefits,198704.01,2023-10-02,Require responsibility test political white sometimes.
1334,Research and Development,42918.23,2023-11-10,Society case couple beautiful local sport detail ground.
1335,Manufacturing and Production,294709.27,2023-01-06,Start measure soon country anyone become case.
1336,Legal and Compliance,348382.67,2023-11-14,Series so mother discussion.
1337,Research and Development,351255.4,2023-04-18,Professor risk employee play operation.
1338,Logistics and Transportation,165918.44,2023-07-06,Cover catch week middle name baby.
1339,Marketing and Advertising,182779.23,2023-11-07,Go fear though opportunity.
1340,Parts and Inventory,68029.56,2023-11-05,Deal teach attack year.
1341,Legal and Compliance,7380.88,2023-02-07,Bit theory over issue.
1342,Technology and IT Infrastructure,182884.04,2023-08-21,Carry close light family page current while.
1343,Parts and Inventory,383070.68,2023-06-05,Image hundred billion center current.
1344,Manufacturing and Production,245545.58,2023-08-01,Significant campaign before tonight music rate win.
1345,Logistics and Transportation,24858.74,2023-01-10,Skill century training responsibility decision others here.
1346,Logistics and Transportation,414911.72,2023-10-30,Employee buy hot.
1347,Parts and Inventory,137144.27,2023-04-07,Five speech song spring top attention news.
1348,Parts and Inventory,18549.83,2023-10-01,Thank listen them necessary concern over in.
1349,Parts and Inventory,105538.21,2023-03-21,Official edge perform.
1350,Marketing and Advertising,344649.78,2023-05-01,Family difficult yourself happen computer ago father.
1351,Technology and IT Infrastructure,255214.27,2023-03-17,Recent laugh south.
1352,Logistics and Transportation,396717.1,2023-08-11,Miss since the change series thing.
1353,Facility Maintenance and Utilities,43335.07,2023-11-22,Through approach prepare white affect.
1354,Vehicle Procurement,130586.02,2023-04-24,Heart sing lawyer wide than.
1355,Parts and Inventory,72251.11,2023-08-28,Avoid whole entire model deal call teach.
1356,Marketing and Advertising,410545.76,2023-09-16,Real true voice lose.
1357,Technology and IT Infrastructure,253330.8,2023-01-12,Age occur decade eye them style mind.
1358,Logistics and Transportation,269763.57,2023-09-02,State increase space piece senior carry meeting.
1359,Logistics and Transportation,67764.32,2023-07-30,Wall occur serve able parent.
1360,Research and Development,39198.51,2023-11-27,Car sound play when notice there.
1361,Research and Development,142766.93,2023-05-19,Enough reveal politics test.
1362,Marketing and Advertising,69513.35,2023-09-13,Help true PM those.
1363,Research and Development,238002.94,2023-06-26,Drop study beautiful else process baby.
1364,Parts and Inventory,254356.06,2023-09-30,Democrat in program than heavy line along.
1365,Marketing and Advertising,309055.77,2023-01-23,Institution entire camera ready particular.
1366,Vehicle Procurement,346770.91,2023-06-16,Seven almost scene center remain.
1367,Technology and IT Infrastructure,53467.03,2023-12-12,Free wife education final.
1368,Marketing and Advertising,176679.38,2023-08-09,Practice while have long.
1369,Legal and Compliance,174893.97,2023-11-29,Product door who sport parent.
1370,Parts and Inventory,226911.97,2023-09-03,Lot office religious evidence student increase.
1371,Facility Maintenance and Utilities,51910.35,2023-12-17,Break enough collection respond.
1372,Marketing and Advertising,296814.01,2023-01-20,Similar bring page eye add social one.
1373,Research and Development,64745.23,2023-06-04,Television night bad all.
1374,Research and Development,137472.71,2023-06-25,Heavy such boy along make majority several.
1375,Legal and Compliance,251517.18,2023-06-02,Since government strategy purpose.
