Expense_ID,Category,Amount,Date,Description
559,Logistics and Transportation,210283.07,2022-07-24,Animal upon draw ago human message.
560,Technology and IT Infrastructure,71512.75,2022-07-22,Room fast cover girl better final measure.
561,Facility Maintenance and Utilities,196134.48,2023-05-08,High board option market reflect determine.
562,Logistics and Transportation,291296.68,2022-02-22,Onto fill measure eye.
563,Facility Maintenance and Utilities,242420.5,2023-09-17,Magazine on nearly rich fish his room.
564,Manufacturing and Production,249179.97,2022-02-18,Herself spring eat TV save term inside campaign.
565,Logistics and Transportation,51158.72,2023-07-30,Particularly pressure set soon more throw.
566,Facility Maintenance and Utilities,96889.48,2022-06-22,Financial how think our office fear.
567,Parts and Inventory,131290.33,2022-01-16,Room quality specific.
568,Technology and IT Infrastructure,268857.74,2023-12-22,Despite method successful trial election miss.
569,Legal and Compliance,179771.02,2023-11-29,Senior along method program each someone move.
570,Marketing and Advertising,22646.96,2022-08-17,Recognize environment drop key green newspaper.
571,Vehicle Procurement,123247.43,2023-01-16,Civil administration ready voice she really.
572,Marketing and Advertising,126297.32,2023-01-24,Then do read through fire.
573,Parts and Inventory,111188.38,2023-09-22,South production where employee skin become experience.
574,Marketing and Advertising,258148.93,2023-11-13,Fall wife history indeed few country.
575,Marketing and Advertising,47485.44,2022-07-10,Raise some public tonight.
576,Vehicle Procurement,108820.08,2023-07-15,Cut father record memory once Mr.
577,Employee Salaries and Benefits,130859.36,2022-11-09,Act investment save its prove major never.
578,Facility Maintenance and Utilities,63769.74,2022-12-28,Film force allow white.
579,Logistics and Transportation,218663.54,2023-02-26,Performance keep hit yes quite.
580,Technology and IT Infrastructure,262023.33,2022-05-19,Actually so current crime heavy experience store.
581,Employee Salaries and Benefits,162449.64,2023-04-25,Finally there once position very no ago.
582,Employee Salaries and Benefits,179286.76,2023-12-09,Beautiful nor ability way local by.
583,Employee Salaries and Benefits,155382.86,2023-05-03,Capital movie own much under.
584,Employee Salaries and Benefits,164202.34,2023-11-27,Same bring crime early perhaps participant.
585,Technology and IT Infrastructure,82879.78,2022-10-17,Last above particular news because positive hot.
586,Legal and Compliance,42917.76,2023-05-21,Buy program two owner.
587,Marketing and Advertising,259721.15,2023-08-27,Five bed price if.
588,Vehicle Procurement,202241.78,2023-07-27,Ball service Republican everybody and around why.
589,Facility Maintenance and Utilities,281530.98,2022-05-17,Agent environmental with.
590,Legal and Compliance,110828.59,2023-01-04,Cold successful pattern.
591,Legal and Compliance,207168.85,2022-04-22,Find close pull social discover investment myself behind.
592,Marketing and Advertising,147398.07,2022-08-06,Serious discussion movie poor training.
593,Logistics and Transportation,51501.91,2023-07-26,Image next television practice speak.
594,Legal and Compliance,265426.34,2022-10-20,Town make development.
595,Logistics and Transportation,157598.02,2022-09-13,Win page must main painting put media.
596,Manufacturing and Production,203345.38,2022-12-27,Project let organization you hard cup pull.
597,Logistics and Transportation,134356.29,2023-09-24,Cell officer drug second serve professor job low.
598,Parts and Inventory,182927.02,2022-01-12,Explain short show ground pass indeed.
599,Technology and IT Infrastructure,244858.53,2023-04-19,Voice collection put study option professor everyone plant.
600,Parts and Inventory,279226.3,2022-11-10,Include force history most so.
601,Technology and IT Infrastructure,166177.12,2022-09-30,Impact risk region on black meet.
602,Manufacturing and Production,114776.83,2023-04-28,Challenge away course chair.
603,Vehicle Procurement,232880.36,2022-07-31,Case say rock may call.
604,Vehicle Procurement,232176.71,2023-02-06,Member difference job provide ago assume.
605,Employee Salaries and Benefits,247765.88,2022-08-24,New tough without pick claim bring.
606,Employee Salaries and Benefits,184599.75,2023-01-31,Partner road million they debate.
607,Research and Development,118684.73,2023-02-04,Born rest arrive thing tax.
608,Parts and Inventory,88077.59,2023-04-21,Out red effect your character model.
609,Legal and Compliance,88930.63,2022-10-16,On measure so bit.
610,Vehicle Procurement,13353.36,2023-10-09,Black the personal this.
611,Technology and IT Infrastructure,12673.15,2023-08-03,These weight pick run woman movie couple.
612,Vehicle Procurement,226341.79,2023-06-21,Ten clearly off drive consider discuss.
613,Facility Maintenance and Utilities,257800.82,2023-01-10,Perhaps executive total against price.
614,Legal and Compliance,139595.19,2023-10-29,Bit actually issue student.
615,Manufacturing and Production,213998.76,2023-08-04,Note deep room offer girl.
616,Vehicle Procurement,276474.91,2023-11-18,Small thousand blood career.
617,Technology and IT Infrastructure,134636.21,2022-12-02,Particularly job authority western author change culture sell.
618,Vehicle Procurement,251658.28,2023-06-16,Half each environmental pay player find father.
619,Technology and IT Infrastructure,102366.48,2023-05-02,Above good author military production region.
620,Legal and Compliance,162135.5,2022-03-24,Go nation whatever program garden agency task do.
