Expense_ID,Category,Amount,Date,Description
876,Parts and Inventory,163547.79,2023-11-21,Conference wide strategy customer hot season manager degree.
877,Marketing and Advertising,184189.42,2023-04-25,Officer stage sit seat people.
878,Manufacturing and Production,139145.26,2023-12-01,Write dog throughout everybody stay art guess.
879,Logistics and Transportation,157650.55,2023-05-11,Citizen reduce it soldier reduce.
880,Marketing and Advertising,268517.29,2023-03-12,Raise another least a know measure.
881,Logistics and Transportation,275156.03,2023-08-20,Research water individual believe ok gun score.
882,Facility Maintenance and Utilities,22710.84,2023-11-26,Day anyone student hospital.
883,Parts and Inventory,188960.88,2023-02-25,Professional join effort woman beyond suffer explain true.
884,Technology and IT Infrastructure,286770.24,2023-02-09,Book book loss receive.
885,Marketing and Advertising,30696.91,2023-10-04,Small rest enter culture.
886,Logistics and Transportation,182511.71,2023-06-04,Bed light boy start.
887,Legal and Compliance,206455.68,2023-07-12,Full usually event gas product would fast notice.
888,Marketing and Advertising,242738.55,2023-08-15,Court picture drive play almost treatment.
889,Employee Salaries and Benefits,125530.75,2023-05-28,Condition outside off traditional fish long town.
890,Facility Maintenance and Utilities,269714.35,2023-06-22,Eye state begin pattern capital country Republican.
891,Logistics and Transportation,276223.48,2023-03-21,Certain visit authority pretty group.
892,Facility Maintenance and Utilities,165230.24,2023-07-11,Floor change resource among throw bill.
893,Research and Development,249069.11,2023-03-27,Factor apply already sit stop huge.
894,Logistics and Transportation,92929.71,2023-06-19,Something pull push performance company.
895,Marketing and Advertising,262704.26,2023-02-26,Possible candidate apply could anything item process.
896,Logistics and Transportation,276420.53,2023-10-20,Mean law partner artist.
897,Research and Development,150393.46,2023-06-28,Explain security show they history what business.
898,Vehicle Procurement,225619.34,2023-09-26,Low life real interesting.
899,Research and Development,27839.55,2023-10-06,Account top structure brother laugh rule.
900,Facility Maintenance and Utilities,118244.68,2023-03-08,Activity window grow.
901,Employee Salaries and Benefits,96367.3,2023-09-07,Until shoulder maintain local affect.
902,Facility Maintenance and Utilities,299203.78,2023-11-07,Tough go their his resource inside.
