Expense_ID,Category,Amount,Date,Description
1626,Vehicle Procurement,433944.13,2023-10-08,Box generation officer.
1627,Marketing and Advertising,177690.95,2023-08-11,Together industry paper work forget case knowledge.
1628,Parts and Inventory,203410.95,2023-01-04,My oil design theory himself next.
1629,Parts and Inventory,309964.1,2023-10-22,Child build manager husband.
1630,Legal and Compliance,199498.62,2023-05-24,However child key.
1631,Legal and Compliance,290542.06,2023-03-02,Design suddenly close soon significant occur stage.
1632,Technology and IT Infrastructure,472182.34,2023-04-26,Just politics good staff.
1633,Research and Development,247536.46,2023-11-14,Worker worry teach already.
1634,Technology and IT Infrastructure,421426.21,2023-07-30,Difference senior direction add.
1635,Marketing and Advertising,469271.62,2023-11-06,Camera effort prove computer.
1636,Employee Salaries and Benefits,11576.5,2023-03-15,Huge sit benefit.
1637,Legal and Compliance,373544.57,2023-07-14,Card pass information style walk moment.
1638,Marketing and Advertising,215717.08,2023-03-25,Degree seem mention.
1639,Vehicle Procurement,350493.74,2023-10-09,Opportunity herself structure war most.
1640,Logistics and Transportation,20220.93,2023-11-21,Send agency three give phone provide few.
1641,Vehicle Procurement,413908.75,2023-11-17,Speak study result itself much.
1642,Legal and Compliance,427438.9,2023-10-16,Speak owner from time.
1643,Technology and IT Infrastructure,352175.65,2023-12-23,Attorney central election.
1644,Legal and Compliance,291047.17,2023-03-22,Experience on loss before design dream bring.
1645,Technology and IT Infrastructure,485939.94,2023-06-24,Conference animal beautiful race market trial can.
1646,Technology and IT Infrastructure,472281.72,2023-04-05,Though give recent goal generation find.
1647,Technology and IT Infrastructure,132865.8,2023-01-11,Kid nice upon later require.
1648,Employee Salaries and Benefits,151982.38,2023-08-03,Day fire measure she recognize air.
1649,Manufacturing and Production,126466.99,2023-01-21,Some law official return cup cause seat.
1650,Vehicle Procurement,14537.7,2023-08-28,Pretty field half reveal.
1651,Facility Maintenance and Utilities,480012.9,2023-05-21,Kid sport some open.
1652,Facility Maintenance and Utilities,341218.76,2023-12-24,Walk agency second image like improve line economic.
1653,Legal and Compliance,240540.01,2023-03-21,Short or along they able into.
1654,Logistics and Transportation,487863.24,2023-04-22,Notice feel among force.
1655,Logistics and Transportation,355206.19,2023-09-20,Write media key long side despite thousand executive.
1656,Research and Development,212792.13,2023-06-16,Discuss list religious stay.
1657,Manufacturing and Production,91878.94,2023-02-23,Else year participant particular.
1658,Employee Salaries and Benefits,365032.06,2023-03-15,Early certainly current network.
1659,Manufacturing and Production,51489.29,2023-07-02,Rest their world step which laugh surface.
1660,Facility Maintenance and Utilities,156374.78,2023-02-15,Scene or play material loss audience land.
1661,Marketing and Advertising,147683.5,2023-03-08,Beyond wait may against deal success people.
1662,Marketing and Advertising,472050.76,2023-12-01,Prove every method our.
1663,Research and Development,450414.53,2023-08-03,Shoulder collection happy.
1664,Manufacturing and Production,345677.86,2023-03-03,Data state whether president interest word arrive.
1665,Marketing and Advertising,87764.05,2023-04-28,Save of soldier citizen.
1666,Manufacturing and Production,112898.6,2023-05-24,Maybe brother hot whole.
1667,Manufacturing and Production,42112.75,2023-05-14,You car view.
1668,Facility Maintenance and Utilities,277174.61,2023-01-05,Civil respond base.
1669,Employee Salaries and Benefits,131203.6,2023-03-21,Back food also walk sign.
1670,Vehicle Procurement,215930.41,2023-06-26,Bag floor easy attention.
1671,Marketing and Advertising,198630.26,2023-09-18,National walk fire everything.
1672,Employee Salaries and Benefits,218551.81,2023-12-09,Decide major fact impact.
1673,Vehicle Procurement,496350.03,2023-01-19,She wind major figure.
1674,Parts and Inventory,244106.16,2023-03-10,Life talk which continue represent save middle.
1675,Vehicle Procurement,69152.17,2023-06-02,Authority hundred pretty leg ever.
1676,Vehicle Procurement,379719.64,2023-10-03,Player card statement quite sister us right.
1677,Technology and IT Infrastructure,126986.75,2023-02-27,Space marriage structure far Mr notice.
1678,Logistics and Transportation,433280.62,2023-03-25,Third each year crime whatever run civil model.
1679,Legal and Compliance,407235.89,2023-05-10,Provide husband page room career.
1680,Employee Salaries and Benefits,390165.57,2023-08-16,Itself stage interesting can.
1681,Vehicle Procurement,372025.22,2023-07-15,Increase almost word agreement phone.
1682,Employee Salaries and Benefits,255248.13,2023-08-28,Spend clear vote series religious side concern.
1683,Manufacturing and Production,143447.06,2023-05-11,Nation science fear year.
1684,Research and Development,367469.6,2023-06-06,Start reflect name ten amount on radio.
1685,Employee Salaries and Benefits,318312.13,2023-05-27,Not six weight time seem ground.
1686,Research and Development,379571.72,2023-07-12,Structure who show government usually daughter such remain.
1687,Facility Maintenance and Utilities,204949.98,2023-12-20,Camera safe industry believe event physical election.
1688,Facility Maintenance and Utilities,354334.0,2023-04-10,Of point so fall wind nearly.
1689,Employee Salaries and Benefits,85552.03,2023-01-11,Simple wind care.
1690,Vehicle Procurement,223793.54,2023-10-17,Month page old agency information.
1691,Manufacturing and Production,128682.22,2023-11-22,Structure only more exactly.
1692,Manufacturing and Production,338280.28,2023-06-29,Spend fight standard score sea.
1693,Employee Salaries and Benefits,446004.14,2023-08-04,Society yes sport kind language stop art.
1694,Manufacturing and Production,343200.57,2023-07-03,Soon security stand idea student couple buy.
1695,Vehicle Procurement,458452.27,2023-12-14,Data major sure anyone.
1696,Technology and IT Infrastructure,264061.45,2023-01-16,Garden environmental international more hotel.
1697,Research and Development,76479.9,2023-05-14,Spring person meeting daughter kitchen.
1698,Legal and Compliance,265352.03,2023-08-16,Environmental high price family.
1699,Vehicle Procurement,119782.87,2023-04-27,Treat really stop happy.
1700,Legal and Compliance,459208.33,2023-06-06,Always class Mrs.
1701,Technology and IT Infrastructure,398010.49,2023-02-14,Address write of every debate total southern.
1702,Logistics and Transportation,350170.12,2023-03-23,Teach avoid general skin call culture course.
1703,Employee Salaries and Benefits,319083.95,2023-01-01,Less society local purpose join.
1704,Facility Maintenance and Utilities,156493.97,2023-08-23,Must it part figure heavy war which.
1705,Parts and Inventory,464261.89,2023-01-28,Above employee necessary less economy.
1706,Parts and Inventory,171002.95,2023-06-05,Writer simply moment.
1707,Logistics and Transportation,488377.02,2023-03-02,Vote family almost check name.
1708,Technology and IT Infrastructure,181227.95,2023-06-15,Finally television of country drug.
1709,Vehicle Procurement,294997.2,2023-11-15,Dark no explain idea population.
1710,Logistics and Transportation,461005.66,2023-10-15,Long beautiful better Mr crime customer employee down.
1711,Logistics and Transportation,15010.26,2023-05-22,Middle determine kind carry game recently.
1712,Marketing and Advertising,428554.98,2023-04-01,Heart difference ever suggest lot buy likely lead.
1713,Parts and Inventory,152277.41,2023-07-25,Traditional their American difference.
1714,Technology and IT Infrastructure,207241.27,2023-07-12,Major blood mother avoid protect here suddenly.
1715,Legal and Compliance,478231.84,2023-08-24,Keep take tend onto new administration.
1716,Marketing and Advertising,360438.17,2023-01-08,Town side conference practice less.
1717,Marketing and Advertising,234084.14,2023-04-05,Left close none tonight four yeah organization society.
1718,Employee Salaries and Benefits,386909.23,2023-04-11,Much suddenly however sister where significant.
1719,Facility Maintenance and Utilities,239192.3,2023-11-27,Rich candidate interview radio former shake answer choose.
1720,Marketing and Advertising,329955.99,2023-09-30,Drug suffer stay position door.
1721,Legal and Compliance,147893.3,2023-10-06,Simple current attorney.
1722,Marketing and Advertising,58323.55,2023-07-15,Million again general.
1723,Legal and Compliance,77128.4,2023-01-27,Tv fast present mean student quickly.
1724,Logistics and Transportation,191771.4,2023-09-04,Result politics knowledge religious bag leg.
1725,Facility Maintenance and Utilities,430721.27,2023-11-30,Student use back real forget pass.
1726,Research and Development,124881.16,2023-12-31,People report ball mission any season production.
1727,Parts and Inventory,73710.0,2023-12-08,Test think yes.
1728,Vehicle Procurement,484665.01,2023-06-09,Deep these member light remember.
1729,Marketing and Advertising,108224.6,2023-10-08,Vote stay seek capital decision perform middle.
1730,Parts and Inventory,391564.89,2023-05-15,Accept wind score why star expert citizen.
1731,Legal and Compliance,214301.06,2023-06-10,Community myself local TV spring thus foot.
1732,Manufacturing and Production,156003.3,2023-07-03,Well mission player her individual.
1733,Technology and IT Infrastructure,252624.48,2023-06-15,Themselves itself century rate.
1734,Facility Maintenance and Utilities,444885.37,2023-12-05,Decide push remember plan condition analysis surface.
1735,Manufacturing and Production,6439.07,2023-12-14,Economy although system address wife end wonder.
1736,Marketing and Advertising,312469.92,2023-04-10,Result again middle say against tough.
1737,Manufacturing and Production,160657.83,2023-07-16,Goal guess my.
1738,Employee Salaries and Benefits,70202.8,2023-07-31,Positive thousand wish floor school since.
1739,Logistics and Transportation,374606.18,2023-09-18,Box travel point contain future best.
1740,Employee Salaries and Benefits,308375.46,2023-07-31,Real size behind job order.
1741,Facility Maintenance and Utilities,394584.61,2023-02-17,Material type administration instead open citizen increase.
1742,Facility Maintenance and Utilities,342656.24,2023-04-30,Position worker Congress adult mouth.
1743,Logistics and Transportation,282281.12,2023-04-13,Single to better box.
1744,Manufacturing and Production,105380.71,2023-10-18,Send garden health beyond rock report.
1745,Facility Maintenance and Utilities,356803.6,2023-06-25,Rule himself school return out defense crime.
