Expense_ID,Category,Amount,Date,Description
1376,Research and Development,416914.06,2023-11-22,The condition idea quickly next.
1377,Parts and Inventory,29935.21,2023-01-07,World trouble compare home matter region.
1378,Technology and IT Infrastructure,13127.18,2023-09-20,Away husband draw news budget improve.
1379,Logistics and Transportation,315137.04,2023-02-21,Claim remember adult fast could.
1380,Vehicle Procurement,228161.0,2023-11-11,Meeting choose concern him consider wife on.
1381,Marketing and Advertising,459709.14,2023-07-07,Power which add west everybody myself already.
1382,Marketing and Advertising,193498.26,2023-11-22,Growth turn tax talk.
1383,Technology and IT Infrastructure,259237.18,2023-09-16,Country shake realize ask loss.
1384,Research and Development,337234.22,2023-05-18,Picture yeah cold admit.
1385,Technology and IT Infrastructure,359993.25,2023-08-08,Six rest here study current recent.
1386,Legal and Compliance,308261.4,2023-03-31,Sign bag determine TV community fund.
1387,Logistics and Transportation,499113.38,2023-10-03,Player could interest happy pressure high.
1388,Legal and Compliance,298827.59,2023-03-04,Third still really coach to production their.
1389,Employee Salaries and Benefits,306850.24,2023-10-07,Support concern common gas easy begin positive.
1390,Logistics and Transportation,9091.67,2023-04-22,National throughout image key.
1391,Vehicle Procurement,360072.81,2023-07-20,Affect hair major how media.
1392,Logistics and Transportation,116981.31,2023-04-03,Week of perform clear.
1393,Facility Maintenance and Utilities,436732.66,2023-09-21,Six within range wall like difficult.
1394,Manufacturing and Production,363786.79,2023-07-08,Trade miss road need field smile final.
1395,Technology and IT Infrastructure,448701.94,2023-08-27,Huge white memory occur successful kitchen weight.
1396,Logistics and Transportation,188294.6,2023-05-25,Exactly two other get method fact media.
1397,Logistics and Transportation,261875.47,2023-06-24,Wife include talk rather.
1398,Employee Salaries and Benefits,291643.06,2023-06-05,Artist three environmental everybody mouth.
1399,Logistics and Transportation,301852.8,2023-01-07,Sometimes husband former.
1400,Research and Development,422940.79,2023-10-07,I thank parent.
1401,Logistics and Transportation,14815.35,2023-04-02,Any none loss page investment student.
1402,Parts and Inventory,295742.36,2024-01-02,International program hit medical.
1403,Research and Development,426803.72,2023-04-29,Move accept south already.
1404,Logistics and Transportation,306995.01,2023-11-28,Why hair national power minute when.
1405,Facility Maintenance and Utilities,275447.2,2023-02-02,List the finally property accept little.
1406,Logistics and Transportation,475759.74,2023-10-13,Very example size me analysis accept.
1407,Parts and Inventory,270206.79,2023-04-13,Another pressure only force memory month.
1408,Legal and Compliance,150568.01,2023-04-28,Company street help quickly student special.
1409,Vehicle Procurement,364411.15,2023-04-04,Mother capital most method.
1410,Facility Maintenance and Utilities,63734.15,2023-10-07,Simple past partner collection fund.
1411,Manufacturing and Production,7700.27,2023-04-24,West yourself study approach.
1412,Facility Maintenance and Utilities,101125.2,2023-01-16,Measure world around charge large huge.
1413,Vehicle Procurement,284865.36,2023-04-13,Pretty heavy under.
1414,Research and Development,331930.92,2023-06-27,Stock talk record wear care.
1415,Research and Development,476859.78,2023-02-08,Congress good responsibility blood writer drop TV.
1416,Technology and IT Infrastructure,317597.35,2023-04-04,Live theory movement position production ball.
1417,Manufacturing and Production,424790.89,2023-11-18,Begin buy movie size.
