Expense_ID,Category,Amount,Date,Description
1,Facility Maintenance and Utilities,7599.95,2021-12-29,Oil sit majority military.
2,Parts and Inventory,9349.76,2022-04-01,Lose less child politics me sell evidence.
3,Employee Salaries and Benefits,876.56,2023-02-13,Discover American organization skin.
4,Legal and Compliance,8945.65,2022-03-06,Authority region century.
5,Manufacturing and Production,7953.31,2023-06-17,Sea none natural.
6,Logistics and Transportation,6019.35,2022-08-13,Raise side early.
7,Manufacturing and Production,2280.58,2023-12-12,West someone while.
8,Employee Salaries and Benefits,8661.7,2022-08-30,West begin have clear yeah.
9,Facility Maintenance and Utilities,5274.82,2023-09-06,Next early from public mind.
10,Parts and Inventory,8673.44,2023-01-08,Ball treat me use much sit truth.
11,Manufacturing and Production,8432.83,2022-06-05,Conference force data would attention end walk.
12,Research and Development,7014.13,2022-11-25,Mention give recent discuss as.
13,Employee Salaries and Benefits,4500.76,2023-06-26,Total animal guess community my act deep.
14,Vehicle Procurement,335.47,2022-08-08,Director tonight condition threat blue individual.
15,Logistics and Transportation,4445.0,2022-01-30,Deep not mention politics.
16,Facility Maintenance and Utilities,4774.26,2023-09-15,Just involve two evidence interview that.
17,Vehicle Procurement,2132.15,2023-04-07,Play school thought which significant history consumer.
18,Legal and Compliance,1192.31,2022-08-08,Himself according memory might drug beyond grow.
19,Manufacturing and Production,4175.38,2022-03-21,He size least assume reduce.
20,Legal and Compliance,8351.78,2023-01-22,Course deep only.
21,Research and Development,4026.97,2022-02-13,Store point shake write.
22,Vehicle Procurement,7856.05,2022-03-23,Station know option soon town learn.
23,Parts and Inventory,9693.11,2022-03-11,Most situation late baby.
24,Facility Maintenance and Utilities,1150.75,2022-02-23,Exist area full professional.
25,Parts and Inventory,4875.05,2023-07-16,Seat skill force cup order position care.
26,Facility Maintenance and Utilities,4925.04,2022-07-02,Central value treat their.
27,Technology and IT Infrastructure,1490.27,2023-04-23,Need concern success movie show throughout charge give.
28,Legal and Compliance,5386.26,2023-03-05,Might unit beautiful leave week something.
29,Facility Maintenance and Utilities,387.78,2023-09-25,Job get maybe.
30,Manufacturing and Production,7257.64,2022-09-27,So serve popular perhaps teach realize stock.
31,Employee Salaries and Benefits,8348.92,2023-09-11,Former score hope man alone writer front.
32,Marketing and Advertising,6504.94,2023-08-18,Get practice western difference.
33,Employee Salaries and Benefits,8900.11,2022-02-17,Decision beat true election travel must fast language.
34,Legal and Compliance,3101.61,2023-10-10,Street capital direction special despite approach two technology.
35,Marketing and Advertising,3500.75,2023-04-04,Single debate the computer.
36,Research and Development,3457.43,2023-07-13,Thank third indicate investment price.
37,Marketing and Advertising,1829.27,2023-08-05,Others admit talk together.
38,Technology and IT Infrastructure,193.42,2023-04-07,Shoulder door education event perhaps research.
39,Vehicle Procurement,1170.65,2022-06-17,Wide care government move foot usually present real.
40,Logistics and Transportation,3397.0,2023-04-08,Visit pressure including piece.
41,Research and Development,8656.21,2023-10-29,Network matter important order ability.
42,Legal and Compliance,4862.8,2022-10-01,Make imagine order true.
43,Marketing and Advertising,7852.55,2023-01-11,Probably in star partner east Democrat they.
44,Vehicle Procurement,2285.4,2023-03-18,Believe student feel first word.
45,Research and Development,5258.58,2022-02-06,Drug tree stop hear total blood enjoy.
46,Manufacturing and Production,1460.95,2022-01-18,Computer poor father every society behind measure.
47,Research and Development,6540.74,2022-01-31,Purpose air manage.
48,Facility Maintenance and Utilities,5737.92,2022-03-10,Talk yes without trouble standard.
49,Legal and Compliance,9864.33,2023-10-27,Detail hair management short bad hundred.
50,Manufacturing and Production,8563.04,2022-07-22,Direction any travel mother response.
51,Employee Salaries and Benefits,6078.74,2023-07-23,Campaign without trouble form must respond over.
52,Facility Maintenance and Utilities,1437.96,2022-12-01,South three best training strong price.
53,Legal and Compliance,4062.13,2023-02-27,Green customer employee life particular.
54,Research and Development,7317.31,2022-06-27,Lawyer we design recognize.
55,Manufacturing and Production,3895.35,2022-09-22,Report arm develop look.
56,Parts and Inventory,326.35,2022-05-17,Feel big pattern entire him.
57,Research and Development,3581.47,2023-04-17,Decide bag crime doctor young tough machine process.
58,Facility Maintenance and Utilities,4050.26,2023-06-12,Real star skin arm western laugh.
59,Logistics and Transportation,2217.92,2023-05-31,Some right my operation.
60,Legal and Compliance,3525.35,2023-02-06,Laugh within forget style purpose.
61,Parts and Inventory,9050.21,2022-11-12,Specific choice this simply successful.
62,Legal and Compliance,2707.37,2022-01-07,That hair relate challenge whole picture risk.
