Expense_ID,Category,Amount,Date,Description
1,Research and Development,497921.39,2023-06-15,Study reality might forward development plant.
2,Technology and IT Infrastructure,262761.22,2023-03-10,Operation clearly own information development local give.
3,Manufacturing and Production,78735.15,2023-12-22,Letter type why site surface real.
4,Manufacturing and Production,65113.82,2023-06-30,Process someone of stock bit close.
5,Technology and IT Infrastructure,492984.23,2023-05-24,Technology standard north politics suddenly top man thus.
6,Logistics and Transportation,143225.89,2023-04-17,Market describe child must good sort.
7,Legal and Compliance,497317.42,2023-01-24,Sea up Mrs include beautiful surface democratic.
8,Research and Development,31318.78,2023-11-02,Foreign table special bag author throw audience central.
9,Employee Salaries and Benefits,304912.94,2023-03-16,Read scientist senior nearly pretty staff.
10,Legal and Compliance,429491.6,2023-09-11,Season sound remain make perhaps wide always.
11,Logistics and Transportation,392181.72,2023-08-11,Young decide issue.
12,Technology and IT Infrastructure,66270.33,2023-05-11,Page suffer health sense vote station.
13,Facility Maintenance and Utilities,383858.72,2023-02-17,Sing get poor others there building these process.
14,Employee Salaries and Benefits,367729.63,2023-02-22,Nice who candidate public task a.
15,Marketing and Advertising,271014.41,2023-01-12,Man plant interest alone and.
16,Logistics and Transportation,48831.46,2023-10-10,Until break simply item change.
17,Parts and Inventory,313918.78,2023-04-25,North image nearly between effect police wear.
18,Technology and IT Infrastructure,74223.45,2023-05-30,Agreement case environmental place.
19,Research and Development,273792.3,2023-03-19,Here wear show alone break collection suggest.
20,Employee Salaries and Benefits,444260.23,2023-07-19,Me scientist argue source just best defense.
21,Technology and IT Infrastructure,267377.15,2023-02-07,Leg focus drug material wear practice again network.
22,Technology and IT Infrastructure,196256.09,2023-07-08,Clearly trip hold national.
23,Technology and IT Infrastructure,260696.05,2023-08-19,Program food power strong those.
24,Facility Maintenance and Utilities,122280.49,2023-07-30,Around employee personal since left.
25,Vehicle Procurement,375817.11,2023-11-30,Choice traditional should.
26,Parts and Inventory,354600.46,2023-06-12,Work know also collection debate.
27,Logistics and Transportation,24322.5,2023-01-25,Event friend firm town area.
28,Parts and Inventory,344998.27,2023-10-24,Stage four continue but professional exist.
29,Technology and IT Infrastructure,281971.09,2023-10-10,Business including west think.
30,Facility Maintenance and Utilities,491155.28,2023-02-14,Candidate enough evening must discover.
31,Legal and Compliance,361593.82,2023-09-16,Machine contain force look Mrs.
