Expense_ID,Category,Amount,Date,Description
376,Facility Maintenance and Utilities,117639.55,2023-10-03,Country share artist reduce.
377,Facility Maintenance and Utilities,87601.96,2023-09-05,New back beautiful gun those.
378,Technology and IT Infrastructure,41646.13,2023-12-18,Southern hot time year happen minute view.
379,Logistics and Transportation,193330.79,2023-10-16,Party medical daughter with should.
380,Technology and IT Infrastructure,168165.92,2023-01-08,Really society door carry majority large tax.
381,Legal and Compliance,243945.2,2023-11-02,Recent life south report remember expect area around.
382,Logistics and Transportation,108000.17,2023-05-29,Letter create style nothing father far.
383,Facility Maintenance and Utilities,114624.64,2023-11-20,Loss environmental whatever soon oil.
384,Marketing and Advertising,96940.87,2023-05-07,War into effect yourself along.
385,Marketing and Advertising,246121.89,2023-03-01,Effort water skill.
386,Facility Maintenance and Utilities,44123.59,2023-06-19,Call prepare example appear.
387,Logistics and Transportation,43983.07,2023-11-30,Chance sell station tonight cold method.
388,Employee Salaries and Benefits,274266.35,2023-08-12,She foreign foreign radio buy.
389,Employee Salaries and Benefits,108155.32,2023-04-09,Member service current next left stuff half build.
390,Research and Development,291978.39,2023-10-12,Reflect level sometimes attention few animal.
391,Facility Maintenance and Utilities,151625.1,2023-11-29,Break economic discussion campaign material.
392,Technology and IT Infrastructure,70075.73,2023-06-26,High southern top maintain design example.
393,Research and Development,42418.17,2023-02-20,Evening attorney over step next beyond know.
394,Legal and Compliance,273139.86,2023-04-07,Present try success.
395,Vehicle Procurement,157257.89,2023-08-15,Central couple mission later front.
396,Technology and IT Infrastructure,209337.48,2023-05-29,Seek floor marriage course force.
397,Facility Maintenance and Utilities,280453.59,2023-12-01,Even region never who thus matter.
398,Marketing and Advertising,274057.17,2023-01-07,Way company make bed something education professional.
399,Research and Development,66685.33,2022-12-30,Near factor office house public seem knowledge.
400,Logistics and Transportation,239082.84,2023-06-23,Space half line born.
401,Parts and Inventory,172960.0,2023-11-08,Product involve operation.
402,Logistics and Transportation,61592.31,2023-04-29,Still law mission first we floor him few.
403,Employee Salaries and Benefits,298748.15,2023-04-28,Always defense set night model maybe study use.
404,Facility Maintenance and Utilities,273681.01,2023-07-20,Prepare continue learn.
405,Research and Development,15433.18,2023-01-26,Just nice race.
406,Logistics and Transportation,72338.13,2023-05-29,Popular decide politics last.
407,Logistics and Transportation,272352.28,2023-10-24,Suddenly the but view show wife.
408,Employee Salaries and Benefits,207345.75,2023-12-11,Western information year all.
409,Parts and Inventory,30099.41,2023-03-02,Treat none claim team wish huge perform.
410,Legal and Compliance,51355.53,2023-09-05,Level summer much maybe.
411,Marketing and Advertising,119496.36,2023-01-02,Age yard clearly food need.
412,Logistics and Transportation,193336.47,2023-03-30,Make method itself sport commercial assume book.
413,Vehicle Procurement,54220.32,2022-12-31,Employee visit hotel top accept.
414,Marketing and Advertising,33672.78,2023-03-07,Right agency care manager.
415,Research and Development,68945.81,2023-03-11,Result affect remain institution return individual.
416,Legal and Compliance,31444.47,2023-11-01,Big watch sense watch member total.
417,Marketing and Advertising,149141.46,2023-08-22,Do bill ago build.
418,Marketing and Advertising,54983.74,2023-07-26,Hot green fight show game.
419,Parts and Inventory,194448.75,2023-01-31,Phone small eat and see election use.
420,Parts and Inventory,152186.26,2023-07-21,Gun product explain produce develop model.
421,Technology and IT Infrastructure,28572.12,2023-07-27,Type base stop guess.
422,Manufacturing and Production,11691.41,2023-05-05,After politics reveal tough effect space TV.
423,Employee Salaries and Benefits,164651.03,2023-08-30,Behavior use statement affect person cut.
424,Vehicle Procurement,154723.95,2023-01-17,Call difference company decide street analysis per.
425,Parts and Inventory,28979.63,2023-08-10,Subject couple wall notice discuss.
426,Logistics and Transportation,150075.17,2023-09-26,Language she worry.
427,Legal and Compliance,154473.73,2023-02-05,Moment blue task difficult play.
428,Manufacturing and Production,70975.26,2023-07-30,Answer much produce order.
429,Parts and Inventory,6502.37,2023-02-27,Discussion music traditional discussion.
430,Legal and Compliance,255163.18,2023-09-22,So into let.
431,Manufacturing and Production,42907.28,2023-05-21,Soon state with actually resource rule develop.
432,Marketing and Advertising,10375.9,2022-12-30,Future whatever pick.
433,Vehicle Procurement,273923.58,2023-04-12,Just heavy cause remember.
434,Research and Development,95470.27,2023-03-01,Cost dark keep research system must.
435,Vehicle Procurement,161066.01,2022-12-29,Management student worry.
436,Manufacturing and Production,211801.2,2023-06-19,Every interest central successful.
437,Technology and IT Infrastructure,13775.24,2023-01-03,Huge production arrive final discussion street take control.
