Expense_ID,Category,Amount,Date,Description
626,Employee Salaries and Benefits,289929.49,2023-08-15,Sea easy nothing reality even amount move.
627,Marketing and Advertising,59702.03,2023-06-27,Board fast he recognize kitchen newspaper against.
628,Legal and Compliance,259721.38,2023-05-17,Key prove surface yard.
629,Technology and IT Infrastructure,38201.52,2023-11-01,Bag lead go laugh including action mention probably.
630,Employee Salaries and Benefits,232225.69,2023-05-12,Than bring near foreign.
631,Parts and Inventory,190157.44,2023-11-11,Factor game cause product.
632,Marketing and Advertising,45915.8,2023-02-25,Need treat quite whatever pressure dark.
633,Legal and Compliance,150325.13,2023-02-16,Upon physical employee research else ability name.
634,Facility Maintenance and Utilities,242989.88,2023-12-29,But environment argue woman movie American.
635,Legal and Compliance,185154.21,2023-02-02,Ever reveal take rise special discover sound include.
636,Technology and IT Infrastructure,173451.4,2023-10-10,Base senior control attorney.
637,Logistics and Transportation,72366.98,2023-11-04,Material glass near interesting choice personal remember structure.
638,Legal and Compliance,178263.77,2023-10-12,Claim region hit western change seven.
639,Research and Development,8328.73,2023-10-28,Interest main per old.
640,Legal and Compliance,127290.48,2023-01-02,Painting so American person why natural.
641,Vehicle Procurement,207481.13,2023-01-10,Return huge increase make center account.
642,Facility Maintenance and Utilities,224149.28,2023-08-13,Best economic think ability certainly need.
643,Facility Maintenance and Utilities,105097.86,2023-01-25,Color answer street democratic environment bad somebody.
644,Employee Salaries and Benefits,113101.78,2023-07-09,Investment become pay institution small raise ago.
645,Vehicle Procurement,232911.95,2023-07-13,Child check spend better much.
646,Legal and Compliance,21282.15,2023-12-04,Imagine central throw almost commercial which draw.
647,Legal and Compliance,23863.43,2023-06-15,Build management actually daughter reflect because be.
648,Employee Salaries and Benefits,260657.42,2023-03-01,Anyone central establish again entire.
649,Manufacturing and Production,86085.19,2023-08-01,Have draw ball seem choice here.
650,Research and Development,148483.12,2023-03-14,Case question new big.
651,Vehicle Procurement,80965.5,2023-03-30,She almost drug them difficult two people.
652,Logistics and Transportation,248899.75,2023-02-24,Laugh prevent miss discussion real per speak.
