Expense_ID,Category,Amount,Date,Description
497,Vehicle Procurement,134810.74,2023-11-05,Leg reason street human box effort under.
498,Facility Maintenance and Utilities,8795.17,2023-02-24,Happy though join respond near ever.
499,Parts and Inventory,66069.8,2023-02-18,War concern state character international down billion.
500,Technology and IT Infrastructure,145263.56,2022-08-28,Rich guess play as ok drop.
501,Logistics and Transportation,9354.0,2023-11-03,Hold us argue on.
502,Technology and IT Infrastructure,159169.22,2023-10-08,Black which minute into report.
503,Research and Development,65417.35,2022-01-17,Week mind a authority head spend.
504,Research and Development,256151.27,2022-02-18,Clearly responsibility or care music next kid.
505,Parts and Inventory,72154.33,2023-08-13,Short hold eat skill major show.
506,Vehicle Procurement,221272.31,2022-12-01,Smile name threat size third fill.
507,Facility Maintenance and Utilities,137209.2,2022-12-28,Follow enter take officer space.
508,Logistics and Transportation,119737.15,2022-01-06,Sound performance head purpose human.
509,Employee Salaries and Benefits,290245.54,2023-02-18,Weight same man ground score level Congress.
510,Parts and Inventory,238460.65,2023-02-20,Actually full task do.
511,Vehicle Procurement,164985.99,2022-10-26,Positive necessary participant public every concern.
512,Marketing and Advertising,24913.76,2023-09-27,Drug knowledge information general act.
513,Manufacturing and Production,191861.84,2022-05-26,Floor up situation point eye.
514,Marketing and Advertising,93792.93,2023-01-01,Model bit grow.
515,Parts and Inventory,61283.11,2023-10-23,Mother art policy line.
516,Parts and Inventory,150501.76,2022-04-26,Spring specific week success over least.
517,Technology and IT Infrastructure,198217.9,2023-02-01,Office bar group to its pretty.
518,Manufacturing and Production,27888.65,2022-09-01,Congress pick week.
519,Facility Maintenance and Utilities,43096.44,2022-04-29,Realize focus mother understand.
520,Research and Development,78916.78,2023-11-02,Reduce court discuss eight soldier thus.
521,Research and Development,249035.55,2022-01-09,Fish environment box expect success.
522,Research and Development,228697.11,2023-10-27,Rather tell full street last look tonight question.
523,Facility Maintenance and Utilities,69165.5,2023-03-22,You attack still add involve.
524,Employee Salaries and Benefits,172130.86,2023-10-29,Sure experience else require director happen me party.
525,Facility Maintenance and Utilities,263641.33,2022-08-30,Few evening clear capital third.
526,Parts and Inventory,60906.86,2023-02-27,Arrive generation effect house civil.
527,Employee Salaries and Benefits,268942.34,2023-05-20,Help pattern possible inside major action.
528,Technology and IT Infrastructure,202237.21,2023-07-27,Us rise budget beautiful fight always far.
529,Logistics and Transportation,101209.34,2023-02-17,Plan represent stop purpose.
530,Vehicle Procurement,41065.15,2022-08-10,Beat form nearly control.
531,Marketing and Advertising,102472.92,2023-08-23,Form each degree.
532,Legal and Compliance,175673.12,2023-07-06,And mean social Mr soldier.
533,Vehicle Procurement,5182.77,2022-09-13,Society consider involve pick join area room foot.
534,Technology and IT Infrastructure,144146.0,2022-10-18,They safe she discuss new challenge almost stuff.
535,Parts and Inventory,210298.27,2023-07-01,Campaign well research reason return similar simply admit.
536,Facility Maintenance and Utilities,270835.23,2023-08-15,Media especially democratic time tough wide available.
537,Marketing and Advertising,131126.83,2023-03-27,Land myself task southern high style.
538,Marketing and Advertising,220124.27,2022-12-28,Fast discover consumer camera ten fact.
539,Marketing and Advertising,155476.97,2023-08-11,Pick visit evening one where.
540,Marketing and Advertising,144293.56,2022-10-29,Key husband may find adult.
541,Technology and IT Infrastructure,54951.25,2022-07-26,Simply next usually feel stop imagine moment.
542,Manufacturing and Production,154567.96,2022-04-12,Daughter industry bill head fall sense parent single.
543,Logistics and Transportation,239076.88,2022-01-14,Public look against human street.
544,Parts and Inventory,123940.61,2022-06-05,Tell national sure.
545,Technology and IT Infrastructure,31558.22,2022-12-30,Participant front lawyer example series.
546,Logistics and Transportation,298840.44,2023-05-15,Everyone draw above treat nor.
547,Manufacturing and Production,197015.56,2023-11-19,Couple must heart send particular suddenly eye.
548,Logistics and Transportation,180102.6,2023-05-21,Organization yourself indeed commercial person case central.
549,Research and Development,170724.59,2023-12-23,Best prepare mother develop education.
550,Marketing and Advertising,298162.59,2023-04-27,Candidate beyond space.
551,Marketing and Advertising,118556.12,2022-08-17,However almost star.
552,Parts and Inventory,27988.22,2022-11-07,Lay plan act.
553,Legal and Compliance,83435.63,2022-08-02,Represent week democratic paper lot author case.
554,Vehicle Procurement,63035.2,2023-07-13,Detail rather work experience decade treatment.
555,Manufacturing and Production,80697.12,2023-11-30,Want test entire season.
556,Legal and Compliance,32139.41,2023-10-13,Reveal a group idea ground.
557,Employee Salaries and Benefits,257188.96,2022-03-15,Like both season establish morning across.
558,Manufacturing and Production,194766.72,2022-12-07,Deal mention soon body bar address yard evening.
