Expense_ID,Category,Amount,Date,Description
63,Parts and Inventory,3556.24,2023-10-30,Tax meeting throughout hope.
64,Technology and IT Infrastructure,3611.23,2023-09-12,Enter herself scene attack certainly age.
65,Legal and Compliance,6496.72,2023-01-28,Something cold use hair piece character health.
66,Technology and IT Infrastructure,7200.7,2023-06-08,Share alone professional.
67,Logistics and Transportation,7989.28,2023-05-18,Tough second hand face.
68,Legal and Compliance,3337.2,2023-06-08,Item movement gas out hair center moment adult.
69,Employee Salaries and Benefits,4826.31,2022-08-30,Class ready smile light participant do plant.
70,Logistics and Transportation,4326.99,2022-05-10,Its knowledge school example.
71,Technology and IT Infrastructure,5811.53,2023-05-19,Carry box guess certain total.
72,Employee Salaries and Benefits,9401.61,2023-09-30,Nice final weight reflect change thing.
73,Manufacturing and Production,2986.44,2022-04-20,Business brother crime human bit more.
74,Logistics and Transportation,5699.21,2022-10-03,Within spend official beautiful represent.
75,Manufacturing and Production,9438.73,2022-09-06,Get me whether issue.
76,Legal and Compliance,8889.96,2023-02-06,Start model score him.
77,Legal and Compliance,7416.39,2023-07-07,They second mean fund something today.
78,Employee Salaries and Benefits,4919.84,2023-02-10,Computer rock thus produce bank Republican.
79,Parts and Inventory,9615.9,2022-03-18,Opportunity help see glass everything note.
80,Employee Salaries and Benefits,8798.97,2023-08-26,Eight treatment behavior.
81,Vehicle Procurement,6216.99,2022-01-29,Visit now theory address.
82,Parts and Inventory,4430.43,2023-05-26,Mean gun situation bar him member.
83,Vehicle Procurement,1263.72,2023-07-23,Enough space talk on the number.
84,Logistics and Transportation,5755.78,2022-01-10,Agreement be its up at power again.
85,Legal and Compliance,7708.96,2021-12-27,Evening capital include term despite.
86,Manufacturing and Production,3337.38,2023-11-10,Speak Mrs office.
87,Employee Salaries and Benefits,9417.9,2022-02-01,Ability customer beautiful letter involve behavior.
88,Research and Development,5321.9,2023-07-27,Sure smile commercial how item most everybody.
89,Research and Development,3369.23,2022-07-03,Catch dog somebody natural feeling imagine research.
90,Vehicle Procurement,8874.47,2022-01-12,Letter late within.
91,Logistics and Transportation,595.38,2023-06-04,Item body close hospital foreign good.
92,Legal and Compliance,7440.12,2022-01-10,Save describe himself now oil kid vote.
93,Technology and IT Infrastructure,1422.58,2022-05-02,Example carry boy indeed drive.
94,Facility Maintenance and Utilities,9790.21,2023-08-11,Moment difficult single pattern finally.
95,Employee Salaries and Benefits,546.48,2023-07-10,Provide record conference age expert.
96,Research and Development,1581.31,2022-08-27,Really already whole try unit arm bring window.
97,Vehicle Procurement,8901.85,2023-06-30,Peace fund ball size mission structure now.
98,Facility Maintenance and Utilities,9228.08,2022-10-23,Accept drive spring already food then single world.
99,Facility Maintenance and Utilities,1839.93,2023-03-17,Benefit watch face early inside.
100,Facility Maintenance and Utilities,4517.91,2022-03-14,Role one minute again middle really.
101,Parts and Inventory,6165.88,2022-06-10,Imagine modern score five.
102,Employee Salaries and Benefits,4269.42,2022-01-06,Worker coach traditional her.
103,Logistics and Transportation,7712.82,2023-02-14,The adult mind listen would tonight old network.
104,Facility Maintenance and Utilities,6251.87,2023-03-22,Effect hand task various stand.
105,Parts and Inventory,6973.82,2023-09-11,Respond decide agent however official different worker.
106,Marketing and Advertising,836.5,2022-11-29,Phone concern air during discuss.
107,Facility Maintenance and Utilities,5405.19,2023-07-22,Large by event statement.
108,Marketing and Advertising,5182.59,2022-07-02,Nation keep nice interest.
109,Vehicle Procurement,7075.93,2023-05-15,Different air than identify.
110,Facility Maintenance and Utilities,1636.43,2023-12-19,Cold certain leader want.
111,Employee Salaries and Benefits,3710.22,2022-03-15,Ten last too actually base.
112,Research and Development,8210.37,2022-08-31,Make stage program see.
113,Marketing and Advertising,8150.54,2022-01-06,Within wait attack try.
114,Manufacturing and Production,8726.83,2023-08-09,Several responsibility mission.
115,Logistics and Transportation,1988.22,2023-05-04,South bed suddenly if traditional church beat almost.
116,Parts and Inventory,1065.27,2022-12-04,Child direction beautiful meet research inside.
117,Parts and Inventory,3819.04,2023-06-20,Pass response manage ok inside trade other even.
118,Marketing and Advertising,1226.12,2023-11-13,Pay bill just guy college adult.
119,Manufacturing and Production,1263.57,2023-11-21,Issue eight account.
120,Manufacturing and Production,5977.55,2023-03-17,Performance risk people seek.
121,Logistics and Transportation,1156.79,2022-02-04,Entire office tend simple give member.
122,Parts and Inventory,8825.99,2023-06-23,Push agreement Democrat join several.
123,Employee Salaries and Benefits,843.91,2022-01-06,Democratic show official certain will financial.
124,Marketing and Advertising,3245.0,2022-09-20,Read ball successful accept.
