Expense_ID,Category,Amount,Date,Description
125,Vehicle Procurement,168029.19,2023-07-08,Popular guess effect fine get.
126,Technology and IT Infrastructure,263640.79,2022-12-23,Better stand history player.
127,Parts and Inventory,15917.42,2023-08-16,Thought rule base spend.
128,Vehicle Procurement,125901.77,2023-06-20,Not pressure home.
129,Employee Salaries and Benefits,153363.85,2022-03-02,Enough Republican school until society carry.
130,Parts and Inventory,210423.5,2023-09-05,Production none mother nation.
131,Logistics and Transportation,190985.06,2022-03-08,Kind summer management box.
132,Parts and Inventory,218453.69,2022-09-06,Adult democratic economy against race allow civil.
133,Employee Salaries and Benefits,202273.91,2023-06-18,Least agreement feeling fine to audience fall.
134,Vehicle Procurement,197235.91,2022-01-25,Include state new effect fight.
135,Vehicle Procurement,158386.82,2022-03-15,Arm significant between ground suffer.
136,Vehicle Procurement,159580.69,2022-11-20,Parent raise still hand relate right.
137,Logistics and Transportation,153230.75,2023-03-29,Edge pay section star second address.
138,Parts and Inventory,112886.54,2022-01-15,Two ground them.
139,Marketing and Advertising,61480.79,2022-06-15,So rate peace week black eight sit.
140,Technology and IT Infrastructure,168986.4,2023-08-10,Should investment action democratic.
141,Research and Development,188762.4,2022-12-22,Instead indicate return matter.
142,Manufacturing and Production,70275.0,2022-06-16,Discover age whom last air peace rest.
143,Manufacturing and Production,151277.42,2022-12-09,Option relate meet happy identify.
144,Employee Salaries and Benefits,129412.61,2022-05-09,All fish draw leg develop skill small attack.
145,Facility Maintenance and Utilities,50383.91,2023-10-09,Himself a south then beautiful main much.
146,Marketing and Advertising,206403.17,2023-07-02,Training south work conference war mention.
147,Marketing and Advertising,167441.03,2023-11-04,Fight trip serious administration threat.
148,Facility Maintenance and Utilities,12356.88,2022-07-19,Trade point admit own.
149,Research and Development,136542.9,2023-09-26,Allow least state.
150,Logistics and Transportation,266670.22,2023-02-20,Natural in artist marriage hope yet option since.
151,Research and Development,204609.26,2022-05-06,Hope TV the doctor.
152,Research and Development,29887.56,2023-12-23,Yeah culture wait main already pick employee.
153,Employee Salaries and Benefits,292789.99,2022-07-16,Enough type environment knowledge modern serve.
154,Marketing and Advertising,242468.18,2022-04-21,Standard country month answer network answer people discuss.
155,Logistics and Transportation,150731.46,2023-07-19,Great room leg.
156,Vehicle Procurement,39035.11,2022-07-26,Everything part leg community fire have.
157,Employee Salaries and Benefits,288698.98,2022-07-11,Newspaper traditional reduce identify itself.
158,Vehicle Procurement,147828.98,2023-08-15,Story star fire government.
159,Marketing and Advertising,71964.04,2022-04-14,Guess education bar pay.
160,Research and Development,48996.09,2023-04-08,Trade entire artist story.
161,Manufacturing and Production,236075.06,2022-06-28,Development TV five have.
162,Employee Salaries and Benefits,188976.8,2023-04-12,Question cover claim but.
163,Employee Salaries and Benefits,145535.03,2022-10-30,Pattern team begin hour.
164,Marketing and Advertising,69173.46,2023-02-02,Drive black senior discover draw lose.
165,Logistics and Transportation,293869.41,2023-08-02,Plant minute care condition section main message.
166,Logistics and Transportation,6394.1,2023-02-19,Wide take follow.
167,Legal and Compliance,89786.53,2023-06-08,Section go set reach fill wife figure.
168,Logistics and Transportation,11995.22,2022-03-28,Property team century meeting.
169,Manufacturing and Production,12666.01,2022-10-10,Court draw point.
170,Facility Maintenance and Utilities,190526.9,2022-10-29,Miss call size build Congress hundred age.
171,Parts and Inventory,255637.82,2023-11-24,Election society arm form rate.
172,Facility Maintenance and Utilities,68839.19,2022-09-12,Group investment above would huge wrong.
173,Legal and Compliance,40194.98,2022-08-30,Staff modern word star even.
174,Research and Development,80195.41,2023-09-03,Miss change apply peace letter.
175,Research and Development,41178.46,2023-08-26,Middle woman size affect realize seem.
176,Vehicle Procurement,250664.18,2022-11-04,Seven stop step skill dream method.
177,Logistics and Transportation,233515.4,2023-06-03,Alone structure hospital might debate certain look.
178,Parts and Inventory,99390.02,2022-09-08,Create my job consumer eye.
179,Marketing and Advertising,65151.4,2022-02-16,Nearly market stay nation.
180,Technology and IT Infrastructure,93581.4,2023-05-08,Although wish seven future budget international.
181,Parts and Inventory,136781.33,2022-01-17,Degree nice before open.
182,Research and Development,113917.66,2022-08-03,Address loss discuss really might water.
183,Logistics and Transportation,42783.76,2023-10-01,Discussion magazine life nice campaign cost.
184,Logistics and Transportation,265342.67,2023-02-05,Share read police rate.
185,Technology and IT Infrastructure,37810.89,2023-09-17,Continue leader girl.
186,Facility Maintenance and Utilities,99043.2,2023-05-10,Drive hear every nation move.
