Expense_ID,Category,Amount,Date,Description
126,Facility Maintenance and Utilities,7407.15,2023-09-26,Style out collection.
127,Vehicle Procurement,121463.29,2023-03-14,Else draw usually hair.
128,Employee Salaries and Benefits,378042.3,2023-07-06,Hour tax street hold unit movement both herself.
129,Legal and Compliance,112604.8,2023-09-05,Institution again today rock wish assume.
130,Manufacturing and Production,315282.08,2023-09-08,Common near movement trial recognize girl.
131,Parts and Inventory,232923.72,2023-04-07,Tv against front part.
132,Research and Development,162192.47,2023-06-09,Human movement during number.
133,Legal and Compliance,283243.59,2023-05-26,Push minute hear item bag small.
134,Facility Maintenance and Utilities,466183.49,2023-12-05,Mind position write nearly simply us.
135,Legal and Compliance,155425.47,2023-06-20,Enough section scene nation.
136,Logistics and Transportation,82879.45,2023-03-04,Performance every life assume.
137,Employee Salaries and Benefits,53438.93,2023-07-23,Might fear fire sea we.
138,Manufacturing and Production,209945.36,2023-04-23,Relationship view factor heart human response.
139,Parts and Inventory,370076.71,2023-07-08,Instead hair it through.
140,Marketing and Advertising,370479.34,2023-08-12,Few prepare pick doctor it.
141,Research and Development,102557.89,2023-11-25,Long measure form nation investment around.
142,Manufacturing and Production,378027.39,2023-11-16,Who contain significant month.
143,Manufacturing and Production,90588.53,2023-03-19,First property new security commercial line.
144,Parts and Inventory,328635.13,2023-07-06,Game strategy various relate short.
145,Facility Maintenance and Utilities,198844.76,2023-12-07,Practice you produce cost assume pretty dream.
146,Legal and Compliance,330271.73,2023-10-16,Tend situation main find miss enough reveal.
147,Legal and Compliance,41360.2,2023-04-30,Year quite another Mrs article daughter life.
148,Legal and Compliance,311829.47,2023-10-02,Guy drive way my painting sort occur.
149,Parts and Inventory,264762.89,2023-02-15,Perform policy memory understand fight time fall.
150,Facility Maintenance and Utilities,296991.39,2023-02-26,Nor experience work mother suggest reduce.
151,Research and Development,415716.78,2023-09-07,Husband through response popular feel.
152,Marketing and Advertising,489037.45,2023-11-27,Option food herself edge economic all.
153,Logistics and Transportation,358620.38,2023-01-23,Dinner change recent success fact.
154,Employee Salaries and Benefits,195311.02,2023-10-25,Again herself both ok.
155,Technology and IT Infrastructure,418963.66,2023-03-21,Owner mean current need where pretty.
156,Parts and Inventory,324309.15,2023-09-05,Hit another partner many base others air.
157,Manufacturing and Production,466203.17,2023-09-12,Start with wide fire strategy than good.
158,Logistics and Transportation,340245.27,2023-05-23,Task red often plant use particular.
159,Parts and Inventory,375071.67,2023-05-20,About opportunity mind open box oil.
160,Technology and IT Infrastructure,400462.96,2023-06-28,Consider control together concern live large.
161,Facility Maintenance and Utilities,498330.31,2023-11-10,Hear mention money hospital.
162,Parts and Inventory,29509.34,2023-10-04,Region hair study pretty determine.
163,Technology and IT Infrastructure,199669.93,2023-10-29,Employee here run room should tell shake some.
164,Vehicle Procurement,261640.53,2023-01-26,Cell task stock wife of among.
165,Manufacturing and Production,232014.88,2023-10-16,Station key relationship summer.
166,Logistics and Transportation,187508.99,2023-04-16,Level senior own but manage woman bit.
167,Manufacturing and Production,418952.66,2023-11-15,Local Democrat federal painting describe sign himself.
168,Research and Development,368924.06,2023-02-27,Garden none authority.
169,Logistics and Transportation,21711.75,2023-08-31,Paper amount call.
170,Technology and IT Infrastructure,65948.43,2023-07-15,Hand call heart man else.
171,Parts and Inventory,157298.12,2023-01-16,Wall eight several ask no strong lead without.
