Expense_ID,Category,Amount,Date,Description
751,Facility Maintenance and Utilities,125578.94,2023-04-04,Outside technology about Mr appear.
752,Legal and Compliance,198851.63,2023-04-30,Lead likely over give.
753,Manufacturing and Production,66677.13,2023-05-09,Effect hope though low.
754,Facility Maintenance and Utilities,108967.51,2023-03-07,Conference themselves yes and throw part.
755,Research and Development,251198.04,2023-08-20,Several far poor account sound force.
756,Marketing and Advertising,253334.53,2023-10-14,Sell information apply as would.
757,Employee Salaries and Benefits,15628.77,2023-03-06,Building that cup suddenly situation national education.
758,Research and Development,82130.83,2023-08-22,Huge debate cell office civil.
759,Legal and Compliance,165454.57,2023-09-12,News receive power their attention.
760,Manufacturing and Production,112952.51,2023-07-25,Happen sound assume meeting challenge contain close source.
761,Technology and IT Infrastructure,257412.9,2023-04-06,Land pay door.
762,Manufacturing and Production,295260.89,2023-11-04,Might before leader plan two cold.
763,Vehicle Procurement,46192.06,2023-06-17,Close human picture sure factor.
764,Logistics and Transportation,259252.93,2023-12-24,Tough pretty fast.
765,Facility Maintenance and Utilities,148554.87,2023-10-11,Central tend member someone others imagine act.
766,Parts and Inventory,37078.71,2023-03-05,Wife bring no physical federal rise billion.
767,Parts and Inventory,102543.72,2023-10-10,Fly tax able forward.
768,Technology and IT Infrastructure,98108.75,2023-03-15,Agent real report ability research subject.
769,Employee Salaries and Benefits,164233.23,2023-10-07,Food really course often.
770,Research and Development,294633.35,2023-05-01,Small space political trip trade source pass.
771,Marketing and Advertising,60575.4,2023-09-15,Good above weight such car professional beautiful hot.
772,Facility Maintenance and Utilities,164222.79,2023-01-20,Imagine decision his listen.
773,Manufacturing and Production,56979.76,2023-11-10,Number student article community whom never mind.
774,Legal and Compliance,96794.15,2023-10-27,Assume reality car art material report.
775,Vehicle Procurement,183470.92,2023-08-31,Attention feeling player order serve lot should.
776,Manufacturing and Production,24704.01,2023-01-31,Inside message hotel happen create.
777,Employee Salaries and Benefits,46263.82,2023-08-22,So test kid building.
778,Vehicle Procurement,294728.36,2023-10-28,Rather main serious total executive single decide speech.
779,Parts and Inventory,182071.89,2023-06-23,Really herself own feel bad top send.
780,Logistics and Transportation,74854.03,2023-11-10,Expect admit our real.
781,Parts and Inventory,84872.83,2023-05-18,Under son be.
782,Parts and Inventory,24871.42,2023-09-22,Eight office wind no he.
783,Marketing and Advertising,150260.98,2023-07-18,Long authority clear street during.
784,Employee Salaries and Benefits,194812.91,2023-09-28,Into join listen stock plant.
785,Technology and IT Infrastructure,71855.82,2023-12-28,Free stage suddenly same.
786,Research and Development,36530.45,2023-06-26,While car picture.
787,Marketing and Advertising,97911.34,2023-03-23,Happy wrong activity act major.
788,Vehicle Procurement,44718.64,2023-08-10,College lose remain resource movement manager nation.
789,Technology and IT Infrastructure,93848.25,2023-02-25,Result table feeling five help collection unit.
790,Technology and IT Infrastructure,240258.04,2023-03-01,Production process tree chance expect produce.
791,Vehicle Procurement,24456.49,2023-02-27,Industry present whole fund administration yes treatment bag.
792,Manufacturing and Production,206995.8,2023-03-08,White song TV alone.
793,Research and Development,71977.66,2023-07-14,Fire decision go hair market you party.
794,Parts and Inventory,35761.26,2023-03-11,Because local campaign manager special.
795,Technology and IT Infrastructure,287467.88,2023-03-28,Decision our beautiful.
796,Vehicle Procurement,39554.97,2023-04-10,Community learn arm marriage resource ago fear.
797,Legal and Compliance,102979.84,2023-01-13,West suffer drug wide.
798,Technology and IT Infrastructure,258280.87,2023-09-18,Oil impact gas future water accept car.
799,Parts and Inventory,269577.37,2023-08-05,Stock play whose when sport soon.
800,Employee Salaries and Benefits,49157.6,2023-03-24,Rather five assume military thousand or bill present.
801,Marketing and Advertising,113196.73,2023-11-28,These pressure foreign smile.
802,Facility Maintenance and Utilities,244476.73,2023-02-19,Western own his answer how pattern unit.
803,Employee Salaries and Benefits,113467.67,2023-06-13,Any who hotel such research level their environment.
804,Vehicle Procurement,221376.53,2023-06-20,Hear key half section.
805,Vehicle Procurement,207277.0,2023-06-11,Get official fund government rock fight hard.
806,Manufacturing and Production,235000.66,2023-03-30,Soldier require manage subject feel.
807,Technology and IT Infrastructure,239224.74,2023-02-20,Week save better by common well bit.
808,Logistics and Transportation,210828.45,2023-02-05,Least environmental company born.
809,Facility Maintenance and Utilities,263769.94,2023-07-20,Mean laugh if admit add painting education.
810,Technology and IT Infrastructure,46232.95,2023-02-23,Short get travel firm design reflect.
811,Parts and Inventory,291870.48,2023-08-13,Girl kind effort court candidate option above theory.
812,Facility Maintenance and Utilities,258130.14,2023-03-03,Operation respond hospital strategy.
813,Research and Development,261002.54,2023-10-14,Collection charge government concern TV wide.
814,Legal and Compliance,151253.61,2023-09-26,Wind performance onto.
815,Manufacturing and Production,70667.07,2023-08-16,Lead outside itself cell capital.
816,Vehicle Procurement,131236.3,2023-03-25,Suffer prepare each media store direction enter seat.
817,Facility Maintenance and Utilities,131545.44,2023-06-21,Service walk family themselves life value probably.
818,Legal and Compliance,245134.14,2023-11-06,Role dog reveal film.
819,Facility Maintenance and Utilities,156415.63,2023-08-26,Notice reach those high us bit.
820,Parts and Inventory,178022.75,2023-01-02,Practice learn choose resource direction skin idea.
821,Parts and Inventory,238330.09,2023-09-02,Language place relate although task she national degree.
822,Manufacturing and Production,81388.13,2023-08-29,Very heavy will cup note really.
823,Manufacturing and Production,132619.54,2023-08-02,Middle scene result.
824,Vehicle Procurement,177299.96,2023-03-20,Participant fill theory tax group.
825,Research and Development,153269.9,2023-06-15,Business water wait performance improve spend positive.
826,Manufacturing and Production,240306.1,2023-10-23,Defense difficult instead happen look believe.
827,Manufacturing and Production,56825.28,2023-07-05,Factor own partner wear focus other ten.
828,Legal and Compliance,11516.94,2023-12-01,He glass college second professional over trouble.
829,Manufacturing and Production,278474.29,2023-08-29,Better nature meet.
830,Legal and Compliance,11203.79,2023-03-11,Dream check thousand through player finish they attack.
831,Research and Development,65452.07,2023-12-19,Last respond threat cell.
832,Facility Maintenance and Utilities,113862.67,2023-02-13,Throw kitchen size option continue difference up.
833,Technology and IT Infrastructure,180108.07,2023-06-09,Happen school scientist on open fear.
834,Marketing and Advertising,207167.93,2023-01-10,Decide conference fast.
835,Facility Maintenance and Utilities,107997.37,2023-01-20,Measure establish she important sometimes who.
836,Employee Salaries and Benefits,258572.98,2023-04-02,Try knowledge media.
837,Technology and IT Infrastructure,173357.28,2023-09-18,Wife similar consumer notice bit meet.
838,Facility Maintenance and Utilities,194142.86,2023-05-16,Sound miss development practice building both camera.
839,Marketing and Advertising,70513.29,2023-04-17,Rather central tell knowledge wife environment process.
840,Employee Salaries and Benefits,15547.59,2023-07-05,Foreign side serious teacher leave easy like instead.
841,Vehicle Procurement,208743.09,2023-10-21,System religious whether.
842,Facility Maintenance and Utilities,106259.59,2023-08-07,Find cultural whether blood.
843,Technology and IT Infrastructure,147000.18,2023-12-19,Fly prevent majority fall trade according.
844,Manufacturing and Production,29242.18,2023-01-08,Option study brother fly provide hospital set.
845,Research and Development,83427.34,2023-10-17,Scene friend drop six enjoy culture.
846,Facility Maintenance and Utilities,43958.01,2023-11-07,Environment act hear rock.
847,Parts and Inventory,171873.92,2023-03-27,Owner fill main during record you.
848,Facility Maintenance and Utilities,11831.46,2023-03-17,Himself people law speech laugh at student.
849,Parts and Inventory,265106.5,2023-09-17,Race teacher seven color.
850,Research and Development,42431.67,2023-05-12,Knowledge more suggest ready poor for prepare.
851,Parts and Inventory,288144.32,2023-09-12,Music small impact address nation really fast write.
852,Employee Salaries and Benefits,18371.16,2023-01-30,Father only soldier beyond ability century Congress agency.
853,Technology and IT Infrastructure,29931.79,2023-10-01,Gas effect guy me religious interview.
854,Technology and IT Infrastructure,80815.2,2023-11-06,Sure from piece high computer enough.
855,Manufacturing and Production,253571.24,2023-01-03,Think catch computer.
856,Logistics and Transportation,237100.09,2023-12-21,Small always course so a language.
857,Logistics and Transportation,85299.92,2023-12-13,City trade sister among charge degree who parent.
858,Technology and IT Infrastructure,201782.38,2023-04-14,Tough they blue.
859,Manufacturing and Production,53252.39,2023-09-22,Response ground movement institution.
860,Technology and IT Infrastructure,211690.7,2023-01-07,Make whatever bill by avoid four.
861,Manufacturing and Production,204574.03,2023-12-18,Whole able plant.
862,Manufacturing and Production,190194.9,2023-11-03,Believe air last another practice hair at.
863,Facility Maintenance and Utilities,283228.77,2023-01-14,Light fund full sport she before.
864,Research and Development,83085.44,2023-08-17,Wear themselves bank without court least edge argue.
865,Marketing and Advertising,14690.89,2023-11-20,Behavior trip over heart approach those many.
866,Research and Development,177014.95,2023-09-19,Amount phone east.
867,Technology and IT Infrastructure,220248.99,2023-01-11,Interview measure owner effort.
868,Employee Salaries and Benefits,135282.24,2023-03-09,Material either reveal choose partner address born.
869,Legal and Compliance,135442.02,2023-04-04,Know must audience deal cup.
870,Employee Salaries and Benefits,200731.77,2023-09-01,Short key move.
871,Parts and Inventory,8472.26,2023-09-13,Better age tree apply live food.
872,Manufacturing and Production,234488.86,2023-11-26,Wife player everybody service act eat.
873,Parts and Inventory,100343.05,2023-09-30,Mention off sing radio rock adult down draw.
874,Manufacturing and Production,211057.45,2023-12-23,Table station different it data notice.
875,Technology and IT Infrastructure,83734.18,2023-09-11,Ten respond meet notice whether become.
