Expense_ID,Category,Amount,Date,Description
1751,Research and Development,180566.12,2023-06-01,Development official threat cultural dinner job.
1752,Manufacturing and Production,33812.39,2023-07-06,Some lawyer yard choose they.
1753,Manufacturing and Production,75004.35,2023-01-13,True card soldier light trouble day series.
1754,Legal and Compliance,22678.45,2023-12-25,Manager best people above time camera black.
1755,Legal and Compliance,227920.37,2023-06-11,Television trial key size item sure evening.
1756,Parts and Inventory,465174.86,2023-06-08,Part enter employee raise market chance.
1757,Parts and Inventory,350577.92,2023-01-01,Call standard yourself meeting here win social increase.
1758,Employee Salaries and Benefits,429032.63,2023-08-22,Operation his control.
1759,Logistics and Transportation,357315.26,2023-09-20,Gun democratic car lawyer measure move hard.
1760,Marketing and Advertising,408965.02,2023-08-17,According window system industry.
1761,Legal and Compliance,410603.01,2023-10-05,Bag statement have top project.
1762,Manufacturing and Production,253329.57,2023-08-01,Technology phone ready usually film look seat.
1763,Vehicle Procurement,93566.53,2023-03-10,Town book worker decision usually mother.
1764,Parts and Inventory,156808.54,2023-11-03,Simple sure look scientist provide own.
1765,Marketing and Advertising,466646.85,2023-12-10,Eat number present community challenge reduce.
1766,Facility Maintenance and Utilities,88591.88,2023-05-09,Low according never from simply laugh environmental soldier.
1767,Vehicle Procurement,88278.18,2023-07-20,Huge perhaps wife.
1768,Marketing and Advertising,296534.85,2023-03-12,Explain always land customer color its theory.
1769,Logistics and Transportation,8842.86,2023-12-31,Magazine history sell their able American product.
1770,Marketing and Advertising,374487.32,2023-01-15,Later international bill military.
1771,Marketing and Advertising,219574.48,2023-08-19,Best argue natural billion letter throw.
1772,Employee Salaries and Benefits,252655.1,2023-06-04,Our senior young open drive spring rate.
1773,Employee Salaries and Benefits,440145.08,2023-12-04,Partner out save perform.
1774,Marketing and Advertising,421947.53,2023-02-09,Discussion owner standard onto religious consider when.
1775,Logistics and Transportation,398985.97,2023-02-24,Myself up believe head stage traditional.
1776,Parts and Inventory,207486.55,2023-05-20,Just sister give city Mr firm.
1777,Legal and Compliance,472948.57,2023-07-19,Sometimes law game participant sport blood.
1778,Facility Maintenance and Utilities,420730.02,2023-06-11,South window benefit next local.
