Expense_ID,Category,Amount,Date,Description
621,Vehicle Procurement,9959.71,2022-04-23,Commercial politics need film.
622,Technology and IT Infrastructure,5060.36,2022-11-16,Six probably series change network exactly national class.
623,Research and Development,8848.47,2022-09-20,Debate nearly author coach you listen.
624,Parts and Inventory,4006.69,2023-08-28,Industry very answer building lay certainly.
625,Vehicle Procurement,2671.08,2023-12-07,Piece throughout soon send reveal.
626,Logistics and Transportation,6707.0,2023-04-07,Long budget fine thus town.
627,Facility Maintenance and Utilities,3883.3,2022-04-07,Find audience relationship.
628,Manufacturing and Production,293.21,2023-02-11,Campaign sea media score take speech trouble boy.
629,Marketing and Advertising,5668.49,2023-09-06,Concern doctor significant perform read year power.
630,Marketing and Advertising,5253.42,2022-04-28,Apply himself serious fine suddenly say eye.
631,Parts and Inventory,7934.53,2023-03-08,Explain top teach financial future include.
632,Manufacturing and Production,8237.71,2022-05-09,Western create save hear.
633,Facility Maintenance and Utilities,8313.37,2022-02-10,Wonder everyone full.
634,Vehicle Procurement,7423.79,2022-09-17,State would law small former able final.
635,Manufacturing and Production,4309.13,2022-10-31,Large size write speech.
636,Facility Maintenance and Utilities,9743.45,2023-08-07,Year seem could major dinner position affect.
637,Legal and Compliance,4400.11,2023-06-26,Nation region these we.
638,Parts and Inventory,1063.12,2023-04-15,Company happen whatever last best.
639,Research and Development,3604.57,2023-10-27,Five feeling memory improve soon send write.
640,Vehicle Procurement,9287.77,2023-10-03,Occur walk finish letter none maybe.
641,Employee Salaries and Benefits,5654.68,2023-11-30,Number fast program probably defense blood something.
642,Marketing and Advertising,3469.15,2023-08-24,Fear every product anything increase.
643,Legal and Compliance,4178.1,2022-02-26,Area item fast near.
644,Facility Maintenance and Utilities,1504.0,2022-03-22,Form enjoy among whose across general significant.
645,Vehicle Procurement,9961.61,2022-09-13,Design have reach project course kitchen former.
646,Logistics and Transportation,1248.67,2022-05-01,Difference town key true pull much.
647,Technology and IT Infrastructure,1333.58,2023-07-30,Poor stand cover human writer new part.
648,Facility Maintenance and Utilities,1359.26,2022-03-29,Seven stage sit own specific.
649,Logistics and Transportation,6797.08,2022-05-28,Price education call us.
650,Parts and Inventory,6804.94,2023-10-09,Able before ten quickly.
651,Legal and Compliance,8384.52,2023-10-29,Health blue word provide plant.
652,Parts and Inventory,5501.92,2023-04-09,Back role most pick my.
653,Manufacturing and Production,7061.85,2023-10-31,Other person data answer treatment onto herself.
654,Manufacturing and Production,9697.45,2022-09-07,Kind business million clear style.
655,Logistics and Transportation,7086.41,2022-05-13,Feeling establish new station medical box.
656,Employee Salaries and Benefits,6887.14,2022-05-12,Environmental wide stuff decade join try public.
657,Technology and IT Infrastructure,1963.17,2022-05-03,Well century better herself.
658,Legal and Compliance,8719.76,2023-01-05,Shake life bad close.
659,Employee Salaries and Benefits,1889.86,2023-12-08,Official less poor mention financial into.
660,Facility Maintenance and Utilities,7198.43,2022-06-20,Itself challenge nearly something customer garden event deal.
661,Vehicle Procurement,7197.66,2023-11-18,Once national focus interest sign.
662,Parts and Inventory,3586.16,2023-06-24,Friend be class teach.
663,Technology and IT Infrastructure,6895.3,2023-03-29,I music next onto.
664,Research and Development,5747.25,2023-04-21,Often green plant strong.
665,Research and Development,2564.69,2022-11-24,Ago for these finish.
666,Research and Development,2616.03,2022-10-27,Material control record interesting.
667,Logistics and Transportation,693.54,2022-07-02,Level full east get huge PM.
668,Marketing and Advertising,8628.38,2023-08-31,Teach foot others property hope Mr letter.
669,Facility Maintenance and Utilities,4744.38,2022-11-23,Bed while exist about especially.
670,Facility Maintenance and Utilities,6852.62,2023-05-19,Produce in agree party federal finish.
671,Manufacturing and Production,1492.02,2023-05-25,President quality suggest land manage however behind.
672,Parts and Inventory,5251.72,2022-08-30,Matter you wrong action Democrat situation laugh note.
673,Technology and IT Infrastructure,3078.62,2022-06-06,Draw wind character seven man color.
674,Employee Salaries and Benefits,3818.97,2023-05-06,Southern camera hold cut mention mean.
675,Technology and IT Infrastructure,9844.7,2023-07-19,These room simply shake force share.
676,Vehicle Procurement,5206.37,2023-09-21,Person ready low whose article.
677,Legal and Compliance,1327.68,2023-10-21,Community morning foot game rich today sort season.
678,Manufacturing and Production,1346.46,2022-01-25,Campaign rise sense meeting result worker.
679,Marketing and Advertising,4310.3,2022-10-08,West scientist century agency case class realize.
680,Vehicle Procurement,2963.76,2023-09-19,Say place various win see over.
681,Marketing and Advertising,6357.57,2023-12-12,Gun environmental together everything while where simple or.
682,Manufacturing and Production,765.17,2023-07-11,Stock half I about question decade.
