Expense_ID,Category,Amount,Date,Description
501,Research and Development,155126.2,2023-05-11,Chance order meet city late receive prevent.
502,Technology and IT Infrastructure,392866.82,2023-11-06,Morning bag standard newspaper.
503,Facility Maintenance and Utilities,150110.23,2023-07-11,Film chair step take decide six.
504,Parts and Inventory,448644.67,2023-03-17,Society other movie boy minute.
505,Marketing and Advertising,14585.57,2023-11-14,No boy exactly.
506,Legal and Compliance,107908.68,2023-08-09,Ability back difficult street.
507,Vehicle Procurement,314942.13,2023-03-20,Dog sign analysis middle affect get just.
508,Logistics and Transportation,456918.6,2024-01-02,Themselves become run usually newspaper.
509,Logistics and Transportation,325581.82,2023-08-08,Remember hot set Mrs accept suddenly this.
510,Facility Maintenance and Utilities,312631.34,2023-08-30,Into environmental hit grow.
511,Marketing and Advertising,5856.48,2023-03-28,Require argue paper through.
512,Research and Development,216975.15,2023-09-16,This majority share son.
513,Logistics and Transportation,89910.2,2023-04-01,Room environmental data tax result factor stand gas.
514,Logistics and Transportation,170566.64,2023-06-20,Eye house particular major agency simply.
515,Marketing and Advertising,18688.21,2023-06-25,South student production similar include.
516,Research and Development,248835.12,2023-02-26,Ability stand share data particularly line table.
517,Research and Development,399740.81,2023-07-07,Serious poor institution summer girl four.
518,Facility Maintenance and Utilities,219443.66,2023-10-27,Begin culture best let issue.
519,Legal and Compliance,190930.84,2023-02-13,Four present just organization.
520,Marketing and Advertising,257553.43,2023-06-25,Think political need team live.
521,Legal and Compliance,345440.0,2023-12-05,Bed write people suddenly rather single.
522,Marketing and Advertising,55674.43,2023-09-26,Population catch east me safe young.
523,Legal and Compliance,390378.42,2023-07-05,Rise need member get.
524,Facility Maintenance and Utilities,158761.86,2023-09-22,Assume power edge view factor hundred draw.
525,Vehicle Procurement,67584.42,2023-09-15,Star doctor from affect keep.
526,Research and Development,73488.58,2023-10-23,Find form wonder.
527,Logistics and Transportation,250303.08,2023-02-26,Then unit create year class quite.
528,Manufacturing and Production,118410.65,2023-05-14,Example impact man more benefit.
529,Manufacturing and Production,314812.18,2023-12-03,Teacher sister glass.
530,Technology and IT Infrastructure,392109.47,2023-12-23,Admit note practice become reveal lay.
531,Research and Development,186685.79,2023-10-02,Care money themselves respond.
532,Marketing and Advertising,324007.03,2023-06-12,Share expert politics health.
533,Vehicle Procurement,84749.58,2023-10-29,Accept interview list fish dark.
534,Employee Salaries and Benefits,37817.21,2023-11-21,Moment him tax charge see same.
535,Technology and IT Infrastructure,418784.99,2023-12-15,Much son probably whom issue medical one.
536,Legal and Compliance,26060.15,2023-03-04,High fly report age mean last woman.
537,Manufacturing and Production,295116.67,2023-04-04,Few next measure above upon minute popular.
538,Facility Maintenance and Utilities,407902.58,2023-05-19,Quality head upon Congress find improve hotel who.
539,Research and Development,322798.96,2023-12-27,All suddenly more space after.
540,Marketing and Advertising,15877.15,2023-03-15,Total property dog detail wife.
541,Logistics and Transportation,201531.77,2023-08-15,Plant seek side according boy lawyer.
542,Technology and IT Infrastructure,390516.88,2023-04-08,Consumer effort role law project strong may success.
543,Facility Maintenance and Utilities,278080.4,2023-05-11,Stuff interview agency occur occur turn even.
544,Employee Salaries and Benefits,381206.0,2023-03-14,Leader all citizen find.
545,Vehicle Procurement,208889.51,2023-12-24,Hot place federal make.
546,Vehicle Procurement,28959.54,2023-07-16,Always forward traditional grow allow.
547,Manufacturing and Production,187095.97,2023-06-09,Only water between without share.
548,Legal and Compliance,324810.24,2023-09-10,Back risk factor station truth street husband.
549,Technology and IT Infrastructure,183852.73,2023-01-04,Save defense Democrat wife food wall.
550,Technology and IT Infrastructure,236410.26,2023-10-30,Argue mouth gas never.
551,Research and Development,296208.16,2023-03-21,Especially bar about per gun.
552,Manufacturing and Production,418600.11,2023-06-23,Develop particular food child word nor kitchen.
553,Legal and Compliance,294172.29,2023-11-20,Property who skin social play shake entire.
554,Facility Maintenance and Utilities,115624.36,2023-03-20,By production third use.
555,Research and Development,452028.07,2023-10-29,Spend red tree now.
556,Vehicle Procurement,78515.56,2023-08-18,Seek case pay create source tonight poor.
557,Legal and Compliance,122694.72,2023-09-05,Religious treat weight social prepare.
558,Employee Salaries and Benefits,77856.03,2023-11-30,And reach nice risk include sound science.
559,Logistics and Transportation,148850.26,2023-06-15,Entire minute institution pressure woman about there.
560,Parts and Inventory,496224.88,2023-09-12,Anything player factor join.
561,Employee Salaries and Benefits,89993.24,2023-12-12,Management none their law provide begin head.
562,Logistics and Transportation,378340.16,2023-08-19,Campaign whole until interview.
563,Logistics and Transportation,171276.7,2023-10-01,Wrong third beat make particularly open.
564,Parts and Inventory,393270.59,2023-04-10,Score out price.
565,Vehicle Procurement,51332.81,2023-01-13,Media with inside enough road chance.
566,Manufacturing and Production,294808.68,2023-08-07,Point information everybody have center then yard.
567,Facility Maintenance and Utilities,18127.07,2023-05-06,Enough character top must city.
568,Facility Maintenance and Utilities,449332.57,2023-03-20,Education clear will health yeah voice director.
569,Logistics and Transportation,176985.01,2023-09-27,Free possible apply new itself left.
570,Vehicle Procurement,152789.62,2023-04-21,Woman town site field item human result.
571,Technology and IT Infrastructure,225768.78,2023-11-02,Job his side impact play.
572,Technology and IT Infrastructure,233968.19,2023-08-05,Reflect force spend bank professor half.
573,Research and Development,261757.25,2023-06-01,Sit somebody Democrat though quickly suffer.
574,Logistics and Transportation,196223.08,2023-05-13,Tv camera book feel big.
575,Vehicle Procurement,487428.17,2023-08-06,Everything prepare choice often try.
576,Research and Development,468987.59,2023-12-27,Vote Mrs current property growth series detail.
577,Legal and Compliance,56238.49,2023-02-26,Suddenly simple range would maybe.
578,Legal and Compliance,287397.37,2023-11-18,Phone history possible door cell response strong must.
