Expense_ID,Category,Amount,Date,Description
1876,Employee Salaries and Benefits,134270.37,2023-08-14,Task back policy eat.
1877,Technology and IT Infrastructure,233517.11,2023-09-26,Wide allow notice my account side future.
1878,Employee Salaries and Benefits,249975.0,2023-05-29,Campaign cold color news.
1879,Parts and Inventory,8481.99,2023-06-24,Outside deal today seek black cause thank recognize.
1880,Employee Salaries and Benefits,76086.18,2023-10-02,Reveal tend federal remember alone teacher.
1881,Marketing and Advertising,228996.59,2023-04-18,Cover mind describe goal type machine personal.
1882,Logistics and Transportation,285910.51,2023-01-17,Movie visit assume raise make poor set.
1883,Logistics and Transportation,166094.33,2023-04-02,Bank whom husband whom fill.
1884,Research and Development,51136.2,2023-01-10,Hospital anyone plan like next reason.
1885,Legal and Compliance,184022.04,2023-03-08,Get save leg environment around.
1886,Logistics and Transportation,112354.83,2023-04-16,Well challenge perhaps key.
1887,Facility Maintenance and Utilities,249788.03,2023-09-19,Now much cup trip manager take rest size.
1888,Employee Salaries and Benefits,13790.87,2023-07-25,Force test out knowledge pick.
1889,Legal and Compliance,163145.44,2023-11-27,Woman cup alone cultural space stage.
1890,Employee Salaries and Benefits,218810.35,2023-02-18,Turn successful common support though piece talk.
1891,Technology and IT Infrastructure,102699.34,2023-04-12,Material then issue stay organization street.
1892,Research and Development,103339.12,2023-08-20,Term itself agree skin suddenly reduce way.
1893,Research and Development,202427.06,2023-03-26,South good evidence buy.
1894,Vehicle Procurement,192354.42,2023-10-06,Structure garden common service quite study.
1895,Vehicle Procurement,159782.08,2023-03-12,Indeed church become father both fast book.
1896,Vehicle Procurement,299257.25,2023-10-14,Must decade card.
1897,Parts and Inventory,100905.93,2023-08-26,Cut television event wall.
1898,Vehicle Procurement,13174.05,2023-03-15,Something year next report tough attention avoid.
1899,Legal and Compliance,197871.25,2023-11-03,Entire election need rule consumer use voice thousand.
1900,Logistics and Transportation,70037.41,2023-10-30,Necessary name imagine pick my strategy bar.
1901,Vehicle Procurement,52836.72,2023-11-29,Case rock whose make yeah wish.
1902,Logistics and Transportation,132541.38,2023-01-10,Certainly PM point.
1903,Facility Maintenance and Utilities,64139.8,2023-06-17,Bank protect everything system.
1904,Facility Maintenance and Utilities,205791.83,2023-11-08,Majority now some animal president song.
1905,Logistics and Transportation,158435.85,2023-12-22,Near but per effort protect.
1906,Parts and Inventory,140145.08,2023-10-08,Early do machine pay attorney.
1907,Technology and IT Infrastructure,299311.18,2023-04-30,Modern task heavy smile television available give.
1908,Vehicle Procurement,156749.3,2023-03-02,Accept tree produce guy often computer.
1909,Research and Development,168229.05,2022-12-31,Almost feel cup at dark these single.
1910,Legal and Compliance,149347.18,2023-01-28,Plant show rate former.
1911,Logistics and Transportation,46054.18,2023-07-01,Job call hospital.
1912,Research and Development,296872.43,2023-11-02,Imagine anything increase third.
1913,Employee Salaries and Benefits,159298.69,2023-06-29,Despite lot important key wind long behind already.
1914,Parts and Inventory,99244.72,2023-11-23,Anything chance during unit avoid his.
1915,Technology and IT Infrastructure,254505.54,2023-02-17,Us special charge me.
1916,Employee Salaries and Benefits,91323.57,2023-07-24,There paper ahead case dark admit.
1917,Employee Salaries and Benefits,206518.13,2023-09-26,A point guy participant another.
1918,Facility Maintenance and Utilities,151838.13,2023-06-25,Again address foot score project sign that.
1919,Vehicle Procurement,110812.94,2023-03-25,Report serve often.
1920,Logistics and Transportation,157859.83,2023-02-04,Half still wish stage.
1921,Employee Salaries and Benefits,41877.23,2023-09-10,Among party turn candidate oil organization only.
1922,Marketing and Advertising,160937.19,2023-01-11,There sell every material himself simply other.
1923,Vehicle Procurement,166876.29,2023-03-14,Be make mean feeling.
1924,Legal and Compliance,235038.43,2023-09-26,End five hundred then drop.
1925,Marketing and Advertising,299670.29,2023-01-25,From small everybody treatment through yourself without.
1926,Facility Maintenance and Utilities,199346.28,2023-06-24,Talk smile soldier star.
1927,Technology and IT Infrastructure,23090.34,2023-05-22,Million concern after here recent.
1928,Vehicle Procurement,297976.12,2023-06-08,Discover a new modern five.
1929,Facility Maintenance and Utilities,108545.29,2023-02-24,At six trouble thus imagine.
1930,Manufacturing and Production,82215.29,2023-12-14,Knowledge story general own environment since themselves common.
1931,Facility Maintenance and Utilities,266711.76,2023-03-09,Little campaign there state girl consumer.
1932,Logistics and Transportation,12045.47,2023-02-17,Activity whether role move close health huge.
1933,Logistics and Transportation,296967.57,2023-04-01,Onto former suggest.
1934,Manufacturing and Production,92085.03,2023-05-13,Much page marriage.
1935,Manufacturing and Production,189709.03,2023-06-03,Show sea section.
1936,Technology and IT Infrastructure,202030.92,2023-11-08,Administration mean partner foot.
1937,Logistics and Transportation,255298.18,2023-11-25,Be best pretty rich.
1938,Marketing and Advertising,295106.57,2023-08-21,Section history series material tree direction treat.
1939,Vehicle Procurement,294789.65,2023-02-19,Across American name goal check political quite.
1940,Logistics and Transportation,48234.21,2023-08-19,Possible his set everybody prove real.
1941,Employee Salaries and Benefits,90603.81,2023-12-25,Should south key bed move responsibility question.
1942,Vehicle Procurement,26447.37,2023-11-08,Might now tend part she race.
1943,Facility Maintenance and Utilities,92708.18,2023-09-06,Before arm under military compare notice even.
1944,Vehicle Procurement,197253.96,2023-09-24,Institution meet dinner moment despite especially.
1945,Manufacturing and Production,212699.54,2023-02-17,Yard attention reach note not hand.
1946,Facility Maintenance and Utilities,246196.06,2023-11-23,Thing out five example table skin over.
1947,Employee Salaries and Benefits,184696.83,2023-09-16,Talk later true situation indeed.
1948,Logistics and Transportation,254041.33,2023-09-20,Near per music hundred threat.
1949,Research and Development,165658.78,2023-01-25,Social fight thought member carry site.
1950,Manufacturing and Production,164281.19,2023-09-11,Or close evidence beat consumer office including whole.
1951,Manufacturing and Production,13311.39,2023-04-24,Growth similar however family international throughout student really.
1952,Facility Maintenance and Utilities,220039.25,2023-09-20,Purpose southern relationship loss.
1953,Facility Maintenance and Utilities,152253.81,2023-12-05,Late nice speak oil doctor be family.
1954,Legal and Compliance,161825.51,2023-04-07,Whatever traditional nature lawyer focus reflect level.
1955,Vehicle Procurement,280257.51,2023-04-28,Military still on.
1956,Facility Maintenance and Utilities,30287.42,2023-02-28,Memory either quite sometimes story total reflect.
1957,Manufacturing and Production,164537.41,2023-12-05,Quickly activity democratic sort program nearly law.
1958,Technology and IT Infrastructure,45789.14,2023-06-27,Wind put company medical serve wish report.
1959,Technology and IT Infrastructure,228901.32,2023-06-03,Lot citizen tough.
1960,Employee Salaries and Benefits,25444.28,2023-08-16,Manage upon than same each reduce difficult college.
1961,Facility Maintenance and Utilities,146422.37,2023-10-28,Budget start whom.
1962,Facility Maintenance and Utilities,108939.55,2023-09-15,Establish without speech far itself discussion.
1963,Parts and Inventory,277070.43,2023-06-18,Similar maintain available.
1964,Marketing and Advertising,123586.37,2023-06-19,Green add simple song.
1965,Parts and Inventory,231803.5,2023-11-05,Heart woman provide western medical particularly nearly leg.
1966,Research and Development,137605.66,2023-04-12,Each occur my who she speech.
1967,Logistics and Transportation,65203.68,2023-04-18,Most old forget hospital live center.
1968,Vehicle Procurement,265526.61,2023-09-05,Option reduce walk source spring game surface.
1969,Parts and Inventory,241725.08,2023-07-16,Audience late learn cultural issue.
1970,Manufacturing and Production,278228.54,2023-09-04,Check often baby approach mind.
1971,Manufacturing and Production,218964.21,2023-03-27,South different might election.
1972,Facility Maintenance and Utilities,226014.51,2023-11-06,About own almost.
1973,Parts and Inventory,234014.58,2023-01-16,Strategy fight machine majority cover.
1974,Logistics and Transportation,246558.53,2023-06-24,Increase prevent effort accept.
1975,Facility Maintenance and Utilities,192112.98,2023-09-25,Plant result right north interview standard not.
1976,Parts and Inventory,6090.27,2023-02-12,Without call rather treat total friend however.
1977,Logistics and Transportation,261109.6,2023-07-10,Management system issue ball.
1978,Research and Development,63493.04,2023-11-09,Ok knowledge two program.
1979,Vehicle Procurement,232631.4,2023-05-09,Nation personal but dark.
1980,Logistics and Transportation,238157.89,2023-01-27,Whom majority doctor.
1981,Technology and IT Infrastructure,215117.46,2023-05-10,Simply green police cut become.
1982,Technology and IT Infrastructure,157300.36,2023-04-02,Knowledge oil wait color mission.
1983,Research and Development,156678.97,2023-11-01,Response civil raise life.
1984,Research and Development,295589.65,2023-08-17,Few once site.
1985,Technology and IT Infrastructure,143344.25,2023-07-06,Nation call organization include media call.
1986,Technology and IT Infrastructure,140861.05,2023-08-22,Product main job cut happen western wife develop.
1987,Technology and IT Infrastructure,231912.84,2023-06-12,Visit sing not ask grow ever radio.
1988,Parts and Inventory,298827.77,2023-03-30,Wonder agree authority special.
1989,Vehicle Procurement,174901.99,2023-05-29,Pick particular say fire process and.
1990,Employee Salaries and Benefits,176294.57,2023-03-15,Perform fire one.
1991,Technology and IT Infrastructure,203609.75,2023-11-01,Force amount field affect point best smile.
1992,Manufacturing and Production,27035.0,2023-09-17,Pressure coach sing agreement new daughter.
1993,Logistics and Transportation,91841.44,2023-08-07,Mother now size thus cut however truth.
1994,Employee Salaries and Benefits,158372.17,2023-11-29,Carry be election behavior get many traditional activity.
1995,Logistics and Transportation,185403.3,2023-07-17,Budget recognize movie draw generation local test.
1996,Manufacturing and Production,267316.85,2023-06-30,Back truth prepare rest challenge.
1997,Parts and Inventory,155823.65,2023-07-24,Skin decision party challenge.
1998,Legal and Compliance,218294.81,2023-11-18,Others government note describe dream.
1999,Technology and IT Infrastructure,99358.85,2023-01-02,Skin apply attack less move thus serve.
2000,Vehicle Procurement,20128.13,2023-08-27,Action top whom.
