Expense_ID,Category,Amount,Date,Description
1376,Manufacturing and Production,67090.72,2023-05-23,Worry against discuss knowledge share final team deep.
1377,Manufacturing and Production,353710.13,2023-01-28,Nearly among from either.
1378,Vehicle Procurement,266380.45,2023-04-01,North across skill fly travel.
1379,Parts and Inventory,5474.27,2023-11-19,Sure wife two later skill stuff federal too.
1380,Facility Maintenance and Utilities,241432.42,2023-05-14,Model red play officer Democrat Mrs student board.
1381,Employee Salaries and Benefits,350960.26,2023-06-23,Interview discuss our risk apply car bit.
1382,Legal and Compliance,395836.7,2023-03-28,If outside person keep forget detail else year.
1383,Facility Maintenance and Utilities,115266.29,2023-05-31,Food why involve include southern word.
1384,Logistics and Transportation,488105.61,2023-05-31,Stock none put great size lead.
1385,Vehicle Procurement,183180.28,2023-08-12,Alone though sport blood positive fall.
1386,Logistics and Transportation,150759.73,2023-09-17,Attack any better knowledge rock.
1387,Marketing and Advertising,88987.08,2023-10-23,Ahead budget four tell.
1388,Legal and Compliance,415961.07,2023-10-02,As child difference hair ground age stay no.
1389,Legal and Compliance,67379.22,2023-07-30,Security bring quite dream.
1390,Facility Maintenance and Utilities,373524.79,2023-09-16,Upon buy rock.
1391,Legal and Compliance,93082.97,2023-05-15,Center painting medical might.
1392,Logistics and Transportation,464722.2,2023-10-22,Yard second song power two color area.
1393,Employee Salaries and Benefits,350524.63,2023-06-28,Fly plant music line technology away.
1394,Employee Salaries and Benefits,15244.18,2023-01-17,Special necessary stage prepare growth check smile get.
1395,Legal and Compliance,22066.89,2023-06-13,More stuff serious camera.
1396,Vehicle Procurement,112154.87,2023-08-06,Officer part page bag west give truth growth.
1397,Legal and Compliance,219344.17,2023-07-15,Thing example pick yourself.
1398,Marketing and Advertising,299127.17,2023-05-11,Several born day surface evidence memory cut argue.
1399,Vehicle Procurement,376620.36,2023-07-29,Nothing able see commercial defense small.
1400,Legal and Compliance,17192.98,2023-04-10,Well difference him sea generation.
1401,Legal and Compliance,64474.19,2023-05-16,Chance chance serious off magazine continue land outside.
1402,Marketing and Advertising,26853.56,2023-05-07,Quite teach particular.
1403,Technology and IT Infrastructure,410836.01,2023-11-16,Option government technology color.
1404,Manufacturing and Production,492911.66,2023-12-09,Land future hard agree indeed quite which.
1405,Employee Salaries and Benefits,454781.79,2023-08-06,Now radio trouble city your.
1406,Logistics and Transportation,272742.56,2023-08-13,Pretty than learn expert walk.
1407,Technology and IT Infrastructure,145260.85,2023-06-26,Board keep compare call every.
1408,Technology and IT Infrastructure,306744.75,2023-07-14,Feel free hard spring past analysis wonder.
1409,Manufacturing and Production,372502.24,2023-03-02,Test reveal anything coach pattern help.
1410,Marketing and Advertising,228410.36,2023-12-16,Site instead current position if provide later.
1411,Marketing and Advertising,476455.91,2023-05-05,Seven country national movement face.
1412,Marketing and Advertising,428604.78,2023-09-02,Specific century property find remain area leave.
1413,Parts and Inventory,444280.72,2023-08-02,Age work something and respond my could.
1414,Employee Salaries and Benefits,312472.35,2023-01-07,Particularly such find sea accept discussion.
1415,Employee Salaries and Benefits,165002.83,2023-06-29,Language hope blood himself perform.
1416,Facility Maintenance and Utilities,329307.45,2023-04-14,Until hope mission.
1417,Technology and IT Infrastructure,128480.56,2023-08-18,Property research interesting defense ask address.
1418,Parts and Inventory,373286.73,2023-02-08,Throw training stop about.
1419,Legal and Compliance,72180.7,2023-03-12,Avoid law employee improve movie.
1420,Technology and IT Infrastructure,383401.33,2023-11-15,Draw back loss second budget tax.
1421,Technology and IT Infrastructure,160742.61,2023-11-17,Toward throw prove north different travel.
1422,Research and Development,139646.67,2023-11-06,Administration quickly reach rate land.
1423,Technology and IT Infrastructure,121188.58,2023-12-13,Huge for between.
1424,Manufacturing and Production,107240.58,2023-03-13,Skin nothing rich visit dark especially across.
1425,Technology and IT Infrastructure,263131.63,2023-04-29,Environmental environmental computer and real.
1426,Parts and Inventory,136534.36,2023-10-28,Might field boy white item ago summer.
1427,Marketing and Advertising,86407.32,2023-05-23,Yet industry pay war.
1428,Legal and Compliance,192254.69,2023-03-23,Back leave staff agency set bag.
1429,Manufacturing and Production,7778.87,2023-03-07,Democrat black listen hard big charge.
1430,Legal and Compliance,152376.33,2023-10-19,Parent fall up hair we.
1431,Logistics and Transportation,101083.26,2023-01-08,Yes two hold present skin.
1432,Technology and IT Infrastructure,102024.74,2023-10-16,Vote term work white spring.
1433,Parts and Inventory,122425.16,2023-09-01,Success other about.
1434,Technology and IT Infrastructure,401877.28,2023-10-01,Look vote within get ability interesting.
1435,Technology and IT Infrastructure,460153.33,2023-06-25,Imagine director few sense opportunity.
1436,Marketing and Advertising,109011.04,2023-10-15,Final black federal option.
1437,Technology and IT Infrastructure,322661.66,2023-03-20,Type past table step own material main.
1438,Logistics and Transportation,384356.21,2023-12-26,Parent hair understand mean.
1439,Marketing and Advertising,281008.17,2023-05-30,Argue and myself final best people.
1440,Logistics and Transportation,399732.81,2023-08-19,Total interest well remember.
1441,Employee Salaries and Benefits,473966.17,2023-12-16,Occur feel environmental generation recently short.
1442,Vehicle Procurement,307591.32,2023-08-26,Seven great important pattern bit event its.
1443,Logistics and Transportation,137954.14,2023-03-04,Option their heart wear four effect white trip.
1444,Logistics and Transportation,86336.69,2023-11-26,Air current resource.
1445,Facility Maintenance and Utilities,18433.23,2023-01-31,Recent case perhaps respond.
1446,Marketing and Advertising,116693.41,2023-10-29,American agreement listen light fast choose any between.
1447,Logistics and Transportation,129595.71,2023-05-25,Same join together little.
1448,Marketing and Advertising,411831.68,2023-06-03,Theory recently place information per every.
1449,Parts and Inventory,189592.67,2023-03-20,Growth just language must top.
