Expense_ID,Category,Amount,Date,Description
187,Manufacturing and Production,6714.95,2022-11-13,Wife leave about happen.
188,Manufacturing and Production,6838.81,2023-11-23,Evening tax I shoulder government result defense.
189,Employee Salaries and Benefits,1941.27,2023-08-05,Quality evidence heavy design president.
190,Vehicle Procurement,8744.35,2022-01-20,Senior interview knowledge.
191,Research and Development,8692.21,2023-05-13,Republican study those go when bring.
192,Parts and Inventory,7333.59,2023-10-18,Become pull government wife five.
193,Research and Development,448.99,2023-05-11,On statement laugh case.
194,Manufacturing and Production,5450.66,2023-05-03,Rather mind option race.
195,Legal and Compliance,8753.19,2021-12-30,Hit television treatment speak hundred idea remain.
196,Manufacturing and Production,6017.06,2022-08-23,Cut collection lead.
197,Marketing and Advertising,9042.16,2023-08-19,Artist evidence actually wish suddenly according property.
198,Vehicle Procurement,8777.57,2022-07-07,Certain describe lay financial almost.
199,Research and Development,1147.25,2022-04-15,Owner his senior girl your mention.
200,Vehicle Procurement,2551.66,2022-01-12,Sea poor across tax carry hundred discuss.
201,Technology and IT Infrastructure,7662.94,2022-10-28,Reflect message rate main better teacher.
202,Parts and Inventory,9553.45,2023-04-23,Difference similar charge close attack less.
203,Research and Development,6921.61,2023-01-14,Boy catch college among one life professional final.
204,Technology and IT Infrastructure,2920.79,2022-11-24,Community final drop American.
205,Marketing and Advertising,9117.39,2022-02-15,Measure into many reveal ability.
206,Marketing and Advertising,4352.06,2023-12-13,Relationship process rock grow may speech.
207,Technology and IT Infrastructure,4431.58,2023-07-13,Prepare wind foreign these reduce term approach.
208,Research and Development,946.02,2022-02-17,Woman investment spend capital lay machine.
209,Technology and IT Infrastructure,291.25,2022-03-29,Poor kind book subject although seem.
210,Facility Maintenance and Utilities,8481.64,2023-06-01,Least force here control.
211,Research and Development,3231.02,2022-02-07,Buy Republican hit kind.
212,Manufacturing and Production,2143.42,2023-03-08,Before pick project allow whose chair ever.
213,Parts and Inventory,3593.17,2022-05-25,Son next bring almost report save alone.
214,Parts and Inventory,3368.12,2022-05-25,Small sense draw list rich voice watch.
215,Marketing and Advertising,9562.37,2023-01-14,Level experience environmental common add environment detail similar.
216,Marketing and Advertising,6049.32,2022-10-25,Artist family audience enough ball.
217,Legal and Compliance,9374.79,2022-06-09,Security account lot drop anything identify city buy.
218,Research and Development,2050.39,2022-07-11,Across artist reason company group despite strategy argue.
219,Technology and IT Infrastructure,8049.75,2023-08-06,Difficult key turn crime end green.
220,Legal and Compliance,5950.69,2023-06-21,In run forward ok his investment.
221,Employee Salaries and Benefits,799.71,2023-07-11,Image answer enjoy.
222,Technology and IT Infrastructure,6559.74,2022-10-25,Her resource book ahead six consumer.
223,Employee Salaries and Benefits,3532.45,2023-11-15,Also risk understand east west letter.
224,Technology and IT Infrastructure,4179.86,2022-05-01,This provide attention analysis.
225,Facility Maintenance and Utilities,9593.28,2022-05-09,Into court difficult upon course those chair.
226,Vehicle Procurement,6196.4,2023-05-05,Partner enjoy agreement main value.
227,Employee Salaries and Benefits,3878.54,2023-06-09,Give action ahead behavior consumer.
228,Research and Development,6081.8,2023-10-24,Economy its now break exactly situation put hold.
229,Vehicle Procurement,8326.52,2023-04-21,Election simply home minute.
230,Parts and Inventory,3781.51,2023-02-20,Amount official wide since view.
231,Employee Salaries and Benefits,1330.28,2022-10-29,Begin what first daughter about he book sense.
232,Legal and Compliance,4497.46,2023-09-15,Writer over five pass sign recently at.
233,Employee Salaries and Benefits,2753.15,2022-10-20,Though news future fall understand factor.
234,Manufacturing and Production,4606.26,2022-12-09,Into standard million no avoid.
235,Technology and IT Infrastructure,2164.96,2023-12-22,Act money whose television.
236,Manufacturing and Production,7690.33,2023-04-05,Off member probably.
237,Parts and Inventory,4106.58,2023-09-16,Happy central program care.
238,Technology and IT Infrastructure,6722.32,2023-05-12,Hard water class image whether fast.
239,Manufacturing and Production,8013.23,2023-06-08,Police picture bill page fund science often collection.
240,Vehicle Procurement,377.15,2023-01-04,Air level various me beautiful miss know.
241,Facility Maintenance and Utilities,875.24,2022-07-28,Cold analysis natural various almost.
242,Marketing and Advertising,762.19,2023-04-28,Work all plant number.
243,Technology and IT Infrastructure,3950.5,2021-12-29,Off my the sea support task.
244,Manufacturing and Production,9026.51,2023-09-06,Major coach everyone list parent gas.
245,Vehicle Procurement,7425.18,2022-11-13,Rather price even shake as course.
246,Marketing and Advertising,3517.42,2023-09-01,Four produce hand.
247,Technology and IT Infrastructure,6715.86,2023-09-15,It five buy rock.
248,Facility Maintenance and Utilities,9825.07,2022-02-17,These college attack one maintain news.
