Transaction_ID,Customer_ID,Product_Category,Quantity,Price,Date,Product_Name
1876,3969,Performance Vehicle,9,1644052.75,2023-04-28T00:00:00.000+02:00,High-Speed Performance SUV
1877,92301,Special Offers,7,526700.31,2023-03-30T00:00:00.000+02:00,Limited-Time Discount on New Models
1878,21678,Hybrid Vehicle,7,2861251.72,2023-01-30T00:00:00.000+01:00,Luxury Hybrid Coupe
1879,75487,Special Offers,10,2962618.35,2023-01-15T00:00:00.000+01:00,Trade-In Bonus Offer
1880,82593,Financing and Insurance,1,1726424.78,2023-01-20T00:00:00.000+01:00,Vehicle Insurance Plans
1881,81359,Performance Vehicle,6,1605851.78,2023-10-09T00:00:00.000+02:00,Track-Focused Sports Car
1882,77219,Hybrid Vehicle,10,2111757.38,2023-07-04T00:00:00.000+02:00,Full-Size Hybrid Pickup Truck
1883,44724,Parts and Accessories,6,2094665.11,2023-01-18T00:00:00.000+01:00,Roof Racks and Carriers
1884,25995,Commercial Vehicle,1,469541.62,2023-01-01T00:00:00.000+01:00,Box Truck
1885,83665,Service and Maintenance,4,2325327.53,2023-06-10T00:00:00.000+02:00,Oil Change and Lubrication Service
1886,81926,Hybrid Vehicle,9,171808.25,2023-11-03T00:00:00.000+01:00,Hybrid Hatchback
1887,53010,Standard Vehicle,1,751343.58,2023-07-06T00:00:00.000+02:00,Compact Sedan
1888,72949,Electric Vehicle,6,1676848.9,2023-01-02T00:00:00.000+01:00,Electric Commercial Van
1889,60260,Service and Maintenance,5,1289239.8,2023-04-26T00:00:00.000+02:00,Battery Check and Replacement
1890,21611,Financing and Insurance,4,1324805.22,2023-11-21T00:00:00.000+01:00,Vehicle Insurance Plans
1891,80530,Service and Maintenance,5,2027697.35,2023-09-18T00:00:00.000+02:00,Battery Check and Replacement
1892,40938,Performance Vehicle,6,730685.91,2023-04-30T00:00:00.000+02:00,Performance Electric Model
1893,24220,Standard Vehicle,7,1176452.9,2023-06-19T00:00:00.000+02:00,Station Wagon
