Transaction_ID,Customer_ID,Product_Category,Quantity,Price,Date,Product_Name
1876,19073,Financing and Insurance,5,525726.2,2023-01-28T00:00:00.000+01:00,Vehicle Insurance Plans
1877,96950,Special Offers,10,414117.9,2023-01-19T00:00:00.000+01:00,Financing Rate Promotion
1878,31023,Hybrid Vehicle,7,1624447.86,2023-03-23T00:00:00.000+01:00,Compact Hybrid Sedan
1879,48970,Service and Maintenance,8,150238.78,2023-01-05T00:00:00.000+01:00,Oil Change and Lubrication Service
1880,40823,Commercial Vehicle,3,2461426.35,2023-09-02T00:00:00.000+02:00,Passenger Wagon
1881,96552,Commercial Vehicle,5,329259.49,2023-07-24T00:00:00.000+02:00,Cargo Van
1882,22470,Electric Vehicle,10,2572817.1,2023-01-23T00:00:00.000+01:00,Electric Luxury Sedan
1883,62410,Financing and Insurance,8,2622486.43,2023-10-15T00:00:00.000+02:00,Used Vehicle Financing
1884,17389,Parts and Accessories,7,1449708.23,2023-11-05T00:00:00.000+01:00,Custom Alloy Wheels
1885,50753,Standard Vehicle,9,1887484.82,2023-08-26T00:00:00.000+02:00,Small Hatchback
1886,54514,Financing and Insurance,4,501590.71,2023-09-27T00:00:00.000+02:00,New Vehicle Loan
1887,51904,Parts and Accessories,7,1282043.38,2023-02-11T00:00:00.000+01:00,Vehicle Navigation Systems
1888,51434,Parts and Accessories,1,1150169.44,2023-10-06T00:00:00.000+02:00,Vehicle Navigation Systems
1889,507,Electric Vehicle,6,2919068.22,2023-05-20T00:00:00.000+02:00,All-Electric Compact Car
1890,39914,Electric Vehicle,3,851722.34,2023-08-05T00:00:00.000+02:00,Electric Crossover SUV
1891,98294,Special Offers,10,328451.5,2023-09-30T00:00:00.000+02:00,Seasonal Service Package Discount
1892,61790,Electric Vehicle,2,2901904.69,2023-10-23T00:00:00.000+02:00,All-Electric Compact Car
1893,33261,Electric Vehicle,2,706494.9,2023-02-26T00:00:00.000+01:00,Electric Commercial Van
1894,14903,Electric Vehicle,9,87216.61,2023-07-06T00:00:00.000+02:00,Electric Commercial Van
1895,74921,Standard Vehicle,2,576114.94,2023-09-16T00:00:00.000+02:00,Full-Size Sedan
1896,17243,Performance Vehicle,6,862820.98,2023-07-10T00:00:00.000+02:00,Performance Electric Model
1897,75145,Electric Vehicle,2,846518.41,2023-08-11T00:00:00.000+02:00,All-Electric Compact Car
1898,50334,Parts and Accessories,7,616795.47,2023-04-10T00:00:00.000+02:00,Car Audio and Entertainment Systems
1899,21575,Service and Maintenance,6,177945.47,2023-09-25T00:00:00.000+02:00,Engine Diagnostic and Repair
1900,5223,Performance Vehicle,2,348102.08,2023-07-01T00:00:00.000+02:00,Performance Electric Model
1901,39021,Special Offers,4,1705353.2,2023-04-15T00:00:00.000+02:00,Exclusive Accessory Bundle Deal
1902,41448,Hybrid Vehicle,10,48140.01,2023-09-24T00:00:00.000+02:00,Full-Size Hybrid Pickup Truck
1903,87040,Electric Vehicle,8,198515.11,2023-02-18T00:00:00.000+01:00,Electric Sports Car
1904,32765,Parts and Accessories,7,2118186.84,2023-07-11T00:00:00.000+02:00,All-Weather Floor Mats
1905,86845,Hybrid Vehicle,2,2111116.3,2023-09-29T00:00:00.000+02:00,Luxury Hybrid Coupe
1906,8967,Parts and Accessories,10,1591749.8,2023-07-01T00:00:00.000+02:00,Custom Alloy Wheels
1907,28212,Commercial Vehicle,8,2427440.46,2023-06-05T00:00:00.000+02:00,Passenger Wagon
1908,3954,Special Offers,9,355906.97,2023-01-17T00:00:00.000+01:00,Seasonal Service Package Discount
1909,34430,Service and Maintenance,4,83076.86,2023-02-22T00:00:00.000+01:00,Tire Rotation and Alignment
1910,24829,Parts and Accessories,4,1567298.48,2023-03-15T00:00:00.000+01:00,Vehicle Navigation Systems
1911,5360,Standard Vehicle,7,1309335.23,2023-04-21T00:00:00.000+02:00,Full-Size Sedan
1912,2627,Financing and Insurance,6,1547490.83,2023-05-07T00:00:00.000+02:00,New Vehicle Loan
1913,78151,Commercial Vehicle,8,2123595.41,2023-07-11T00:00:00.000+02:00,Chassis Cab
1914,23387,Service and Maintenance,5,1099226.46,2023-05-12T00:00:00.000+02:00,Engine Diagnostic and Repair
1915,11337,Hybrid Vehicle,1,305798.4,2023-11-04T00:00:00.000+01:00,Luxury Hybrid Coupe
1916,40903,Commercial Vehicle,6,1941243.39,2023-11-17T00:00:00.000+01:00,Cargo Van
1917,98202,Commercial Vehicle,1,1415253.06,2023-07-22T00:00:00.000+02:00,Passenger Wagon
1918,70672,Financing and Insurance,3,1202798.05,2023-09-15T00:00:00.000+02:00,Vehicle Insurance Plans
1919,51112,Hybrid Vehicle,2,2664003.05,2023-10-10T00:00:00.000+02:00,Full-Size Hybrid Pickup Truck
1920,24026,Hybrid Vehicle,7,110566.58,2023-06-15T00:00:00.000+02:00,Compact Hybrid Sedan
1921,4793,Hybrid Vehicle,8,1162127.63,2023-10-11T00:00:00.000+02:00,Midsize Hybrid SUV
1922,76744,Parts and Accessories,2,2965324.55,2023-06-01T00:00:00.000+02:00,Car Audio and Entertainment Systems
1923,92774,Electric Vehicle,2,2374499.28,2023-03-29T00:00:00.000+02:00,Electric Sports Car
1924,95949,Hybrid Vehicle,9,1819368.62,2023-10-02T00:00:00.000+02:00,Full-Size Hybrid Pickup Truck
1925,29727,Standard Vehicle,4,2522014.54,2023-08-04T00:00:00.000+02:00,Midsize SUV
1926,31952,Performance Vehicle,2,553632.25,2023-04-30T00:00:00.000+02:00,Performance Electric Model
1927,67793,Performance Vehicle,4,198468.45,2023-11-18T00:00:00.000+01:00,High-Speed Performance SUV
1928,76392,Special Offers,4,957975.82,2023-01-12T00:00:00.000+01:00,Financing Rate Promotion
1929,90629,Financing and Insurance,4,872982.96,2023-02-14T00:00:00.000+01:00,Extended Warranty Coverage
1930,5039,Commercial Vehicle,3,2251180.84,2023-08-27T00:00:00.000+02:00,Cargo Van
1931,29785,Commercial Vehicle,9,450820.96,2023-03-09T00:00:00.000+01:00,Heavy-Duty Pickup Truck
1932,87619,Performance Vehicle,5,2765328.92,2023-05-11T00:00:00.000+02:00,Performance Electric Model
1933,88519,Performance Vehicle,9,1610956.64,2023-10-12T00:00:00.000+02:00,Performance Electric Model
1934,58085,Special Offers,5,1771019.68,2023-10-14T00:00:00.000+02:00,Limited-Time Discount on New Models
1935,92974,Performance Vehicle,4,1228012.88,2023-08-27T00:00:00.000+02:00,Luxury Performance Sedan
1936,76480,Service and Maintenance,10,668173.67,2023-08-29T00:00:00.000+02:00,Battery Check and Replacement
1937,86933,Special Offers,6,2830412.29,2023-12-06T00:00:00.000+01:00,Trade-In Bonus Offer
1938,74473,Standard Vehicle,4,1643743.76,2023-01-05T00:00:00.000+01:00,Compact Sedan
1939,58819,Special Offers,2,488336.11,2023-08-27T00:00:00.000+02:00,Seasonal Service Package Discount
1940,89802,Performance Vehicle,2,1916831.36,2023-11-01T00:00:00.000+01:00,Luxury Performance Sedan
1941,94643,Performance Vehicle,6,2810386.65,2023-04-14T00:00:00.000+02:00,Track-Focused Sports Car
1942,79608,Financing and Insurance,1,740120.22,2023-05-01T00:00:00.000+02:00,Vehicle Insurance Plans
1943,39257,Standard Vehicle,2,1762800.59,2023-06-21T00:00:00.000+02:00,Station Wagon
1944,46174,Performance Vehicle,2,2933309.73,2023-03-17T00:00:00.000+01:00,Luxury Performance Sedan
1945,85993,Electric Vehicle,6,521083.17,2023-10-18T00:00:00.000+02:00,Electric Sports Car
1946,67929,Hybrid Vehicle,3,719390.27,2023-05-28T00:00:00.000+02:00,Compact Hybrid Sedan
1947,61126,Electric Vehicle,9,976311.73,2023-06-09T00:00:00.000+02:00,Electric Commercial Van
1948,1880,Electric Vehicle,3,2791454.86,2023-03-12T00:00:00.000+01:00,Electric Luxury Sedan
1949,11510,Electric Vehicle,10,768880.65,2023-07-30T00:00:00.000+02:00,All-Electric Compact Car
1950,70145,Special Offers,3,2201616.92,2023-09-21T00:00:00.000+02:00,Limited-Time Discount on New Models
