Transaction_ID,Customer_ID,Product_Category,Quantity,Price,Date,Product_Name
1501,76454,Commercial Vehicle,4,62525.97,2023-04-03T00:00:00.000+02:00,Chassis Cab
1502,52011,Electric Vehicle,3,2074542.58,2023-11-21T00:00:00.000+01:00,Electric Commercial Van
1503,93833,Electric Vehicle,5,167792.71,2023-10-26T00:00:00.000+02:00,Electric Crossover SUV
1504,52484,Service and Maintenance,3,1500695.47,2023-09-24T00:00:00.000+02:00,Tire Rotation and Alignment
1505,43101,Electric Vehicle,7,2653335.99,2023-09-20T00:00:00.000+02:00,Electric Luxury Sedan
1506,17398,Special Offers,4,1098984.71,2023-05-09T00:00:00.000+02:00,Exclusive Accessory Bundle Deal
1507,26892,Special Offers,10,2084043.8,2023-03-25T00:00:00.000+01:00,Trade-In Bonus Offer
1508,99865,Special Offers,3,645314.13,2023-07-01T00:00:00.000+02:00,Exclusive Accessory Bundle Deal
1509,53926,Special Offers,4,1763427.34,2023-10-02T00:00:00.000+02:00,Trade-In Bonus Offer
1510,88596,Performance Vehicle,1,1731898.19,2023-09-14T00:00:00.000+02:00,High-Speed Performance SUV
1511,5541,Commercial Vehicle,3,490454.3,2023-08-10T00:00:00.000+02:00,Cargo Van
1512,70711,Commercial Vehicle,10,485411.1,2023-05-22T00:00:00.000+02:00,Cargo Van
1513,11652,Performance Vehicle,9,2876995.92,2023-03-10T00:00:00.000+01:00,Performance Electric Model
1514,41459,Performance Vehicle,3,2145547.89,2023-07-22T00:00:00.000+02:00,High-Speed Performance SUV
1515,86517,Performance Vehicle,4,741060.86,2023-07-16T00:00:00.000+02:00,Performance Electric Model
1516,85423,Standard Vehicle,4,248988.71,2023-11-26T00:00:00.000+01:00,Midsize SUV
1517,53407,Performance Vehicle,1,2306843.38,2023-07-21T00:00:00.000+02:00,Luxury Performance Sedan
1518,62931,Financing and Insurance,8,1595075.84,2023-03-05T00:00:00.000+01:00,Vehicle Insurance Plans
1519,24721,Special Offers,2,199510.91,2023-08-31T00:00:00.000+02:00,Limited-Time Discount on New Models
1520,47294,Commercial Vehicle,8,290514.39,2023-06-26T00:00:00.000+02:00,Passenger Wagon
1521,18356,Commercial Vehicle,4,1558751.8,2023-01-14T00:00:00.000+01:00,Box Truck
1522,8423,Electric Vehicle,1,1092242.31,2023-12-09T00:00:00.000+01:00,Electric Crossover SUV
1523,36537,Standard Vehicle,9,2352118.08,2023-03-08T00:00:00.000+01:00,Station Wagon
1524,24886,Electric Vehicle,8,89440.32,2023-10-06T00:00:00.000+02:00,Electric Luxury Sedan
1525,4275,Financing and Insurance,7,2979212.34,2023-04-09T00:00:00.000+02:00,Lease Agreements
1526,69477,Performance Vehicle,5,1823664.62,2023-09-07T00:00:00.000+02:00,Performance Electric Model
1527,55263,Parts and Accessories,2,1675591.98,2023-11-16T00:00:00.000+01:00,Vehicle Navigation Systems
1528,58233,Service and Maintenance,7,1044222.54,2023-04-14T00:00:00.000+02:00,Brake Inspection and Replacement
1529,95065,Commercial Vehicle,1,203056.36,2023-08-08T00:00:00.000+02:00,Heavy-Duty Pickup Truck
1530,89329,Electric Vehicle,5,2383937.09,2023-07-01T00:00:00.000+02:00,All-Electric Compact Car
1531,64414,Performance Vehicle,6,2266976.3,2023-06-25T00:00:00.000+02:00,Performance Electric Model
1532,51099,Parts and Accessories,2,1587282.32,2023-09-23T00:00:00.000+02:00,Custom Alloy Wheels
1533,70348,Special Offers,10,2765693.86,2023-08-13T00:00:00.000+02:00,Exclusive Accessory Bundle Deal
1534,64398,Special Offers,3,1986922.5,2023-12-10T00:00:00.000+01:00,Seasonal Service Package Discount
1535,26988,Hybrid Vehicle,9,2088611.84,2023-05-14T00:00:00.000+02:00,Compact Hybrid Sedan
1536,25797,Special Offers,10,2731871.11,2023-05-01T00:00:00.000+02:00,Financing Rate Promotion
1537,12673,Standard Vehicle,8,2084517.61,2023-07-27T00:00:00.000+02:00,Station Wagon
1538,27724,Commercial Vehicle,1,2015300.91,2023-08-02T00:00:00.000+02:00,Cargo Van
1539,74968,Commercial Vehicle,10,2807237.86,2023-05-21T00:00:00.000+02:00,Cargo Van
