Transaction_ID,Customer_ID,Product_Category,Quantity,Price,Date,Product_Name
807,74990,Standard Vehicle,10,317.21,2023-02-03,Midsize SUV
808,18443,Standard Vehicle,3,959.4,2022-08-07,Midsize SUV
809,95798,Financing and Insurance,5,801.6,2022-12-13,New Vehicle Loan
810,77041,Hybrid Vehicle,9,156.74,2023-10-17,Midsize Hybrid SUV
811,47394,Standard Vehicle,4,816.34,2023-02-09,Midsize SUV
812,29105,Special Offers,3,324.95,2022-11-21,Financing Rate Promotion
813,58028,Electric Vehicle,3,534.1,2022-05-10,Electric Sports Car
814,66049,Commercial Vehicle,5,382.47,2023-04-08,Cargo Van
815,17753,Electric Vehicle,8,169.21,2023-12-22,All-Electric Compact Car
816,51189,Parts and Accessories,3,547.59,2022-12-03,Roof Racks and Carriers
817,98955,Performance Vehicle,5,696.36,2022-10-19,Track-Focused Sports Car
818,34125,Financing and Insurance,1,599.99,2023-08-15,Lease Agreements
819,94194,Commercial Vehicle,1,955.85,2023-10-02,Cargo Van
820,1449,Parts and Accessories,8,640.16,2022-06-01,Vehicle Navigation Systems
821,6771,Financing and Insurance,7,800.86,2023-11-20,Vehicle Insurance Plans
822,98969,Special Offers,9,162.94,2022-09-06,Exclusive Accessory Bundle Deal
823,94964,Service and Maintenance,3,305.18,2023-09-14,Oil Change and Lubrication Service
824,66816,Commercial Vehicle,1,162.4,2023-01-03,Cargo Van
825,53576,Parts and Accessories,6,89.9,2022-10-07,Custom Alloy Wheels
826,25967,Hybrid Vehicle,8,787.01,2023-12-22,Compact Hybrid Sedan
827,46475,Hybrid Vehicle,10,64.18,2023-03-27,Hybrid Hatchback
828,59198,Parts and Accessories,9,301.31,2023-06-03,Roof Racks and Carriers
829,38905,Special Offers,3,191.51,2022-03-21,Exclusive Accessory Bundle Deal
830,67121,Standard Vehicle,10,917.79,2023-10-09,Full-Size Sedan
831,80296,Financing and Insurance,3,217.33,2023-05-04,Used Vehicle Financing
832,96525,Commercial Vehicle,8,444.73,2023-03-28,Passenger Wagon
833,93864,Standard Vehicle,3,944.13,2023-06-25,Midsize SUV
834,6462,Service and Maintenance,6,398.78,2022-03-04,Tire Rotation and Alignment
835,48326,Parts and Accessories,2,54.6,2023-07-05,Car Audio and Entertainment Systems
836,42729,Service and Maintenance,8,239.83,2023-01-12,Tire Rotation and Alignment
837,47877,Electric Vehicle,10,221.59,2022-04-18,Electric Commercial Van
838,67627,Performance Vehicle,3,474.49,2023-07-05,High-Performance Sports Coupe
839,67923,Financing and Insurance,3,773.37,2022-11-04,Used Vehicle Financing
840,83299,Standard Vehicle,5,885.59,2023-12-21,Small Hatchback
841,81629,Hybrid Vehicle,2,517.33,2022-07-03,Compact Hybrid Sedan
842,12317,Special Offers,2,260.32,2022-01-21,Exclusive Accessory Bundle Deal
843,96990,Special Offers,7,865.35,2023-09-10,Limited-Time Discount on New Models
844,88400,Special Offers,4,808.86,2022-12-29,Exclusive Accessory Bundle Deal
845,13405,Commercial Vehicle,6,726.32,2022-08-14,Cargo Van
846,30606,Electric Vehicle,3,585.77,2023-08-17,Electric Luxury Sedan
847,34925,Parts and Accessories,5,474.25,2022-09-01,Vehicle Navigation Systems
848,93177,Electric Vehicle,8,304.4,2022-04-12,Electric Crossover SUV
849,87284,Special Offers,7,845.1,2023-09-05,Exclusive Accessory Bundle Deal
850,51109,Hybrid Vehicle,8,210.11,2022-12-11,Full-Size Hybrid Pickup Truck
851,22046,Parts and Accessories,8,870.73,2023-07-04,Vehicle Navigation Systems
852,62863,Parts and Accessories,2,621.75,2023-02-04,Vehicle Navigation Systems
853,61313,Service and Maintenance,10,373.5,2023-03-28,Tire Rotation and Alignment
854,82950,Electric Vehicle,4,556.01,2023-01-24,Electric Crossover SUV
855,59092,Special Offers,10,503.81,2022-02-25,Limited-Time Discount on New Models
856,12593,Electric Vehicle,4,327.03,2022-06-10,Electric Luxury Sedan
857,48883,Service and Maintenance,2,895.35,2022-04-05,Battery Check and Replacement
858,62176,Financing and Insurance,8,426.58,2022-10-16,Lease Agreements
859,1630,Performance Vehicle,7,317.0,2022-08-01,Performance Electric Model
860,13487,Standard Vehicle,5,196.07,2022-05-07,Small Hatchback
861,63591,Service and Maintenance,10,961.28,2022-04-25,Engine Diagnostic and Repair
862,78256,Parts and Accessories,4,664.36,2023-10-22,Roof Racks and Carriers
863,13339,Service and Maintenance,4,435.8,2022-03-23,Battery Check and Replacement
864,6840,Performance Vehicle,2,822.22,2022-09-05,Luxury Performance Sedan
865,47876,Parts and Accessories,7,310.47,2022-01-18,Custom Alloy Wheels
866,24700,Standard Vehicle,1,655.74,2023-11-01,Station Wagon
867,99357,Parts and Accessories,4,117.75,2022-06-09,Custom Alloy Wheels
868,99527,Hybrid Vehicle,7,906.65,2023-03-12,Full-Size Hybrid Pickup Truck
