Transaction_ID,Customer_ID,Product_Category,Quantity,Price,Date,Product_Name
63,80526,Standard Vehicle,4,850.88,2023-07-18,Full-Size Sedan
64,95637,Performance Vehicle,1,29.27,2022-03-12,Luxury Performance Sedan
65,20412,Parts and Accessories,9,230.56,2023-05-23,Roof Racks and Carriers
66,30534,Hybrid Vehicle,4,533.97,2023-04-05,Compact Hybrid Sedan
67,86375,Parts and Accessories,7,34.53,2022-03-21,Car Audio and Entertainment Systems
68,59426,Financing and Insurance,3,459.06,2023-10-27,Used Vehicle Financing
69,64449,Commercial Vehicle,3,813.88,2022-08-30,Heavy-Duty Pickup Truck
70,83244,Hybrid Vehicle,8,824.29,2022-07-16,Luxury Hybrid Coupe
71,66573,Parts and Accessories,4,755.9,2022-09-13,Custom Alloy Wheels
72,61596,Standard Vehicle,7,665.31,2022-02-27,Compact Sedan
73,73137,Performance Vehicle,4,338.76,2022-10-13,High-Speed Performance SUV
74,45510,Financing and Insurance,7,970.9,2022-06-29,Vehicle Insurance Plans
75,86710,Electric Vehicle,8,179.74,2022-07-18,Electric Crossover SUV
76,5786,Parts and Accessories,3,441.72,2022-04-05,All-Weather Floor Mats
77,94692,Service and Maintenance,1,182.78,2023-10-20,Brake Inspection and Replacement
78,18646,Hybrid Vehicle,5,207.35,2023-04-24,Hybrid Hatchback
79,82892,Special Offers,6,174.29,2021-12-28,Financing Rate Promotion
80,59682,Standard Vehicle,9,900.89,2023-09-14,Small Hatchback
81,88076,Financing and Insurance,6,156.03,2023-07-12,Lease Agreements
82,98382,Service and Maintenance,4,906.7,2023-10-25,Battery Check and Replacement
83,17983,Hybrid Vehicle,7,450.37,2023-06-12,Full-Size Hybrid Pickup Truck
84,9820,Commercial Vehicle,8,154.57,2023-06-04,Heavy-Duty Pickup Truck
85,77176,Commercial Vehicle,3,628.11,2022-03-14,Cargo Van
86,47395,Financing and Insurance,1,145.27,2023-07-16,New Vehicle Loan
87,18979,Commercial Vehicle,8,971.29,2023-07-14,Box Truck
88,2332,Hybrid Vehicle,7,572.27,2022-09-02,Midsize Hybrid SUV
89,39715,Hybrid Vehicle,5,30.31,2022-03-07,Full-Size Hybrid Pickup Truck
90,52129,Financing and Insurance,2,153.59,2022-09-02,Vehicle Insurance Plans
91,20429,Hybrid Vehicle,7,254.07,2023-04-02,Hybrid Hatchback
92,63396,Performance Vehicle,7,424.17,2023-11-07,Performance Electric Model
93,42819,Parts and Accessories,10,175.5,2023-10-26,All-Weather Floor Mats
94,41346,Service and Maintenance,6,529.51,2022-08-12,Engine Diagnostic and Repair
95,51760,Commercial Vehicle,10,516.93,2023-09-28,Heavy-Duty Pickup Truck
96,36493,Performance Vehicle,3,30.11,2022-05-13,Luxury Performance Sedan
97,14817,Special Offers,6,965.68,2023-07-03,Seasonal Service Package Discount
98,77345,Electric Vehicle,4,15.55,2022-01-08,All-Electric Compact Car
99,34210,Parts and Accessories,1,215.41,2022-07-06,All-Weather Floor Mats
100,69184,Performance Vehicle,8,245.97,2022-04-12,Track-Focused Sports Car
101,90813,Electric Vehicle,5,476.31,2022-05-05,Electric Crossover SUV
102,12175,Financing and Insurance,10,119.94,2023-12-22,New Vehicle Loan
103,39042,Commercial Vehicle,3,356.71,2022-11-17,Heavy-Duty Pickup Truck
104,37950,Financing and Insurance,9,577.87,2023-01-15,Extended Warranty Coverage
105,41023,Performance Vehicle,3,965.36,2022-09-28,Performance Electric Model
106,79344,Hybrid Vehicle,8,867.93,2023-05-07,Luxury Hybrid Coupe
107,38940,Standard Vehicle,2,465.04,2023-07-12,Full-Size Sedan
108,15331,Performance Vehicle,3,828.37,2022-01-27,High-Performance Sports Coupe
109,99607,Electric Vehicle,5,318.78,2023-01-15,Electric Sports Car
110,53819,Performance Vehicle,7,994.02,2023-10-23,High-Speed Performance SUV
111,62040,Commercial Vehicle,5,803.2,2023-10-14,Box Truck
112,93765,Parts and Accessories,3,446.52,2022-10-13,Vehicle Navigation Systems
113,80515,Standard Vehicle,9,279.89,2023-02-19,Compact Sedan
114,26582,Parts and Accessories,3,168.44,2023-08-17,Roof Racks and Carriers
115,94622,Performance Vehicle,1,762.02,2023-07-07,Performance Electric Model
116,11470,Service and Maintenance,6,833.91,2023-10-27,Tire Rotation and Alignment
117,71739,Performance Vehicle,7,970.06,2022-07-02,Track-Focused Sports Car
118,89213,Commercial Vehicle,9,278.77,2023-04-16,Chassis Cab
119,40401,Commercial Vehicle,3,922.46,2022-07-22,Chassis Cab
120,77874,Service and Maintenance,5,853.64,2023-03-13,Tire Rotation and Alignment
121,36563,Parts and Accessories,10,669.21,2022-10-07,All-Weather Floor Mats
122,89778,Commercial Vehicle,2,89.12,2022-05-15,Heavy-Duty Pickup Truck
123,33307,Standard Vehicle,7,664.71,2023-08-20,Midsize SUV
124,74414,Hybrid Vehicle,10,814.1,2023-03-15,Hybrid Hatchback
