Transaction_ID,Customer_ID,Product_Category,Quantity,Price,Date,Product_Name
1751,50744,Standard Vehicle,8,864747.61,2023-05-31T00:00:00.000+02:00,Compact Sedan
1752,98619,Financing and Insurance,1,1788506.78,2023-06-30T00:00:00.000+02:00,New Vehicle Loan
1753,41154,Hybrid Vehicle,3,2876126.67,2023-02-13T00:00:00.000+01:00,Full-Size Hybrid Pickup Truck
1754,88919,Standard Vehicle,1,2706985.5,2023-04-08T00:00:00.000+02:00,Midsize SUV
1755,24635,Electric Vehicle,7,2566993.74,2023-05-30T00:00:00.000+02:00,Electric Luxury Sedan
1756,86670,Financing and Insurance,6,2315753.33,2023-01-29T00:00:00.000+01:00,New Vehicle Loan
1757,20752,Service and Maintenance,9,2652758.91,2023-07-13T00:00:00.000+02:00,Battery Check and Replacement
1758,67408,Commercial Vehicle,4,975831.09,2023-02-19T00:00:00.000+01:00,Cargo Van
1759,25512,Hybrid Vehicle,7,35175.26,2023-02-21T00:00:00.000+01:00,Full-Size Hybrid Pickup Truck
1760,14145,Electric Vehicle,2,2087253.61,2023-08-13T00:00:00.000+02:00,Electric Crossover SUV
1761,22050,Standard Vehicle,2,1550409.96,2023-04-09T00:00:00.000+02:00,Full-Size Sedan
1762,99959,Special Offers,1,2039495.78,2023-01-31T00:00:00.000+01:00,Trade-In Bonus Offer
1763,44299,Parts and Accessories,6,1695103.1,2023-11-22T00:00:00.000+01:00,Car Audio and Entertainment Systems
1764,12808,Parts and Accessories,4,522903.03,2023-04-12T00:00:00.000+02:00,Roof Racks and Carriers
1765,38336,Special Offers,9,1402852.32,2023-07-21T00:00:00.000+02:00,Trade-In Bonus Offer
1766,57408,Hybrid Vehicle,5,1554784.13,2023-12-27T00:00:00.000+01:00,Hybrid Hatchback
1767,63776,Parts and Accessories,2,1148260.64,2023-02-21T00:00:00.000+01:00,Roof Racks and Carriers
1768,90928,Financing and Insurance,10,1135529.12,2023-06-22T00:00:00.000+02:00,Extended Warranty Coverage
