Transaction_ID,Customer_ID,Product_Category,Quantity,Price,Date,Product_Name
435,92847,Performance Vehicle,6,637.8,2022-01-22,Track-Focused Sports Car
436,45788,Service and Maintenance,9,497.44,2023-07-02,Tire Rotation and Alignment
437,93139,Hybrid Vehicle,4,459.5,2023-07-19,Midsize Hybrid SUV
438,33903,Performance Vehicle,4,823.54,2021-12-28,Performance Electric Model
439,95843,Commercial Vehicle,6,800.06,2023-08-09,Passenger Wagon
440,16724,Electric Vehicle,6,157.53,2023-11-05,Electric Commercial Van
441,79904,Financing and Insurance,7,34.76,2021-12-30,New Vehicle Loan
442,47263,Performance Vehicle,9,567.37,2022-07-21,Luxury Performance Sedan
443,73578,Standard Vehicle,9,359.27,2022-03-18,Full-Size Sedan
444,93890,Parts and Accessories,8,167.4,2022-03-07,Car Audio and Entertainment Systems
445,11359,Parts and Accessories,5,263.75,2022-05-21,Roof Racks and Carriers
446,70081,Commercial Vehicle,8,947.88,2022-01-24,Heavy-Duty Pickup Truck
447,8877,Financing and Insurance,6,221.05,2023-03-08,Used Vehicle Financing
448,83409,Performance Vehicle,6,794.27,2022-08-15,Track-Focused Sports Car
449,67021,Financing and Insurance,5,118.74,2023-08-10,Vehicle Insurance Plans
450,78382,Standard Vehicle,8,978.37,2022-08-03,Midsize SUV
451,1593,Hybrid Vehicle,3,626.09,2022-12-06,Hybrid Hatchback
452,51938,Standard Vehicle,3,826.8,2023-07-26,Midsize SUV
453,1246,Service and Maintenance,4,926.35,2023-05-28,Brake Inspection and Replacement
454,62808,Electric Vehicle,2,994.83,2023-06-05,Electric Sports Car
455,92256,Standard Vehicle,5,874.61,2022-10-29,Full-Size Sedan
456,80161,Electric Vehicle,10,199.99,2022-04-02,Electric Luxury Sedan
457,53043,Parts and Accessories,5,246.34,2023-02-11,Roof Racks and Carriers
458,7446,Hybrid Vehicle,2,249.54,2023-06-29,Hybrid Hatchback
459,40793,Hybrid Vehicle,1,256.15,2023-08-14,Compact Hybrid Sedan
460,35566,Financing and Insurance,3,982.72,2023-09-08,Used Vehicle Financing
461,32491,Electric Vehicle,8,973.58,2022-03-23,Electric Luxury Sedan
462,9618,Service and Maintenance,7,556.96,2023-03-23,Battery Check and Replacement
463,46630,Hybrid Vehicle,9,366.95,2022-04-23,Hybrid Hatchback
464,23280,Special Offers,2,689.18,2022-04-10,Financing Rate Promotion
465,44639,Financing and Insurance,6,734.01,2022-05-14,Lease Agreements
466,32460,Electric Vehicle,6,79.16,2022-01-16,Electric Luxury Sedan
467,91931,Service and Maintenance,4,138.41,2022-06-08,Oil Change and Lubrication Service
468,57669,Hybrid Vehicle,10,442.66,2022-08-09,Full-Size Hybrid Pickup Truck
469,78989,Hybrid Vehicle,4,906.23,2023-12-23,Full-Size Hybrid Pickup Truck
470,76197,Electric Vehicle,9,201.48,2022-06-29,All-Electric Compact Car
471,32534,Performance Vehicle,3,416.45,2023-07-06,Track-Focused Sports Car
472,16794,Performance Vehicle,9,873.51,2022-01-11,Track-Focused Sports Car
473,76370,Performance Vehicle,2,531.8,2022-04-28,High-Performance Sports Coupe
474,64149,Service and Maintenance,8,134.61,2023-05-15,Engine Diagnostic and Repair
475,57982,Financing and Insurance,8,101.32,2022-07-05,Extended Warranty Coverage
476,1196,Standard Vehicle,5,743.52,2023-05-24,Full-Size Sedan
477,40792,Electric Vehicle,10,74.13,2023-11-21,Electric Sports Car
478,54234,Performance Vehicle,3,560.32,2023-07-15,Track-Focused Sports Car
479,64218,Commercial Vehicle,10,454.65,2023-05-13,Cargo Van
480,58934,Performance Vehicle,4,638.93,2023-11-16,High-Speed Performance SUV
481,36351,Financing and Insurance,8,282.92,2023-09-11,New Vehicle Loan
482,33530,Financing and Insurance,10,559.29,2023-09-28,New Vehicle Loan
483,11508,Electric Vehicle,2,446.11,2022-10-10,Electric Sports Car
484,37930,Standard Vehicle,5,27.44,2023-07-09,Small Hatchback
485,40189,Performance Vehicle,8,568.9,2022-05-25,High-Speed Performance SUV
486,31525,Special Offers,3,929.09,2022-06-04,Seasonal Service Package Discount
487,4406,Electric Vehicle,8,815.18,2022-03-06,Electric Commercial Van
488,19147,Special Offers,4,386.39,2021-12-29,Exclusive Accessory Bundle Deal
489,89748,Special Offers,10,317.18,2023-06-02,Seasonal Service Package Discount
490,3649,Financing and Insurance,6,740.73,2023-07-12,Lease Agreements
491,19115,Commercial Vehicle,7,303.16,2022-01-21,Passenger Wagon
492,31911,Commercial Vehicle,1,563.33,2022-10-26,Chassis Cab
493,17799,Special Offers,5,569.11,2023-11-27,Limited-Time Discount on New Models
494,78202,Special Offers,5,144.22,2021-12-28,Trade-In Bonus Offer
495,64769,Standard Vehicle,10,228.02,2023-10-21,Station Wagon
496,42895,Hybrid Vehicle,9,394.8,2022-12-22,Hybrid Hatchback
