Transaction_ID,Customer_ID,Product_Category,Quantity,Price,Date,Product_Name
751,13698,Financing and Insurance,5,402838.9,2023-10-19T00:00:00.000+02:00,Extended Warranty Coverage
752,74090,Commercial Vehicle,9,36212.51,2023-01-17T00:00:00.000+01:00,Cargo Van
753,49302,Hybrid Vehicle,6,1519551.22,2023-02-02T00:00:00.000+01:00,Luxury Hybrid Coupe
754,86629,Service and Maintenance,9,288575.11,2023-06-27T00:00:00.000+02:00,Battery Check and Replacement
755,91341,Performance Vehicle,6,667136.74,2023-12-13T00:00:00.000+01:00,Luxury Performance Sedan
756,63100,Standard Vehicle,9,2765212.78,2023-08-06T00:00:00.000+02:00,Full-Size Sedan
757,84578,Financing and Insurance,10,411052.06,2023-11-01T00:00:00.000+01:00,New Vehicle Loan
758,4340,Performance Vehicle,4,742162.6,2024-01-01T00:00:00.000+01:00,High-Speed Performance SUV
759,18057,Commercial Vehicle,5,2311656.67,2023-03-12T00:00:00.000+01:00,Cargo Van
760,61236,Parts and Accessories,9,331505.93,2023-05-31T00:00:00.000+02:00,Roof Racks and Carriers
761,63066,Commercial Vehicle,9,493611.37,2023-04-10T00:00:00.000+02:00,Box Truck
762,2054,Electric Vehicle,5,2842583.3,2023-08-02T00:00:00.000+02:00,Electric Sports Car
763,5743,Performance Vehicle,10,2941971.16,2023-07-10T00:00:00.000+02:00,Performance Electric Model
764,422,Performance Vehicle,6,1411002.08,2023-03-22T00:00:00.000+01:00,Track-Focused Sports Car
765,17789,Parts and Accessories,1,2741936.2,2023-09-17T00:00:00.000+02:00,Custom Alloy Wheels
766,83282,Commercial Vehicle,1,2322316.44,2023-07-02T00:00:00.000+02:00,Heavy-Duty Pickup Truck
767,46020,Special Offers,3,1962180.15,2023-11-28T00:00:00.000+01:00,Trade-In Bonus Offer
768,51304,Standard Vehicle,9,2526701.53,2023-01-02T00:00:00.000+01:00,Midsize SUV
769,61555,Performance Vehicle,1,2120881.21,2023-08-02T00:00:00.000+02:00,High-Performance Sports Coupe
770,13469,Commercial Vehicle,1,1107152.18,2023-01-10T00:00:00.000+01:00,Box Truck
771,42204,Hybrid Vehicle,4,1258518.45,2023-12-02T00:00:00.000+01:00,Hybrid Hatchback
772,99156,Hybrid Vehicle,7,2736510.77,2023-06-21T00:00:00.000+02:00,Compact Hybrid Sedan
773,87502,Financing and Insurance,8,809180.35,2023-05-08T00:00:00.000+02:00,Extended Warranty Coverage
