Transaction_ID,Customer_ID,Product_Category,Quantity,Price,Date,Product_Name
373,47225,Electric Vehicle,3,2400456.05,2023-09-20T00:00:00.000+02:00,Electric Commercial Van
374,71015,Parts and Accessories,2,821218.0,2022-02-06T00:00:00.000+01:00,Car Audio and Entertainment Systems
375,89846,Special Offers,10,331821.39,2023-12-23T00:00:00.000+01:00,Exclusive Accessory Bundle Deal
376,31813,Commercial Vehicle,3,781785.0,2022-11-25T00:00:00.000+01:00,Passenger Wagon
377,78481,Parts and Accessories,1,2060389.68,2023-02-11T00:00:00.000+01:00,Custom Alloy Wheels
378,9207,Service and Maintenance,8,1654743.0,2022-02-18T00:00:00.000+01:00,Engine Diagnostic and Repair
379,66589,Standard Vehicle,1,1557046.86,2022-03-12T00:00:00.000+01:00,Midsize SUV
380,78982,Standard Vehicle,10,966468.59,2023-10-21T00:00:00.000+02:00,Full-Size Sedan
381,91845,Parts and Accessories,7,1611995.41,2023-10-15T00:00:00.000+02:00,Vehicle Navigation Systems
382,53965,Parts and Accessories,5,1107801.18,2023-08-27T00:00:00.000+02:00,Roof Racks and Carriers
383,29000,Service and Maintenance,3,1424634.47,2023-02-03T00:00:00.000+01:00,Tire Rotation and Alignment
384,43890,Electric Vehicle,3,2205521.2,2023-06-20T00:00:00.000+02:00,Electric Sports Car
385,90850,Financing and Insurance,10,1013014.95,2022-08-25T00:00:00.000+02:00,Extended Warranty Coverage
386,88875,Performance Vehicle,4,1448120.21,2022-04-02T00:00:00.000+02:00,Luxury Performance Sedan
387,24052,Hybrid Vehicle,5,2873052.08,2022-01-26T00:00:00.000+01:00,Full-Size Hybrid Pickup Truck
388,2963,Special Offers,8,1147426.83,2023-01-08T00:00:00.000+01:00,Seasonal Service Package Discount
389,12954,Performance Vehicle,3,1625041.82,2022-11-18T00:00:00.000+01:00,High-Speed Performance SUV
390,63045,Financing and Insurance,2,2766963.7,2022-10-03T00:00:00.000+02:00,Vehicle Insurance Plans
391,41561,Electric Vehicle,4,1467168.13,2022-06-11T00:00:00.000+02:00,Electric Crossover SUV
392,63895,Service and Maintenance,1,833289.84,2023-07-02T00:00:00.000+02:00,Tire Rotation and Alignment
393,66031,Parts and Accessories,4,1426454.18,2023-11-26T00:00:00.000+01:00,Custom Alloy Wheels
394,72609,Financing and Insurance,9,908007.65,2023-09-29T00:00:00.000+02:00,Lease Agreements
395,25778,Performance Vehicle,8,2719148.94,2023-05-24T00:00:00.000+02:00,Performance Electric Model
