Transaction_ID,Customer_ID,Product_Category,Quantity,Price,Date,Product_Name
683,94965,Standard Vehicle,6,1608341.02,2023-01-22T00:00:00.000+01:00,Station Wagon
684,85878,Standard Vehicle,1,1058887.04,2022-05-11T00:00:00.000+02:00,Small Hatchback
685,22573,Financing and Insurance,10,614505.14,2022-07-02T00:00:00.000+02:00,Vehicle Insurance Plans
686,67200,Service and Maintenance,3,90480.25,2022-11-06T00:00:00.000+01:00,Battery Check and Replacement
687,72547,Performance Vehicle,7,545593.02,2022-05-30T00:00:00.000+02:00,High-Performance Sports Coupe
688,38497,Service and Maintenance,8,2663479.81,2022-07-20T00:00:00.000+02:00,Oil Change and Lubrication Service
689,43881,Electric Vehicle,2,609283.77,2023-06-07T00:00:00.000+02:00,Electric Sports Car
690,60309,Parts and Accessories,10,2021224.35,2023-12-08T00:00:00.000+01:00,Car Audio and Entertainment Systems
691,24754,Parts and Accessories,6,1614958.09,2023-10-16T00:00:00.000+02:00,Custom Alloy Wheels
692,44880,Standard Vehicle,6,2568225.69,2022-10-08T00:00:00.000+02:00,Full-Size Sedan
693,46731,Standard Vehicle,4,1326746.04,2022-07-03T00:00:00.000+02:00,Station Wagon
694,99026,Standard Vehicle,1,942917.11,2022-02-05T00:00:00.000+01:00,Midsize SUV
695,62598,Standard Vehicle,2,1554263.42,2023-02-18T00:00:00.000+01:00,Small Hatchback
696,98684,Service and Maintenance,4,1277001.77,2023-03-09T00:00:00.000+01:00,Brake Inspection and Replacement
697,86929,Commercial Vehicle,9,1007507.46,2022-04-13T00:00:00.000+02:00,Chassis Cab
698,22935,Standard Vehicle,6,226898.6,2023-05-20T00:00:00.000+02:00,Small Hatchback
699,99956,Service and Maintenance,1,2140875.97,2022-01-19T00:00:00.000+01:00,Brake Inspection and Replacement
700,46444,Parts and Accessories,1,1096797.81,2022-11-12T00:00:00.000+01:00,Vehicle Navigation Systems
701,85483,Financing and Insurance,2,2107528.33,2023-12-10T00:00:00.000+01:00,Used Vehicle Financing
702,53663,Service and Maintenance,7,705489.83,2023-10-22T00:00:00.000+02:00,Battery Check and Replacement
703,28418,Electric Vehicle,4,1447491.83,2022-09-18T00:00:00.000+02:00,Electric Sports Car
704,50825,Hybrid Vehicle,2,153467.56,2022-02-04T00:00:00.000+01:00,Compact Hybrid Sedan
705,39285,Hybrid Vehicle,5,979649.38,2023-11-18T00:00:00.000+01:00,Hybrid Hatchback
706,12503,Special Offers,8,2205469.15,2022-04-18T00:00:00.000+02:00,Seasonal Service Package Discount
707,17750,Standard Vehicle,9,1424539.84,2022-02-12T00:00:00.000+01:00,Station Wagon
708,3071,Special Offers,8,1997939.79,2022-06-28T00:00:00.000+02:00,Financing Rate Promotion
709,49798,Service and Maintenance,2,2339531.45,2022-07-21T00:00:00.000+02:00,Oil Change and Lubrication Service
710,37774,Electric Vehicle,1,1556625.87,2023-06-29T00:00:00.000+02:00,Electric Luxury Sedan
711,37469,Commercial Vehicle,4,1326881.57,2022-07-11T00:00:00.000+02:00,Heavy-Duty Pickup Truck
712,22832,Parts and Accessories,4,1599942.39,2023-01-08T00:00:00.000+01:00,Vehicle Navigation Systems
713,89664,Hybrid Vehicle,1,1529762.2,2022-06-19T00:00:00.000+02:00,Hybrid Hatchback
714,98455,Commercial Vehicle,7,1069725.77,2023-05-09T00:00:00.000+02:00,Heavy-Duty Pickup Truck
715,50614,Hybrid Vehicle,6,2908104.32,2023-05-04T00:00:00.000+02:00,Luxury Hybrid Coupe
716,39580,Service and Maintenance,9,2772925.13,2023-12-21T00:00:00.000+01:00,Battery Check and Replacement
717,40798,Hybrid Vehicle,5,293913.87,2023-03-21T00:00:00.000+01:00,Compact Hybrid Sedan
718,16644,Financing and Insurance,6,2741671.65,2023-11-25T00:00:00.000+01:00,Lease Agreements
719,12492,Hybrid Vehicle,7,1390619.62,2023-02-04T00:00:00.000+01:00,Full-Size Hybrid Pickup Truck
720,73493,Service and Maintenance,7,2896261.71,2022-09-02T00:00:00.000+02:00,Brake Inspection and Replacement
721,5317,Service and Maintenance,5,1983230.71,2022-10-11T00:00:00.000+02:00,Engine Diagnostic and Repair
722,92042,Service and Maintenance,1,487683.36,2022-04-13T00:00:00.000+02:00,Brake Inspection and Replacement
723,91273,Commercial Vehicle,3,2046293.5,2022-07-21T00:00:00.000+02:00,Passenger Wagon
724,58266,Performance Vehicle,7,946953.99,2023-05-08T00:00:00.000+02:00,High-Speed Performance SUV
725,10834,Parts and Accessories,8,621949.15,2023-02-13T00:00:00.000+01:00,Custom Alloy Wheels
726,18906,Special Offers,5,578358.85,2023-09-09T00:00:00.000+02:00,Limited-Time Discount on New Models
