Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
497,30209,66227,4,753.55,2023-10-19,10:24:41
498,43984,84870,10,107.78,2023-12-14,04:01:43
499,71247,16659,10,415.23,2023-01-31,03:56:20
500,64026,79521,3,608.05,2022-09-05,16:40:07
501,2974,6575,9,936.51,2023-03-02,00:00:49
502,46952,18216,10,289.45,2023-06-10,22:26:34
503,67948,93427,2,496.94,2022-12-06,08:15:19
504,55488,54109,9,882.94,2022-01-12,00:24:04
505,114,61397,9,301.76,2022-07-06,16:22:06
506,64793,52284,10,788.54,2022-05-21,14:01:52
507,73215,4026,8,271.55,2023-04-06,04:21:45
508,45044,8861,5,692.14,2022-10-26,09:20:23
509,4468,9796,3,730.81,2023-06-13,13:10:06
510,32151,36869,10,769.54,2023-03-24,03:03:15
511,67476,91147,5,535.62,2022-06-17,08:48:53
512,89472,2330,5,110.81,2023-03-10,20:59:08
513,68947,46577,5,993.51,2023-06-09,23:02:21
514,10974,75324,8,468.59,2023-10-31,03:17:40
515,31086,89277,3,97.25,2022-07-07,22:49:03
516,72060,10507,5,946.03,2023-03-09,23:44:09
517,91894,87171,6,85.39,2022-12-08,07:35:58
518,74900,89822,5,152.9,2022-08-28,14:40:14
519,52759,45195,5,596.63,2023-09-03,10:48:54
520,72992,13732,8,842.74,2022-09-14,03:11:12
521,85651,89646,3,350.31,2022-12-20,13:13:13
522,22706,64273,3,446.55,2023-03-22,14:48:28
523,20298,1588,1,201.83,2022-03-14,13:20:15
524,92434,9938,9,311.97,2022-07-02,22:08:00
525,90519,17931,1,411.29,2022-09-28,11:10:47
526,7332,3585,8,300.12,2023-10-31,20:06:07
527,62053,74257,1,101.26,2023-08-01,14:24:28
528,99327,69755,3,542.01,2022-12-04,23:51:52
529,24194,60663,4,603.31,2023-08-12,11:58:11
530,77732,6859,7,890.11,2023-05-09,10:12:23
531,27397,89584,8,743.67,2022-07-05,03:08:16
532,82653,9317,4,200.11,2023-11-17,23:47:17
533,58214,14403,10,661.09,2023-05-26,22:50:06
534,14943,19182,4,123.52,2023-02-24,22:00:44
535,24046,18509,1,992.97,2022-02-28,16:04:56
536,9780,51564,3,947.52,2023-08-16,08:01:56
537,70118,77232,10,749.0,2023-04-01,22:49:05
538,92232,66345,2,844.6,2023-05-31,17:37:34
539,26462,35836,9,812.38,2023-10-31,05:53:54
540,50919,71163,8,181.73,2022-10-24,05:58:22
541,67504,66842,4,805.68,2022-12-19,04:31:26
542,84695,21193,7,953.0,2022-11-21,06:27:17
543,63482,78231,8,665.37,2023-01-23,13:09:28
544,51649,87461,8,683.11,2022-03-19,19:54:51
545,85964,21153,8,274.52,2022-06-09,10:16:41
546,77711,90974,2,871.23,2023-12-07,15:30:12
547,51393,91394,2,357.65,2022-01-15,11:21:30
548,91307,87562,3,977.08,2022-02-10,11:37:34
549,87196,64180,9,239.14,2022-12-22,10:25:42
550,55224,94056,5,507.54,2022-10-18,20:36:51
551,47070,51689,5,487.02,2023-11-11,03:54:01
552,15317,16254,1,873.57,2022-01-31,03:45:44
553,69042,41839,6,343.34,2023-08-02,15:24:31
554,15231,65972,6,649.85,2023-03-04,21:01:37
555,60874,12487,7,681.34,2023-10-27,09:15:49
556,65558,89190,7,774.82,2022-08-31,22:06:37
557,33769,65853,8,226.28,2022-04-04,01:41:23
558,10423,96633,9,464.27,2023-02-26,17:13:49
