Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
621,8688,91242,4,557.62,2022-11-20,23:47:33
622,95568,7655,2,669.86,2022-03-15,09:16:16
623,35156,26179,10,669.57,2022-05-13,02:40:09
624,65422,64526,9,265.47,2023-02-24,07:17:25
625,3581,39105,2,356.79,2022-07-18,18:56:40
626,92089,65701,10,869.87,2022-06-07,16:11:42
627,91966,12034,3,224.9,2022-03-09,19:20:49
628,90869,38566,6,968.06,2022-03-27,10:15:39
629,27742,36335,9,954.91,2023-04-20,11:21:37
630,17554,46496,1,678.1,2023-03-03,18:47:08
631,88209,1201,6,763.65,2023-05-04,20:59:40
632,46104,36298,10,566.25,2023-05-06,16:21:26
633,39381,53603,10,535.8,2023-01-13,12:32:36
634,22663,52255,6,707.24,2023-08-11,23:22:52
635,4045,16046,5,287.29,2023-11-26,06:13:38
636,28712,23021,5,553.12,2022-10-28,07:42:23
637,7867,37610,10,276.15,2023-12-20,15:29:55
638,55362,87457,8,886.0,2023-09-19,05:27:21
639,22856,57137,7,262.92,2023-06-22,20:39:21
640,60642,79162,3,81.81,2023-03-10,03:48:42
641,35997,79822,2,442.87,2022-01-23,15:46:04
642,97564,73330,2,672.91,2022-06-08,00:59:36
643,25567,83296,3,35.13,2023-05-23,20:16:26
644,3408,60267,5,831.18,2023-12-17,06:50:36
645,95687,30530,1,119.25,2022-12-09,12:19:43
646,31824,48936,2,643.08,2022-12-20,11:15:55
647,8344,51034,1,476.35,2023-11-16,23:11:53
648,88761,9777,5,10.71,2022-09-12,13:49:20
649,93375,26315,1,92.78,2022-07-05,18:36:43
650,64071,15299,8,871.79,2023-02-17,03:31:15
651,71083,4987,9,17.97,2023-01-24,23:05:50
652,26623,30775,8,177.13,2023-11-26,18:16:51
653,81467,22885,6,675.19,2023-08-15,04:34:33
654,73378,72609,8,352.9,2023-11-11,13:20:31
655,83162,16891,8,552.11,2022-08-19,02:36:58
656,67435,20156,3,600.76,2022-10-07,05:59:43
657,75285,61983,7,22.22,2022-11-23,18:08:30
658,77282,85028,4,228.99,2023-06-15,14:02:27
659,46871,23369,9,771.95,2022-06-01,19:36:47
660,82516,52109,9,682.25,2022-11-29,22:29:01
661,24339,73214,3,478.89,2023-08-18,23:39:59
662,15569,56753,7,405.88,2023-03-06,19:21:06
663,6332,96732,2,214.25,2022-03-26,18:52:18
664,38061,94632,10,39.32,2022-04-29,16:10:00
665,42615,39614,3,256.63,2022-02-24,19:40:18
666,13688,69010,6,432.76,2022-02-02,22:03:02
667,9706,40820,7,98.37,2022-08-21,13:23:07
668,85263,22731,1,239.25,2022-08-30,12:25:38
669,24494,76377,8,253.46,2023-08-29,22:26:31
670,53102,47202,5,154.54,2022-12-26,01:22:23
671,96009,9315,2,349.73,2022-10-08,14:49:19
672,65700,70969,3,698.89,2023-05-15,06:50:50
673,38124,68570,1,368.59,2022-06-03,09:57:54
674,74522,90422,2,851.54,2023-10-15,07:31:16
675,439,56304,1,161.11,2023-04-15,06:45:35
676,39530,44131,3,53.91,2022-06-05,06:46:46
677,38072,81610,9,984.16,2022-09-11,20:18:57
678,10368,96243,1,279.17,2023-10-23,19:49:59
679,96896,58001,10,735.6,2023-02-26,09:53:13
680,350,56430,4,745.53,2022-09-29,11:00:41
681,59135,46653,9,790.83,2023-11-12,00:42:57
682,40316,51241,4,709.81,2023-04-09,02:59:55
