Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
187,37917,85414,9,840.95,2022-07-09,05:36:47
188,30705,74331,8,96.78,2022-03-24,22:09:14
189,34440,96064,9,525.44,2023-08-18,12:56:57
190,90309,93846,3,890.82,2022-01-09,15:51:56
191,53971,4452,2,17.86,2022-02-25,23:34:09
192,30250,63052,8,629.17,2022-05-11,18:15:33
193,95948,46225,10,66.91,2022-05-21,11:54:12
194,19371,97826,4,775.48,2023-12-17,15:33:40
195,75835,37679,9,796.56,2023-09-03,13:33:04
196,74271,93980,6,930.46,2021-12-30,17:23:48
197,78977,63251,3,218.93,2022-12-04,23:49:35
198,23083,66674,9,96.81,2023-03-07,09:33:13
199,15041,7003,2,73.72,2023-11-05,20:37:53
200,12977,98057,10,85.66,2022-10-01,19:36:21
201,73396,75879,9,31.72,2023-12-17,20:09:55
202,45298,79454,8,280.15,2022-06-14,13:57:31
203,13718,44239,4,611.03,2022-06-26,20:28:31
204,59527,22298,5,148.36,2022-03-30,00:23:11
205,91146,85629,3,459.83,2023-11-23,16:04:14
206,48988,62844,3,916.82,2022-01-03,20:49:17
207,69371,59404,7,936.38,2022-03-03,16:35:55
208,99117,79596,2,486.87,2023-04-07,22:01:47
209,30200,61021,4,266.06,2023-02-04,08:38:48
210,60715,27128,10,968.69,2023-07-30,15:06:35
211,3561,13325,1,839.04,2023-12-19,15:35:32
212,1823,76310,7,997.5,2023-11-02,12:25:35
213,96523,89670,1,32.83,2023-10-08,16:41:31
214,35594,13479,1,704.08,2023-02-11,15:01:26
215,62106,22244,2,704.94,2022-01-26,04:38:41
216,54927,95033,4,554.7,2022-05-17,09:56:02
217,87387,9674,6,901.52,2022-05-10,05:33:35
218,8695,65631,8,383.02,2023-01-21,10:50:40
219,27025,82645,4,526.27,2022-10-24,10:48:27
220,26476,99585,5,199.79,2022-06-09,13:27:06
221,93975,84556,2,791.57,2023-12-25,11:11:19
222,91843,87873,3,384.22,2022-12-11,02:20:29
223,8248,61349,8,598.69,2022-08-07,21:45:16
224,39799,90840,1,581.22,2023-05-12,21:41:55
225,25964,46410,2,124.13,2023-02-22,02:06:43
226,88443,90371,1,596.62,2023-09-05,04:23:22
227,86872,25057,3,102.91,2023-02-13,08:12:32
228,51847,81738,1,627.29,2022-01-29,16:54:54
229,41750,46278,6,22.45,2023-12-01,08:10:27
230,73413,21969,9,505.65,2022-10-14,22:26:15
231,31051,65310,5,13.56,2023-02-10,11:46:26
232,81418,78620,1,96.55,2023-11-10,15:48:13
233,4454,93349,4,331.75,2022-12-09,20:08:33
234,44899,15819,10,939.17,2022-01-18,15:44:51
235,99379,78302,3,675.19,2023-10-28,07:34:14
236,13767,94397,4,625.72,2022-12-20,11:45:56
237,10233,9348,1,287.44,2023-03-28,20:29:55
238,90799,70073,1,335.09,2023-01-26,22:13:16
239,82122,5876,2,290.65,2023-10-07,12:15:01
240,26543,97285,3,113.1,2023-05-13,22:14:04
241,86361,93045,5,771.8,2022-04-05,19:41:35
242,7788,93948,6,974.51,2022-09-14,00:33:08
243,2801,34897,1,708.75,2022-10-30,09:27:12
244,50812,50427,9,782.56,2023-12-12,06:11:05
245,62337,83517,6,26.29,2022-03-11,02:37:03
246,40890,60,6,270.03,2022-12-24,17:07:37
247,53640,91344,7,865.88,2023-09-27,00:01:38
248,27838,28103,4,740.01,2023-08-02,01:41:02
