Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
807,33302,97599,8,763.57,2022-09-18,04:09:16
808,70628,75158,9,107.23,2022-02-14,04:53:04
809,21118,15820,4,839.86,2023-08-29,22:04:43
810,55487,33217,4,109.66,2023-03-06,16:15:43
811,1342,11950,6,13.78,2023-07-05,11:10:37
812,60633,32466,10,604.66,2022-12-15,05:02:50
813,67832,18910,5,209.85,2022-11-02,09:21:06
814,1644,49733,4,479.68,2022-01-30,00:30:04
815,97326,13779,3,444.16,2022-04-08,01:14:18
816,83120,16964,9,61.18,2022-07-01,23:20:50
817,83449,9067,4,125.69,2022-10-24,17:34:01
818,75297,94949,3,860.62,2023-03-24,06:03:12
819,63448,52988,1,114.85,2022-10-20,04:10:33
820,72165,56046,8,346.3,2023-11-25,12:15:12
821,58026,76194,3,906.93,2022-12-27,09:29:51
822,44657,44254,7,364.7,2023-12-20,00:19:54
823,27724,59431,10,260.4,2023-08-28,15:39:14
824,24323,71970,8,503.87,2022-10-29,22:56:41
825,96596,36234,1,369.62,2022-03-01,08:48:05
826,92993,14767,10,704.46,2023-11-03,23:53:53
827,38772,68504,7,94.75,2022-02-17,18:59:11
828,71301,53457,6,671.27,2022-08-05,22:53:23
829,62569,51706,2,91.51,2022-09-27,18:10:05
830,95800,68950,9,834.61,2022-10-06,02:19:20
831,43243,12058,2,641.17,2023-04-10,02:09:20
832,94483,61977,7,14.9,2022-03-02,08:44:20
833,62673,50579,4,156.32,2022-08-18,08:44:33
834,90880,22235,2,40.46,2023-06-12,18:39:08
835,51811,47129,9,194.38,2023-08-29,03:37:42
836,78195,67731,1,985.52,2022-07-04,00:15:53
837,57388,68303,5,31.03,2023-02-09,05:13:34
838,63196,61501,8,584.75,2023-07-02,12:02:27
839,39248,16446,10,210.56,2023-08-01,10:26:56
840,86025,43153,8,845.89,2023-12-25,18:55:31
841,92915,64267,1,663.53,2023-12-02,16:59:18
842,59970,59446,9,313.2,2023-11-02,11:56:57
843,60397,87871,8,343.42,2023-01-21,11:04:45
844,73444,16754,5,371.14,2022-10-26,04:38:00
845,86374,14176,6,17.58,2023-07-05,16:04:53
846,53946,29086,2,741.59,2022-04-19,03:19:20
847,82864,72486,1,753.96,2023-10-16,14:39:04
848,43883,45897,2,426.93,2023-10-21,14:33:14
849,8866,12448,1,56.0,2022-02-01,15:27:18
850,68523,98536,4,215.86,2022-04-03,19:18:54
851,91755,24486,9,434.73,2022-06-29,18:17:27
852,42559,70668,2,649.31,2022-10-01,11:33:23
853,32522,2046,4,460.56,2023-09-15,03:41:11
854,7479,38666,8,358.56,2022-03-07,19:21:05
855,36167,42067,5,872.11,2022-04-10,15:54:53
856,37422,66875,5,38.91,2023-08-16,16:31:41
857,52355,70030,5,809.88,2023-10-01,18:26:17
858,46294,3183,6,277.71,2023-10-14,07:49:23
859,60366,38696,2,351.27,2023-05-07,16:54:13
860,58888,95204,10,256.69,2023-12-20,16:33:59
861,39168,7247,7,719.66,2022-04-29,22:54:12
862,66466,47967,10,70.16,2023-04-18,01:44:57
863,1858,92932,4,717.77,2022-04-01,03:35:28
864,379,45599,5,944.87,2022-05-20,11:32:23
865,72553,96836,2,747.9,2023-10-03,05:23:26
866,45556,52551,2,759.72,2023-02-16,07:22:41
867,95803,56755,7,28.25,2022-08-16,04:16:35
868,94916,29602,2,685.54,2023-03-14,20:29:02
