Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
869,53032,72815,3,620.68,2022-05-25,02:09:18
870,14559,9862,9,781.83,2023-08-04,02:46:45
871,90070,44921,5,224.76,2023-09-28,18:18:47
872,2904,16189,2,676.97,2022-04-03,15:54:25
873,63171,33520,5,720.49,2022-10-22,03:49:58
874,38672,89042,2,996.92,2022-05-10,11:08:48
875,67304,63759,10,861.73,2023-11-14,07:37:31
876,11299,52070,3,578.54,2023-11-21,16:51:57
877,32370,59540,2,383.51,2023-08-05,09:09:41
878,42185,18582,1,686.51,2023-06-26,16:33:17
879,36328,53005,6,660.62,2022-09-24,08:18:29
880,73161,5130,10,384.99,2022-03-08,20:16:07
881,33419,71408,1,558.22,2022-11-07,14:36:28
882,15753,51194,7,695.4,2022-05-01,17:57:19
883,54624,24215,3,120.55,2023-07-02,06:22:22
884,20173,68906,7,244.28,2022-09-21,20:29:10
885,93677,59629,6,800.47,2023-11-13,23:48:33
886,39729,75202,1,499.0,2022-10-16,09:10:07
887,8978,15115,1,721.84,2022-02-05,17:34:14
888,35198,71535,8,556.74,2023-08-10,10:14:23
889,21672,80896,4,772.64,2022-01-14,12:38:34
890,27602,28815,3,918.55,2022-10-18,06:49:03
891,67697,12322,9,471.29,2022-11-13,16:10:46
892,62954,69597,10,107.61,2022-10-22,12:57:02
893,37051,70684,2,214.55,2022-06-15,09:07:49
894,50597,68742,2,106.6,2023-01-06,23:53:15
895,10902,65880,10,865.91,2023-10-31,22:26:09
896,47159,38082,7,352.06,2022-12-10,12:25:53
897,67864,82468,8,783.68,2023-08-11,22:48:54
898,8718,70489,5,205.49,2022-01-13,17:30:16
899,64084,44289,2,61.35,2023-02-19,13:02:20
900,2756,31844,7,336.27,2022-10-02,23:10:17
901,31048,18797,6,468.41,2022-11-07,09:48:47
902,74311,60925,10,345.22,2023-11-25,04:17:01
903,10625,67924,1,136.7,2023-10-08,09:55:20
904,44819,69427,8,876.07,2022-07-05,12:22:29
905,74555,60387,2,867.55,2023-12-14,10:16:10
906,13057,86421,5,397.13,2022-01-20,00:03:36
907,60352,10398,5,100.87,2023-05-15,11:49:34
908,81228,82591,5,75.56,2023-04-24,05:04:16
909,73358,88174,1,789.91,2023-04-22,09:05:13
910,46750,35314,8,618.76,2023-04-26,14:00:03
911,2192,8298,5,970.14,2022-01-10,13:07:36
912,1478,87405,10,200.49,2022-10-27,08:29:13
913,80175,43783,10,911.08,2023-10-11,18:51:38
914,84726,47618,5,888.94,2023-09-13,14:27:22
915,1752,18988,7,92.73,2022-07-13,06:28:33
916,61578,79100,1,420.01,2023-11-29,23:56:18
917,64527,93679,4,911.01,2023-08-03,05:47:55
918,52579,79616,8,298.4,2022-11-28,19:03:09
919,26547,98645,3,871.94,2022-10-27,08:46:56
920,21919,47792,8,937.32,2022-01-09,19:42:31
921,42868,15427,1,452.47,2023-06-13,21:04:50
922,84673,71288,4,576.43,2022-03-18,06:25:56
923,63503,65215,4,95.18,2023-01-25,22:26:39
924,92850,94082,6,681.08,2023-02-15,06:00:17
925,4489,24237,7,586.99,2023-02-03,22:42:10
926,69053,3411,8,448.83,2023-05-13,11:33:55
927,35065,30167,8,524.49,2022-02-06,10:26:49
928,88117,41591,9,909.32,2023-05-18,11:11:08
929,75269,97047,4,636.75,2022-09-22,11:23:21
930,73118,94986,10,131.84,2023-10-10,08:07:37
