Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
1,17098,94654,8,355.23,2023-11-15,06:05:38
2,75448,59277,4,318.72,2023-11-19,03:06:23
3,53757,20596,3,660.91,2023-09-24,21:33:47
4,78684,27524,9,669.22,2022-12-02,10:30:28
5,27199,81764,1,813.68,2023-06-30,15:17:15
6,2374,63180,1,578.95,2023-12-07,19:21:03
7,34791,17416,9,271.73,2023-09-21,21:54:01
8,54094,43978,10,374.54,2023-08-14,15:47:06
9,95879,54390,3,784.99,2023-03-27,16:27:52
10,94956,73600,6,502.9,2022-03-06,17:43:36
11,78561,13490,4,93.32,2023-03-19,10:34:51
12,24992,87524,5,653.12,2023-03-24,16:18:33
13,52360,78976,3,814.87,2023-08-04,14:31:55
14,33531,35317,7,747.27,2023-01-10,07:03:00
15,84448,44599,8,948.43,2022-05-26,11:43:34
16,26618,62789,4,399.0,2022-06-29,21:13:45
17,58416,86650,9,51.32,2022-03-25,01:04:04
18,69544,8930,1,116.96,2022-01-29,11:35:11
19,50993,22170,10,231.89,2022-04-11,17:26:48
20,73584,40679,9,688.27,2022-08-03,07:09:04
21,51804,37926,6,225.78,2023-03-31,03:06:35
22,21817,58831,8,546.17,2023-02-27,05:47:17
23,88927,41283,4,585.58,2023-05-21,09:32:34
24,15095,76196,8,99.99,2022-01-11,06:11:13
25,17823,34076,3,521.55,2023-12-17,02:17:28
26,40869,70848,10,693.99,2022-06-24,13:27:21
27,70240,3083,6,715.47,2023-03-15,23:45:34
28,38618,12627,2,840.39,2023-01-18,21:21:44
29,36557,88014,8,932.41,2023-12-14,15:01:28
30,48014,76315,8,645.94,2023-05-22,20:31:37
31,19799,34020,3,608.43,2022-08-22,12:17:07
32,21040,52286,9,606.53,2022-04-10,01:33:15
33,80432,57997,5,715.89,2023-10-07,10:29:47
34,97143,80186,10,807.28,2023-02-20,10:44:06
35,4526,27523,4,522.97,2022-12-11,20:08:26
36,11013,86557,10,719.99,2022-09-13,21:31:11
37,14351,47525,8,27.47,2021-12-27,03:18:52
38,72068,71582,5,883.17,2023-07-14,03:02:37
39,502,97953,1,311.47,2022-03-02,23:26:46
40,91893,62439,4,926.05,2023-01-13,13:12:34
41,38054,366,10,495.03,2022-08-12,15:28:10
42,4783,19482,5,177.68,2023-10-04,05:21:07
43,17362,91375,2,256.38,2022-07-18,23:03:14
44,56010,26217,5,996.02,2022-05-12,14:13:42
45,22545,53796,7,119.82,2023-08-23,07:17:33
46,73678,67661,4,666.49,2022-12-23,20:48:08
47,66398,23168,3,600.46,2022-01-28,14:48:11
48,61618,12762,2,382.94,2023-09-23,10:14:37
49,54581,25650,4,780.13,2023-10-26,20:29:13
50,6597,19867,3,999.91,2023-10-01,19:07:00
51,74411,74445,3,910.47,2022-09-07,06:35:56
52,13454,96013,1,828.02,2023-01-07,04:46:06
53,67621,75164,2,225.56,2023-05-05,07:42:39
54,90196,55337,2,777.03,2023-06-02,01:56:57
55,85495,47574,7,371.75,2022-02-08,21:43:45
56,83677,14911,5,248.13,2023-08-14,12:01:38
57,26714,53153,9,393.78,2022-02-07,16:59:14
58,91521,32588,2,638.09,2022-05-01,13:54:13
59,68395,55960,5,838.36,2023-08-16,16:25:23
60,29888,81669,4,879.82,2023-08-04,08:35:54
61,40071,25023,6,516.7,2023-05-02,22:18:37
62,54251,76930,3,287.97,2022-09-27,20:01:26
