Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
559,61220,76364,10,805.01,2022-10-31,09:28:56
560,4586,59476,1,200.75,2022-08-04,10:26:03
561,96071,76221,4,312.16,2023-09-18,17:01:47
562,22986,57689,1,604.89,2022-07-18,07:58:18
563,44010,64408,8,95.01,2022-08-31,07:06:18
564,24333,77022,1,355.59,2023-02-18,09:21:52
565,32093,85127,8,93.07,2023-02-03,23:08:27
566,30765,93168,8,807.74,2023-12-08,14:03:36
567,34691,62338,2,222.44,2022-04-05,10:00:14
568,89687,34598,8,480.71,2023-03-30,16:40:23
569,12617,4404,8,263.82,2022-04-27,17:29:06
570,18346,88134,7,555.68,2022-06-20,12:02:08
571,60593,5670,7,679.47,2022-09-22,20:38:49
572,62416,6451,6,682.95,2023-04-24,18:47:25
573,24457,36368,6,131.31,2023-05-04,03:16:41
574,79577,22946,9,876.62,2023-12-23,01:08:41
575,90167,25502,9,79.51,2022-07-19,16:30:50
576,74664,82852,10,436.38,2022-04-17,12:31:31
577,1746,61045,2,161.25,2023-03-09,17:17:20
578,19061,45048,1,498.45,2022-12-16,02:00:17
579,76549,24046,3,927.04,2023-09-01,13:17:06
580,30155,83916,5,690.81,2023-07-30,05:41:14
581,71105,99299,8,926.28,2023-11-15,20:13:42
582,91978,69288,5,555.97,2022-07-31,01:20:24
583,34782,68971,1,135.61,2023-01-14,00:45:08
584,81314,680,6,304.9,2023-10-25,14:32:38
585,14720,49313,3,485.72,2022-11-14,22:48:47
586,18267,666,3,94.41,2023-04-24,00:22:52
587,61189,9968,10,206.29,2023-11-21,08:31:53
588,76259,89475,8,541.91,2022-09-23,08:17:17
589,20508,18682,5,703.79,2022-01-26,02:07:35
590,27416,51312,2,533.51,2022-09-23,17:59:07
591,9995,49812,10,428.61,2023-06-01,13:24:00
592,60332,25951,9,744.82,2023-04-17,13:00:51
593,72278,82112,2,335.98,2023-08-10,11:39:54
594,34737,10318,2,58.59,2022-11-30,09:00:09
595,95942,6459,10,355.54,2023-10-09,20:38:28
596,94500,54157,4,381.64,2023-09-08,20:35:52
597,89804,32560,6,280.26,2023-11-11,17:14:27
598,64714,27348,3,349.05,2023-07-21,19:24:24
599,80950,88436,9,845.99,2023-07-10,09:08:20
600,40394,83295,7,158.79,2023-03-22,07:36:10
601,31592,50834,9,748.17,2023-02-23,13:46:49
602,73589,74856,3,65.98,2023-12-12,23:05:50
603,79564,41209,6,149.79,2022-06-05,14:41:13
604,74496,20476,1,428.48,2023-07-25,06:24:10
605,10399,86078,1,198.26,2022-08-22,11:32:15
606,90552,69027,9,383.19,2022-05-13,10:52:09
607,39383,31293,6,30.04,2022-10-09,08:06:09
608,36281,40063,7,660.15,2022-06-04,17:26:15
609,14599,34061,2,85.89,2022-01-19,07:06:03
610,54331,94523,7,988.82,2023-09-23,11:53:14
611,11184,82233,5,920.2,2022-05-07,11:43:26
612,13783,91076,4,323.98,2023-11-27,23:30:17
613,27298,15009,5,643.95,2022-11-18,15:41:43
614,44443,95289,8,320.7,2023-02-13,09:38:31
615,47138,18463,3,437.4,2022-07-12,00:31:40
616,80042,35160,6,636.72,2023-04-23,02:41:52
617,22725,44348,6,248.41,2023-02-06,09:55:42
618,28536,19027,7,237.01,2023-05-31,13:39:01
619,28760,49824,9,784.1,2022-01-06,05:28:19
620,49271,68753,7,981.92,2022-08-28,10:50:14
