Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
373,24490,56415,6,342.9,2022-10-26,13:08:23
374,20097,56579,8,244.69,2023-01-10,06:59:57
375,48908,71578,1,344.92,2023-09-15,19:36:45
376,66228,82528,2,430.85,2023-08-29,05:32:30
377,26605,68065,3,207.44,2022-04-09,11:40:19
378,31414,66213,10,18.3,2023-03-06,03:29:57
379,51995,65251,2,23.34,2022-06-13,03:26:33
380,55773,40194,4,186.02,2022-01-22,10:54:36
381,43886,76570,8,983.57,2023-12-18,15:13:43
382,58326,3837,5,643.06,2022-12-26,17:34:16
383,15747,68538,3,961.04,2022-05-12,01:33:17
384,24250,13111,7,392.35,2022-10-19,20:08:13
385,80364,21972,3,728.27,2022-02-26,18:02:00
386,38500,82783,10,358.39,2022-04-15,15:50:58
387,63433,30234,10,13.38,2023-07-30,19:06:18
388,53000,37597,5,19.35,2023-09-09,08:52:53
389,26716,97624,4,973.71,2022-05-27,10:13:03
390,83916,47486,8,430.12,2023-06-24,07:33:48
391,43764,50097,4,89.47,2022-06-02,15:18:08
392,25567,74773,1,336.69,2023-05-30,22:11:52
393,86535,90345,5,294.87,2022-01-05,10:18:22
394,48827,29028,2,444.43,2023-06-05,03:44:59
395,86455,20987,4,654.91,2022-04-28,16:03:54
396,19217,36562,4,201.58,2023-06-22,09:25:45
397,27356,71606,8,975.75,2022-12-17,14:45:09
398,10338,75518,9,982.45,2022-03-06,03:24:03
399,74033,66313,5,240.79,2023-08-27,12:25:30
400,55105,63330,5,895.0,2023-07-11,03:29:27
401,98700,27975,7,213.52,2023-08-06,05:10:24
402,55602,51465,4,426.43,2023-01-28,21:00:56
403,46493,9619,6,337.41,2022-02-09,19:35:38
404,27997,526,6,434.94,2023-07-12,15:58:15
405,27518,43306,9,131.76,2023-11-20,23:04:00
406,42398,79880,9,890.88,2023-01-26,16:28:20
407,58663,77010,1,846.23,2022-06-07,23:39:35
408,17203,95555,10,981.01,2023-09-03,12:42:10
409,1864,24909,3,108.8,2023-10-13,17:05:59
410,8995,69797,3,187.7,2022-05-27,01:59:11
411,71931,73001,3,388.13,2022-06-05,22:48:50
412,42461,80078,5,837.56,2022-03-18,02:12:09
413,66304,41272,3,52.6,2022-01-24,14:07:29
414,15141,4751,8,706.21,2022-05-20,23:07:52
415,41562,95988,10,357.18,2023-03-06,06:29:15
416,96960,81215,3,818.54,2023-01-10,12:50:11
417,60869,11227,4,184.94,2022-10-19,04:42:37
418,14363,44853,4,80.04,2022-11-22,22:33:54
419,53789,32803,10,328.24,2023-08-24,02:30:15
420,99451,35340,7,543.16,2022-08-29,20:31:36
421,68732,92040,3,725.28,2023-01-30,09:40:03
422,50107,13159,4,678.25,2022-03-08,09:58:45
423,83843,30402,6,238.32,2022-05-22,02:15:59
424,59394,65059,2,72.31,2022-05-27,10:51:30
425,42530,16212,3,794.5,2023-12-03,05:58:56
426,88887,86189,1,296.12,2023-09-29,07:08:59
427,73400,90064,8,281.21,2023-10-29,20:05:17
428,76477,23269,8,397.59,2022-07-04,12:53:21
429,83115,46008,7,554.45,2023-01-07,06:54:08
430,1512,95256,3,569.12,2023-08-27,20:03:17
431,21593,6913,6,425.8,2023-03-27,13:26:16
432,58895,25870,7,899.05,2022-02-12,06:12:20
433,49988,21685,4,900.56,2023-11-22,07:49:10
434,84225,98900,2,111.73,2022-01-01,13:00:41
