Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
187,15799,83092,1,346.31,2022-05-10,12:07:13
188,19899,69110,6,176.06,2023-03-16,20:03:58
189,70465,21264,10,473.99,2023-07-12,03:51:23
190,54783,54277,6,773.59,2023-03-06,16:24:13
191,72027,29337,6,218.6,2022-03-12,18:56:51
192,74693,82814,9,691.05,2023-03-19,11:20:29
193,85069,940,3,505.31,2022-11-06,04:20:31
194,16415,19565,7,862.75,2023-12-25,01:14:04
195,93391,37822,8,178.48,2023-06-09,04:39:46
196,78142,68839,8,832.29,2023-08-30,19:01:01
197,78848,12821,6,447.33,2023-11-17,06:38:13
198,46057,8224,2,883.38,2022-08-05,19:23:49
199,31916,61099,5,625.68,2023-04-07,07:13:12
200,5654,21447,1,117.84,2023-06-07,16:18:19
201,81896,95840,6,106.87,2022-02-21,09:24:41
202,44500,88005,4,266.97,2023-06-01,07:18:41
203,77501,88861,9,80.43,2022-10-08,11:28:51
204,92059,72345,7,824.92,2022-06-21,01:53:33
205,21820,91067,5,127.62,2022-09-20,19:07:14
206,34125,7672,4,374.44,2023-05-22,13:03:05
207,67493,70207,5,284.34,2022-02-11,12:36:05
208,23595,77007,9,296.44,2023-08-27,22:24:28
209,50908,90748,6,232.33,2023-05-20,04:09:22
210,45083,37117,4,558.81,2023-01-17,12:04:07
211,19493,81993,9,88.52,2022-06-16,19:20:12
212,50733,37989,6,140.56,2023-07-19,18:42:02
213,62514,18584,5,672.97,2023-11-05,06:55:51
214,22082,35262,9,527.38,2022-06-05,09:24:08
215,39194,79258,10,452.74,2022-02-25,09:00:20
216,64318,29335,8,445.98,2022-03-07,12:07:48
217,6925,42573,10,294.15,2023-04-13,10:56:48
218,27549,72322,5,152.56,2022-10-25,18:22:55
219,93344,89665,1,662.28,2022-01-25,16:10:57
220,22526,26682,7,83.99,2023-04-28,20:09:07
221,9283,51821,8,238.41,2022-01-26,04:01:20
222,22499,37502,8,957.52,2023-04-13,03:50:36
223,95295,32880,2,794.33,2022-02-04,07:36:02
224,37287,42353,6,587.01,2022-05-29,16:04:11
225,65420,65561,4,347.25,2022-02-11,17:43:26
226,5690,61892,8,173.83,2023-04-11,00:43:49
227,67000,58256,3,637.06,2023-09-07,08:45:54
228,2610,32133,1,286.77,2023-12-23,12:39:12
229,99,16386,10,287.62,2023-02-28,00:51:16
230,43812,65864,3,41.59,2022-08-21,03:04:07
231,19453,22207,1,543.17,2023-05-30,23:23:02
232,84638,30465,9,857.79,2023-03-10,22:59:38
233,61790,1797,4,669.26,2023-04-15,21:39:05
234,73531,96089,6,905.22,2022-10-28,14:36:22
235,59612,7052,7,956.56,2023-09-19,15:36:33
236,42429,8153,6,678.58,2022-10-04,20:46:33
237,46318,81275,9,689.5,2023-08-15,18:34:36
238,20011,5222,10,215.74,2023-04-29,08:38:39
239,62311,97396,9,848.64,2022-04-26,18:07:42
240,86394,79953,3,143.35,2023-08-23,06:16:04
241,9400,7976,2,903.72,2023-12-18,03:57:21
242,35707,28597,6,392.79,2022-03-28,06:02:53
243,58408,45188,10,573.64,2022-11-12,03:03:12
244,34863,71066,6,708.36,2023-01-31,03:30:30
245,22395,37196,5,98.12,2023-02-02,01:16:25
246,64157,52222,9,464.87,2022-05-21,04:06:17
247,41928,63020,8,478.16,2023-02-22,18:54:12
248,43008,15872,10,645.06,2022-01-18,06:18:23
