Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
807,34502,2,8,883.5,2022-01-27,12:29:20
808,74275,54948,2,121.04,2022-06-17,12:04:02
809,75385,53929,3,533.37,2022-01-09,12:39:26
810,12494,95480,5,753.72,2022-06-25,05:48:31
811,51003,57027,8,394.07,2022-02-28,02:17:47
812,42073,56330,1,674.31,2023-09-10,05:46:11
813,73772,62933,6,167.19,2023-06-04,11:54:23
814,92988,74861,5,498.3,2022-01-22,21:24:26
815,74331,54326,5,744.4,2022-05-08,23:02:05
816,35863,39761,4,803.64,2022-06-08,07:27:47
817,31029,57419,2,684.42,2022-11-11,22:28:14
818,5136,80312,7,213.94,2023-12-03,05:35:59
819,44856,61193,2,467.37,2023-04-18,12:25:54
820,29880,93971,3,741.09,2023-02-02,14:32:36
821,45344,80605,3,281.44,2022-09-08,13:56:38
822,91454,4809,5,157.48,2023-03-05,07:11:10
823,23581,21935,1,601.09,2022-12-02,10:02:42
824,68191,64571,9,734.39,2022-11-16,08:00:10
825,64333,8601,5,309.1,2023-10-16,12:43:17
826,13951,24849,5,13.15,2022-07-25,01:32:05
827,92202,71418,6,920.67,2023-06-30,08:53:48
828,61236,44769,7,643.5,2022-07-06,05:46:13
829,72195,52733,5,729.18,2022-04-21,02:05:23
830,11509,8239,2,759.81,2023-10-26,22:51:42
831,73234,97286,10,379.21,2022-03-01,15:43:01
832,46145,36084,8,899.64,2023-03-18,14:26:54
833,58743,55877,3,888.09,2023-01-31,20:15:49
834,86149,90745,10,69.65,2022-07-21,23:40:48
835,23627,97570,8,445.47,2023-06-29,21:06:54
836,14036,12996,7,434.13,2022-02-08,19:44:40
837,81518,3665,3,671.7,2023-07-13,05:32:42
838,62947,9601,7,494.23,2023-02-09,11:13:33
839,14043,54706,2,196.76,2023-05-04,12:17:42
840,56754,78904,4,499.91,2023-05-19,12:38:13
841,95304,82942,3,323.57,2023-12-12,16:47:20
842,92751,51603,8,69.08,2022-02-03,05:21:07
843,17383,87428,3,597.06,2022-02-06,13:49:22
844,51371,59785,2,609.62,2023-07-31,03:00:19
845,46938,46789,4,766.95,2023-07-06,10:43:11
846,35888,87335,2,177.0,2022-11-28,23:39:25
847,21440,41860,5,535.02,2022-10-04,07:38:07
848,17142,24055,3,40.03,2023-07-17,22:05:24
849,32983,59666,10,657.15,2023-07-13,22:36:30
850,58260,85120,9,500.18,2022-12-07,19:12:58
851,74581,91010,3,556.51,2022-08-24,10:43:07
852,12464,65411,9,816.59,2023-05-21,11:27:57
853,99579,22392,6,410.93,2023-06-03,03:51:56
854,92424,68016,1,342.96,2022-03-04,03:04:40
855,27860,29870,4,387.19,2022-02-11,03:09:29
856,88428,15854,5,193.51,2022-11-17,21:46:24
857,8532,91151,6,709.22,2022-12-27,10:48:42
858,90850,40482,9,850.17,2023-09-30,14:58:36
859,38319,64619,8,724.82,2022-09-22,14:26:43
860,95561,66275,5,729.76,2023-03-17,19:00:01
861,56138,88495,9,731.53,2022-03-21,01:45:16
862,81089,70022,4,271.5,2022-07-23,05:13:21
863,76370,46661,7,450.57,2023-07-01,15:35:11
864,69375,43346,10,736.58,2023-06-17,14:12:49
865,72559,72829,1,746.36,2023-08-17,23:49:14
866,72178,77272,9,953.29,2022-01-26,02:52:20
867,92212,56608,8,189.61,2023-08-14,16:43:14
868,16334,59810,2,708.82,2022-01-12,07:00:55
