Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
621,64338,44518,8,421.18,2022-08-01,12:31:32
622,63276,73795,10,621.37,2023-04-03,00:42:04
623,68755,64284,10,602.42,2023-04-16,22:38:28
624,62286,92462,4,367.99,2022-10-18,19:26:35
625,58715,9032,6,119.39,2022-05-04,15:58:59
626,23897,31627,10,796.77,2023-12-09,17:02:11
627,23775,40219,4,765.54,2022-09-20,16:46:03
628,11559,16997,4,93.75,2023-07-14,04:15:05
629,36403,8370,2,438.36,2023-04-13,16:39:42
630,79884,97753,10,39.77,2023-10-06,18:58:32
631,88285,25964,10,416.44,2022-03-31,20:06:32
632,3103,72367,9,193.81,2022-03-20,01:27:56
633,59610,27050,6,964.6,2022-07-18,09:52:54
634,12104,16976,9,629.05,2023-11-17,12:34:34
635,36674,3101,9,86.21,2023-06-17,07:33:53
636,60056,9278,10,55.6,2023-07-17,00:48:59
637,91240,43912,3,180.98,2022-03-13,22:56:57
638,55552,7221,3,894.18,2023-06-12,07:55:52
639,47540,10973,10,106.05,2022-06-23,05:23:13
640,46115,38987,5,237.33,2023-04-12,04:12:57
641,39673,92575,8,770.85,2022-08-18,09:29:50
642,22479,10837,9,460.38,2023-11-16,12:15:20
643,4728,47306,1,727.84,2023-04-08,07:53:00
644,72970,22160,4,465.55,2023-08-29,10:54:35
645,78957,52530,2,628.72,2022-02-08,18:21:06
646,17458,57088,9,607.63,2023-05-30,04:45:20
647,6525,16052,8,540.05,2023-01-15,10:23:32
648,8180,10106,6,486.3,2023-10-09,03:49:27
649,62024,6145,10,123.53,2023-11-18,09:01:32
650,31782,59364,5,249.47,2023-07-11,12:33:40
651,33686,76255,5,141.62,2023-05-28,19:32:05
652,20767,29246,4,322.49,2022-05-27,03:22:36
653,43127,59933,10,82.7,2023-02-19,16:25:23
654,17387,45744,3,592.34,2022-10-25,19:39:02
655,15051,18266,2,959.71,2023-03-03,19:26:08
656,43770,19483,6,329.45,2022-11-22,10:15:53
657,55900,76125,6,770.36,2023-02-22,08:21:05
658,90886,71435,10,797.75,2023-12-15,11:59:18
659,62551,49005,7,477.26,2023-04-25,01:35:38
660,42481,96819,10,346.42,2022-05-10,11:17:38
661,71969,47164,10,213.76,2022-02-11,13:16:57
662,47308,80005,4,173.79,2023-08-04,16:41:12
663,86648,27543,2,670.17,2022-07-18,00:28:32
664,11721,37363,3,205.9,2022-04-14,19:40:47
665,63691,19610,2,338.91,2022-10-23,03:00:26
666,67408,86962,5,992.5,2022-09-24,19:54:17
667,30823,64433,6,276.41,2022-04-06,11:44:32
668,85135,76052,1,335.6,2023-01-28,23:24:48
669,15161,6941,8,620.5,2022-10-14,10:35:27
670,60685,78033,4,224.46,2022-08-08,04:15:57
671,48726,79241,9,770.09,2023-09-09,00:12:18
672,54931,72240,7,335.47,2023-03-29,20:18:56
673,7405,93545,4,684.89,2023-06-08,12:24:55
674,6684,18181,10,639.26,2022-11-02,13:23:08
675,6698,26737,3,198.15,2022-07-08,03:04:38
676,53260,29684,9,30.66,2022-08-13,03:18:23
677,74772,12687,2,893.28,2023-01-29,23:02:44
678,32777,48936,4,542.18,2022-11-02,22:10:38
679,41741,277,3,666.33,2023-07-04,12:41:17
680,93996,70799,5,540.31,2022-11-30,20:53:09
681,31622,57186,5,70.61,2022-09-06,21:13:49
682,17043,76653,7,838.74,2023-10-26,00:02:26
