Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
311,34852,11806,5,706.6,2022-12-29,11:48:08
312,46332,78647,10,414.37,2022-09-12,00:47:14
313,53706,85837,6,834.45,2022-10-17,16:13:55
314,90658,81341,9,682.66,2022-05-06,03:50:42
315,81629,17137,8,804.51,2023-11-30,15:32:19
316,4672,87545,6,912.39,2022-08-22,15:32:32
317,81341,97079,6,36.17,2023-11-11,03:29:37
318,85034,16025,6,895.85,2022-11-25,12:20:07
319,23985,7741,5,603.97,2022-11-01,02:39:27
320,79800,62712,5,113.68,2022-02-12,06:43:43
321,59571,53885,3,261.11,2022-01-02,19:34:10
322,32600,34331,10,879.0,2023-10-08,17:27:58
323,42057,29494,4,100.45,2023-08-19,10:21:47
324,30737,31751,5,286.93,2023-08-24,14:59:33
325,56072,57478,2,850.07,2022-02-24,18:00:58
326,25102,81962,4,799.17,2022-02-23,11:22:50
327,69152,74156,4,890.99,2023-04-26,19:12:12
328,63850,85791,7,516.63,2023-12-19,13:10:46
329,62744,38466,2,902.4,2022-10-11,06:17:07
330,37923,89555,6,472.21,2023-09-22,11:05:12
331,35384,78586,9,918.01,2023-02-23,05:19:49
332,64583,61238,3,142.46,2022-04-18,17:20:16
333,59435,87780,5,178.99,2022-01-21,10:47:34
334,48221,56796,3,166.66,2023-01-02,09:11:14
335,78995,84495,5,834.94,2022-11-12,03:00:58
336,57253,83634,2,373.2,2022-09-22,21:42:51
337,66627,87917,1,909.4,2022-10-15,02:38:22
338,27589,73831,10,384.49,2022-11-03,16:33:54
339,31788,88107,8,161.88,2022-11-27,11:51:33
340,24162,60500,3,833.52,2023-03-14,06:11:32
341,40986,90593,9,741.8,2022-11-11,10:58:44
342,34536,92106,1,306.32,2023-04-22,17:50:41
343,19570,48917,10,607.98,2023-03-04,14:25:04
344,20572,33021,2,457.07,2023-07-28,05:22:42
345,93919,9608,3,589.31,2022-03-06,17:23:33
346,56489,31672,4,194.0,2023-09-06,12:25:38
347,80369,68361,9,651.24,2022-04-28,02:53:08
348,37958,52635,8,10.39,2023-05-25,13:32:16
349,2656,54509,10,640.37,2022-12-25,23:12:26
350,99570,78428,3,15.05,2022-03-14,11:22:32
351,82555,91645,2,176.85,2023-11-21,23:50:28
352,93063,1817,1,471.75,2023-05-26,01:10:47
353,72593,22807,10,401.39,2023-02-10,10:45:59
354,55908,75179,1,480.72,2022-08-19,03:29:39
355,60037,15039,8,58.43,2023-04-06,06:05:38
356,7636,88279,3,442.13,2022-04-28,18:29:15
357,77547,85661,5,637.74,2022-04-27,13:43:48
358,65670,13844,6,457.79,2022-01-09,01:24:10
359,87900,47823,8,612.46,2022-10-12,20:51:52
360,32603,22622,7,847.62,2022-10-25,08:36:58
361,2730,55368,9,279.98,2023-03-23,00:50:48
362,54974,7191,8,352.9,2022-07-23,12:15:19
363,34839,90752,6,256.48,2022-03-20,17:32:33
364,85584,65810,10,307.42,2022-10-15,21:16:16
365,77764,61085,2,589.65,2023-04-23,16:19:43
366,20849,51136,3,682.66,2023-09-19,03:10:56
367,76470,1394,10,736.19,2022-01-19,16:42:09
368,76930,45007,3,251.69,2022-09-02,03:22:12
369,32990,35765,6,291.61,2023-09-04,10:55:01
370,13666,99879,6,939.32,2022-11-15,14:44:08
371,19019,44133,1,69.46,2022-11-13,19:15:05
372,22096,80618,4,790.36,2023-07-17,18:33:26
